;update/loss/critic2;Steps;Wall_Time
0;4.576473236083984;3;1651414774.6030293
1;4.032045841217041;6;1651414779.4594774
2;3.701854944229126;8;1651414782.6824355
3;2.6905720233917236;16;1651414795.6348114
4;2.5869140625;17;1651414797.2525628
5;2.492931365966797;18;1651414798.874241
6;2.1499006748199463;22;1651414805.2469637
7;2.0775680541992188;23;1651414806.9170864
8;2.0098860263824463;24;1651414808.5260863
9;1.7368113994598389;29;1651414816.5986514
10;1.650833010673523;31;1651414819.794473
11;1.5743876695632935;33;1651414822.9682546
12;1.4169642925262451;38;1651414831.0124722
13;1.3625926971435547;40;1651414834.2020912
14;1.2917914390563965;43;1651414838.9838297
15;1.1562269926071167;50;1651414850.2069693
16;1.1238290071487427;52;1651414853.3950546
17;1.108862042427063;53;1651414854.9956567
18;1.0529139041900635;57;1651414861.3789582
19;0.9400168657302856;67;1651414877.3277915
20;0.9305768609046936;68;1651414878.9173303
21;0.9124186635017395;70;1651414882.083785
22;0.8872479200363159;73;1651414886.9158819
23;0.841753363609314;79;1651414896.4286997
24;0.8212475776672363;82;1651414901.229234
25;0.8147795796394348;83;1651414902.8878088
26;0.8028203248977661;85;1651414906.0451999
27;0.7965670228004456;86;1651414907.639741
28;0.7728863954544067;90;1651414913.9603493
29;0.7463483214378357;95;1651414921.9291275
30;0.7413614392280579;96;1651414923.5199947
31;0.7364888191223145;97;1651414925.1050675
32;0.7226293087005615;100;1651414929.9018555
33;0.6302292943000793;102;1651414935.941219
34;0.5238185524940491;105;1651414940.6971161
35;0.47103580832481384;107;1651414943.9333937
36;0.44758787751197815;108;1651414945.529144
37;0.37826722860336304;112;1651414951.8617287
38;0.3255594074726105;117;1651414959.7705557
39;0.3141535520553589;119;1651414963.037046
40;0.3037601411342621;122;1651414967.7959838
41;0.3009118139743805;123;1651414969.3834722
42;0.29037609696388245;128;1651414977.296292
43;0.2832820415496826;132;1651414983.6613495
44;0.278095543384552;135;1651414988.4147067
45;0.2756618857383728;137;1651414991.6023974
46;0.27289122343063354;139;1651414994.7781947
47;0.2717417776584625;140;1651414996.3632846
48;0.2673228085041046;143;1651415001.1673503
49;0.2639848589897156;146;1651415005.9489794
50;0.2630540430545807;147;1651415007.5090666
51;0.2596583962440491;150;1651415012.204731
52;0.2573329210281372;152;1651415015.3634186
53;0.25315359234809875;155;1651415020.1892526
54;0.25112244486808777;157;1651415023.3293767
55;0.24735595285892487;161;1651415029.6896794
56;0.24631397426128387;162;1651415031.2955449
57;0.24228735268115997;166;1651415037.6800501
58;0.239932581782341;168;1651415040.9364438
59;0.2353409230709076;172;1651415047.275956
60;0.23138034343719482;176;1651415053.7129707
61;0.21838660538196564;189;1651415074.4472423
62;0.21698135137557983;191;1651415077.7186294
63;0.2137322872877121;195;1651415084.064563
64;0.21082402765750885;199;1651415090.3962414
65;0.20889417827129364;202;1651415098.2388322
66;0.2080003172159195;203;1651415099.82854
67;0.20733654499053955;204;1651415101.423665
68;0.20552900433540344;206;1651415104.5957391
69;0.20484285056591034;207;1651415106.1580966
70;0.20158050954341888;212;1651415114.091533
71;0.20120379328727722;213;1651415115.684375
72;0.20052343606948853;214;1651415117.3453207
73;0.20008261501789093;215;1651415118.9435236
74;0.19917601346969604;217;1651415122.108144
75;0.1983104795217514;220;1651415126.890056
76;0.19830240309238434;221;1651415128.5024495
77;0.1978507936000824;222;1651415130.0987391
78;0.1971728354692459;224;1651415133.281487
79;0.19634069502353668;226;1651415136.4832313
80;0.19542798399925232;228;1651415139.6428967
81;0.19463297724723816;230;1651415142.7831628
82;0.19376163184642792;233;1651415147.5652888
83;0.192438542842865;236;1651415152.3163805
84;0.19290100038051605;240;1651415158.769207
85;0.1931421458721161;243;1651415163.5318892
86;0.19160780310630798;251;1651415176.2896483
87;0.1912977546453476;253;1651415179.476057
88;0.19093139469623566;256;1651415184.2164857
89;0.19090259075164795;258;1651415187.416827
90;0.19064466655254364;261;1651415192.1843805
91;0.1921476572751999;272;1651415209.6738145
92;0.19183234870433807;276;1651415216.113803
93;0.1921328753232956;278;1651415219.245891
94;0.19284966588020325;281;1651415223.9526632
95;0.1925565004348755;282;1651415225.5180666
96;0.1931191384792328;285;1651415230.2968478
97;0.19311073422431946;287;1651415233.5695736
98;0.19150112569332123;298;1651415250.9797177
99;0.19132749736309052;300;1651415254.2089818
100;0.1909698247909546;302;1651415260.5708442
101;0.1910671889781952;303;1651415262.1427643
102;0.1905907541513443;306;1651415266.8866367
103;0.19017505645751953;308;1651415270.0771742
104;0.18895097076892853;314;1651415279.5551004
105;0.18750104308128357;322;1651415292.2987504
106;0.18739670515060425;324;1651415295.483071
107;0.18736153841018677;325;1651415297.0478587
108;0.18738235533237457;326;1651415298.6283998
109;0.1870996206998825;327;1651415300.2144945
110;0.1868683248758316;328;1651415301.7912521
111;0.18654878437519073;329;1651415303.3683255
112;0.1861502081155777;333;1651415309.6655245
113;0.1861540526151657;334;1651415311.3233159
114;0.18309251964092255;339;1651415319.2152832
115;0.18276770412921906;340;1651415320.805893
116;0.18238238990306854;341;1651415322.3788033
117;0.18198437988758087;342;1651415323.9385438
118;0.18153223395347595;343;1651415325.5005352
119;0.1813735067844391;344;1651415327.091143
120;0.17925842106342316;353;1651415341.3402503
121;0.17986364662647247;354;1651415342.920774
122;0.1801074743270874;356;1651415346.0418277
123;0.18022315204143524;357;1651415347.602616
124;0.17903992533683777;364;1651415358.6078176
125;0.1774417608976364;371;1651415369.6635978
126;0.1774819791316986;373;1651415372.8106253
127;0.17721259593963623;375;1651415375.929653
128;0.17706412076950073;377;1651415379.043904
129;0.17591296136379242;379;1651415382.2029014
130;0.1748327761888504;382;1651415386.9109833
131;0.17393864691257477;383;1651415388.4652586
132;0.1729700267314911;388;1651415396.243873
133;0.17285838723182678;389;1651415397.8043256
134;0.1716834306716919;392;1651415402.4993536
135;0.17056389153003693;396;1651415408.7869604
136;0.1701584756374359;399;1651415413.4698162
137;0.16895020008087158;405;1651415426.0020888
138;0.16871534287929535;406;1651415427.6231847
139;0.16784583032131195;412;1651415436.9911988
140;0.16763989627361298;413;1651415438.535289
141;0.1669454723596573;414;1651415440.0789788
142;0.16662180423736572;415;1651415441.6480372
143;0.1649111956357956;420;1651415449.508558
144;0.16485628485679626;421;1651415451.0580137
145;0.16427598893642426;425;1651415457.3098402
146;0.163733571767807;427;1651415460.454086
147;0.16324594616889954;430;1651415465.2136724
148;0.16047652065753937;437;1651415476.1247761
149;0.15871398150920868;443;1651415485.5602636
150;0.15844684839248657;444;1651415487.126577
151;0.15788331627845764;445;1651415488.6765535
152;0.15844054520130157;447;1651415491.815424
153;0.15794020891189575;451;1651415498.0902781
154;0.15944471955299377;455;1651415504.4431024
155;0.158693328499794;457;1651415507.5742629
156;0.15767286717891693;466;1651415521.7376807
157;0.15699481964111328;470;1651415528.0349112
158;0.155019611120224;477;1651415538.9505875
159;0.15389344096183777;486;1651415553.0779278
160;0.15328237414360046;493;1651415564.0748181
161;0.15300868451595306;494;1651415565.642204
162;0.1530374139547348;497;1651415570.3190467
163;0.15203732252120972;500;1651415575.007166
164;0.1506844311952591;505;1651415586.2229228
165;0.15044330060482025;506;1651415587.7834072
166;0.14962974190711975;508;1651415590.898476
167;0.1489650309085846;512;1651415597.1115985
168;0.1485266387462616;514;1651415600.2916358
169;0.14628629386425018;521;1651415611.2285976
170;0.14556539058685303;523;1651415614.35984
171;0.1438421756029129;527;1651415620.6476197
172;0.14362022280693054;531;1651415626.8555582
173;0.14347998797893524;533;1651415629.9515078
174;0.14231330156326294;538;1651415637.817714
175;0.14249873161315918;539;1651415639.3700914
176;0.14081193506717682;544;1651415647.144956
177;0.1406221240758896;545;1651415648.7191002
178;0.13988478481769562;546;1651415650.2890089
179;0.13918007910251617;547;1651415651.8730228
180;0.1388993114233017;548;1651415653.425222
181;0.13802041113376617;549;1651415654.971499
182;0.13740509748458862;551;1651415658.1388202
183;0.1359710395336151;552;1651415659.7044535
184;0.13461017608642578;553;1651415661.2642624
185;0.13210254907608032;556;1651415665.9311137
186;0.1297052949666977;561;1651415673.7351665
187;0.12807905673980713;565;1651415680.04614
188;0.1241193637251854;572;1651415690.9736342
189;0.12237781286239624;578;1651415700.4100263
190;0.1221652552485466;579;1651415701.9741213
191;0.12145598232746124;581;1651415705.061472
192;0.1172027438879013;591;1651415720.6788511
193;0.11566322296857834;597;1651415729.982883
194;0.11527685075998306;598;1651415731.541503
195;0.11490608006715775;599;1651415733.157087
196;0.11434266716241837;601;1651415739.7249537
197;0.11318530887365341;607;1651415749.1090052
198;0.11294560134410858;608;1651415750.6582322
199;0.11289866268634796;609;1651415752.2219942
200;0.11255266517400742;616;1651415763.2585514
201;0.11325101554393768;619;1651415767.9362347
202;0.11302267014980316;623;1651415774.2544565
203;0.11256090551614761;626;1651415778.9551737
204;0.11168248951435089;631;1651415786.764094
205;0.11183760315179825;632;1651415788.3421247
206;0.11146242171525955;634;1651415791.4633393
207;0.11058197915554047;639;1651415799.3381069
208;0.11044514924287796;644;1651415807.1273339
209;0.10991234332323074;651;1651415818.161973
210;0.10990847647190094;653;1651415821.3099406
211;0.10987876355648041;654;1651415822.8856604
212;0.10983861237764359;656;1651415826.0393596
213;0.10917343199253082;658;1651415829.1359458
214;0.10925079882144928;665;1651415840.149917
215;0.1088726595044136;667;1651415843.2589068
216;0.10881878435611725;668;1651415844.8066974
217;0.10836723446846008;669;1651415846.36252
218;0.10827340185642242;670;1651415847.914189
219;0.10816638171672821;672;1651415851.1058552
220;0.1081271693110466;673;1651415852.6709754
221;0.10794098675251007;679;1651415862.0643208
222;0.10895875841379166;686;1651415873.0566337
223;0.10906408727169037;687;1651415874.6047459
224;0.10965947061777115;692;1651415882.4328628
225;0.10944676399230957;695;1651415887.18985
226;0.10932641476392746;696;1651415888.7513132
227;0.10932622849941254;700;1651415894.9718297
228;0.10937090218067169;701;1651415900.084928
229;0.10942552983760834;705;1651415906.3283055
230;0.10874368250370026;707;1651415909.4902961
231;0.10870221257209778;708;1651415911.0499504
232;0.10844097286462784;710;1651415914.1858013
233;0.10819394886493683;711;1651415915.7368772
234;0.10811562836170197;712;1651415917.3003101
235;0.1073317900300026;714;1651415920.4350727
236;0.10696237534284592;716;1651415923.579813
237;0.10423711687326431;724;1651415936.092443
238;0.10320745408535004;728;1651415942.35317
239;0.10315697640180588;729;1651415943.9207613
240;0.10165135562419891;734;1651415951.7691023
241;0.10143866389989853;736;1651415954.9005914
242;0.1018623560667038;741;1651415962.6764505
243;0.10118348896503448;747;1651415972.1158202
244;0.1009664312005043;749;1651415975.2587645
245;0.1006842702627182;753;1651415981.5463152
246;0.10064787417650223;755;1651415984.745212
247;0.10043974220752716;756;1651415986.3125632
248;0.1005043089389801;758;1651415989.4256501
249;0.09979724884033203;760;1651415992.5618067
250;0.09870948642492294;766;1651416001.9291506
251;0.0985027626156807;769;1651416006.6415703
252;0.09789498895406723;772;1651416011.3233263
253;0.09733399003744125;774;1651416014.4716272
254;0.09594584256410599;779;1651416022.3119342
255;0.095302514731884;782;1651416026.9764497
256;0.09531661868095398;783;1651416028.5518382
257;0.09410076588392258;786;1651416033.1959457
258;0.09228192269802094;794;1651416045.7698965
259;0.0913257971405983;800;1651416055.1588757
260;0.09104032069444656;804;1651416065.1687105
261;0.09078200906515121;805;1651416066.7344086
262;0.09045780450105667;809;1651416072.9503045
263;0.09029018133878708;812;1651416077.6066744
264;0.08990313112735748;813;1651416079.1630974
265;0.08917506784200668;816;1651416083.920425
266;0.0890139639377594;818;1651416087.0091863
267;0.08847871422767639;824;1651416096.2980464
268;0.08857693523168564;827;1651416101.054459
269;0.08862099796533585;828;1651416102.594643
270;0.08829090744256973;830;1651416105.707121
271;0.08751287311315536;835;1651416113.5721612
272;0.08602489531040192;840;1651416121.414233
273;0.08512427657842636;844;1651416127.6221397
274;0.08490747213363647;845;1651416129.1862316
275;0.08362370729446411;848;1651416133.8670638
276;0.08317805081605911;850;1651416137.0178707
277;0.08282419294118881;851;1651416138.6441886
278;0.08272329717874527;852;1651416140.192581
279;0.08228977769613266;853;1651416141.7509031
280;0.08183494210243225;855;1651416144.850912
281;0.08051854372024536;861;1651416154.1953795
282;0.07896334677934647;866;1651416162.107529
283;0.07886609435081482;867;1651416163.66934
284;0.07904818654060364;868;1651416165.244804
285;0.07885965704917908;870;1651416168.3606963
286;0.07858027517795563;872;1651416171.509975
287;0.07823530584573746;875;1651416176.206243
288;0.07799417525529861;876;1651416177.828675
289;0.07782137393951416;878;1651416180.9411566
290;0.0763942077755928;883;1651416188.7422745
291;0.07626164704561234;885;1651416191.8695924
292;0.07601262629032135;886;1651416193.45349
293;0.07580849528312683;888;1651416196.6702602
294;0.07511583715677261;890;1651416199.7946367
295;0.07354828715324402;895;1651416207.6179245
296;0.07321494072675705;898;1651416212.2560456
297;0.0724254623055458;901;1651416220.8088892
298;0.07197332382202148;903;1651416223.9683125
299;0.07158631086349487;904;1651416225.5202837
300;0.0712396502494812;905;1651416227.065012
301;0.07123851031064987;906;1651416228.607697
302;0.07058742642402649;910;1651416234.8520393
303;0.06990863382816315;915;1651416242.6968548
304;0.06916345655918121;922;1651416253.6097512
305;0.06858029216527939;926;1651416259.9005082
306;0.06849174201488495;927;1651416261.4386394
307;0.06839004158973694;928;1651416262.9894779
308;0.0686822310090065;932;1651416269.3397884
309;0.06881089508533478;933;1651416270.9000132
310;0.06875141710042953;934;1651416272.4312642
311;0.06879393011331558;936;1651416275.5781004
312;0.06950998306274414;937;1651416277.130986
313;0.07030301541090012;942;1651416284.9025457
314;0.07005436718463898;945;1651416289.5170965
315;0.06998883932828903;946;1651416291.0722997
316;0.0700393095612526;948;1651416294.2086766
317;0.07002313435077667;950;1651416297.341512
318;0.06977593898773193;952;1651416300.4741745
319;0.06929953396320343;958;1651416309.7842627
320;0.06881450861692429;961;1651416314.52248
321;0.06741699576377869;973;1651416333.1747952
322;0.06713109463453293;976;1651416337.8530548
323;0.06710506230592728;977;1651416339.3894603
324;0.06860468536615372;983;1651416348.6774976
325;0.06867529451847076;984;1651416350.3011134
326;0.06897803395986557;988;1651416356.5252357
327;0.06901994347572327;989;1651416358.0841472
328;0.06910538673400879;991;1651416361.209413
329;0.06932521611452103;992;1651416362.7508874
330;0.0694272443652153;994;1651416365.843219
331;0.07003124058246613;997;1651416370.5730073
332;0.07025133818387985;1000;1651416375.2212114
333;0.07026402652263641;1001;1651416380.6964774
334;0.07078023254871368;1005;1651416386.9066262
