;train/reward;Steps;Wall_Time
0;-10.430218696594238;2560;1651257523.5366166
1;-10.408477783203125;5120;1651257524.9689045
2;-10.402881622314453;7680;1651257526.3744652
3;-10.378171920776367;10240;1651257527.7521653
4;-10.342970848083496;12800;1651257529.1272645
5;-10.287315368652344;15360;1651257530.521784
6;-10.433971405029297;17920;1651257531.9189525
7;-10.145099639892578;20480;1651257533.3185153
8;-10.378207206726074;23040;1651257534.7241685
9;-10.282413482666016;25600;1651257536.119985
10;-9.849163055419922;28160;1651257537.5431283
11;-10.066102981567383;30720;1651257538.9566374
12;-10.134647369384766;33280;1651257540.3747792
13;-10.116705894470215;35840;1651257541.8314822
14;-9.988993644714355;38400;1651257543.2323134
15;-10.044325828552246;40960;1651257544.633261
16;-9.975769996643066;43520;1651257546.0349526
17;-10.026102066040039;46080;1651257547.4439814
18;-9.74868106842041;48640;1651257548.8407757
19;-9.794459342956543;51200;1651257550.237063
20;-9.623636245727539;53760;1651257551.639322
21;-9.63074779510498;56320;1651257553.0332897
22;-9.619386672973633;58880;1651257554.4433818
23;-9.688444137573242;61440;1651257555.8412142
24;-9.507182121276855;64000;1651257557.2490268
25;-9.127984046936035;66560;1651257558.6476996
26;-9.341590881347656;69120;1651257560.044682
27;-9.158791542053223;71680;1651257561.4399083
28;-9.280425071716309;74240;1651257562.8463237
29;-9.035943031311035;76800;1651257564.2547512
30;-8.978516578674316;79360;1651257565.6571994
31;-8.893763542175293;81920;1651257567.0660498
32;-8.627400398254395;84480;1651257568.4737735
33;-8.865030288696289;87040;1651257569.8676703
34;-8.741140365600586;89600;1651257571.261714
35;-8.712925910949707;92160;1651257572.6553843
36;-8.615372657775879;94720;1651257574.0524547
37;-8.782084465026855;97280;1651257575.4581954
38;-8.884978294372559;99840;1651257576.866872
39;-8.91123104095459;102400;1651257578.274317
40;-8.791963577270508;104960;1651257579.6663268
41;-8.78128719329834;107520;1651257581.062974
42;-8.85151195526123;110080;1651257582.4737246
43;-8.885555267333984;112640;1651257583.8897839
44;-8.709002494812012;115200;1651257585.2820375
45;-8.663836479187012;117760;1651257586.6771746
46;-8.584675788879395;120320;1651257588.0842054
47;-8.408452033996582;122880;1651257589.4927645
48;-8.267969131469727;125440;1651257590.8878942
49;-8.254828453063965;128000;1651257592.281621
50;-8.202659606933594;130560;1651257593.672092
51;-8.118901252746582;133120;1651257595.076548
52;-8.235626220703125;135680;1651257596.4886246
53;-8.121715545654297;138240;1651257597.9005692
54;-8.298985481262207;140800;1651257599.3148878
55;-8.088984489440918;143360;1651257600.7102911
56;-8.15648365020752;145920;1651257602.1051812
57;-8.223331451416016;148480;1651257603.5029435
58;-8.199346542358398;151040;1651257604.9154012
59;-8.358064651489258;153600;1651257606.3315644
60;-8.653215408325195;156160;1651257607.7401538
61;-8.550337791442871;158720;1651257609.1460314
62;-8.449893951416016;161280;1651257610.5418627
63;-8.466158866882324;163840;1651257611.9350069
64;-8.359442710876465;166400;1651257613.341508
65;-8.443774223327637;168960;1651257614.7446923
66;-8.553163528442383;171520;1651257616.137984
67;-8.337109565734863;174080;1651257617.527557
68;-8.295404434204102;176640;1651257618.921236
69;-8.434370994567871;179200;1651257620.3273003
70;-8.514154434204102;181760;1651257621.7246573
71;-8.394919395446777;184320;1651257623.1159465
72;-8.366434097290039;186880;1651257624.509929
73;-8.500723838806152;189440;1651257625.9115138
74;-8.3716402053833;192000;1651257627.314164
75;-8.512331008911133;194560;1651257628.7174308
76;-8.320120811462402;197120;1651257630.1370006
77;-8.402145385742188;199680;1651257631.5315125
78;-8.3631010055542;202240;1651257632.9213088
79;-8.51500415802002;204800;1651257634.3272796
80;-8.651457786560059;207360;1651257635.7361891
81;-8.789117813110352;209920;1651257637.143463
82;-8.988590240478516;212480;1651257638.550048
83;-8.838642120361328;215040;1651257639.964447
84;-9.024991035461426;217600;1651257641.3736904
85;-9.11023998260498;220160;1651257642.7843122
86;-9.088272094726562;222720;1651257644.2159052
87;-8.977200508117676;225280;1651257645.6068785
88;-9.015857696533203;227840;1651257647.0147257
89;-8.847810745239258;230400;1651257648.4158502
90;-8.995824813842773;232960;1651257649.8236165
91;-9.053580284118652;235520;1651257651.2290642
92;-8.925914764404297;238080;1651257652.642163
93;-8.772431373596191;240640;1651257654.0474906
94;-8.745410919189453;243200;1651257655.4439769
95;-8.876338005065918;245760;1651257656.834161
96;-8.861748695373535;248320;1651257658.2313297
97;-8.865781784057617;250880;1651257659.6251316
98;-8.915544509887695;253440;1651257661.0166807
99;-8.897037506103516;256000;1651257662.435394
100;-9.10012149810791;258560;1651257671.6822238
101;-9.093976020812988;261120;1651257673.118552
102;-9.297104835510254;263680;1651257674.5190425
103;-9.358753204345703;266240;1651257675.9288213
104;-9.378021240234375;268800;1651257677.33445
105;-9.30361270904541;271360;1651257678.7401297
106;-9.223563194274902;273920;1651257680.1448457
107;-9.104269981384277;276480;1651257681.5354471
108;-9.027173042297363;279040;1651257682.9467762
109;-8.998530387878418;281600;1651257684.351509
110;-9.081144332885742;284160;1651257685.7452219
111;-9.142562866210938;286720;1651257687.1419778
112;-9.169867515563965;289280;1651257688.5305727
113;-9.203375816345215;291840;1651257689.9258325
114;-9.498785018920898;294400;1651257691.3160255
115;-9.561357498168945;296960;1651257692.7144883
116;-9.415752410888672;299520;1651257694.1253905
117;-9.679849624633789;302080;1651257695.5317695
118;-9.650469779968262;304640;1651257696.9210181
119;-9.628398895263672;307200;1651257698.3139744
120;-9.857320785522461;309760;1651257699.7043092
121;-9.561346054077148;312320;1651257701.1060364
122;-9.556440353393555;314880;1651257702.5035806
123;-9.364058494567871;317440;1651257703.9076438
124;-9.313258171081543;320000;1651257705.3092594
125;-9.11647891998291;322560;1651257706.7036853
126;-9.073464393615723;325120;1651257708.1016903
127;-8.940014839172363;327680;1651257709.5063121
128;-8.774581909179688;330240;1651257710.910644
129;-8.833974838256836;332800;1651257712.3212204
130;-8.746880531311035;335360;1651257713.725796
131;-8.59549331665039;337920;1651257715.1296935
132;-8.810195922851562;340480;1651257716.5345519
133;-8.975635528564453;343040;1651257717.9414763
134;-8.91223430633545;345600;1651257719.347686
135;-8.796930313110352;348160;1651257720.736139
136;-8.827166557312012;350720;1651257722.1257572
137;-9.020376205444336;353280;1651257723.530704
138;-8.809086799621582;355840;1651257724.9376597
139;-8.802406311035156;358400;1651257726.3296194
140;-8.618328094482422;360960;1651257727.7204232
141;-8.623515129089355;363520;1651257729.1205564
142;-8.697404861450195;366080;1651257730.5139372
143;-8.722930908203125;368640;1651257731.9105034
144;-8.4102144241333;371200;1651257733.30663
145;-8.514866828918457;373760;1651257734.6975713
146;-8.7169189453125;376320;1651257736.090356
147;-8.51025676727295;378880;1651257737.4934902
148;-8.628870010375977;381440;1651257738.8869462
149;-8.44812297821045;384000;1651257740.2934778
150;-8.481340408325195;386560;1651257741.6920438
151;-8.55176830291748;389120;1651257743.1018915
152;-8.460349082946777;391680;1651257744.5000575
153;-8.503073692321777;394240;1651257745.910455
154;-8.274109840393066;396800;1651257747.3021765
155;-8.502836227416992;399360;1651257748.7042475
156;-8.328717231750488;401920;1651257750.1004584
157;-8.21911334991455;404480;1651257751.493591
158;-8.133109092712402;407040;1651257752.8875916
159;-8.216615676879883;409600;1651257754.2842689
160;-8.188308715820312;412160;1651257755.684184
161;-7.858321189880371;414720;1651257757.0821054
162;-8.047281265258789;417280;1651257758.477682
163;-7.993149280548096;419840;1651257759.8709536
164;-7.941554546356201;422400;1651257761.2677157
165;-8.122861862182617;424960;1651257762.6584923
166;-8.252213478088379;427520;1651257764.046075
167;-8.205751419067383;430080;1651257765.4459865
168;-8.426865577697754;432640;1651257766.8588169
169;-8.526322364807129;435200;1651257768.2514737
170;-8.461353302001953;437760;1651257769.6441963
171;-8.432145118713379;440320;1651257771.0352776
172;-8.522624015808105;442880;1651257772.441097
173;-8.745407104492188;445440;1651257773.844098
174;-8.840187072753906;448000;1651257775.2498665
175;-8.736564636230469;450560;1651257776.6512177
176;-9.030692100524902;453120;1651257778.0485704
177;-9.143695831298828;455680;1651257779.4396968
178;-8.992877006530762;458240;1651257780.830462
179;-9.057469367980957;460800;1651257782.2276962
180;-9.297163009643555;463360;1651257783.6302478
181;-9.399343490600586;465920;1651257785.0379171
182;-9.286454200744629;468480;1651257786.4479969
183;-9.366832733154297;471040;1651257787.8566012
184;-9.552628517150879;473600;1651257789.247998
185;-9.357378005981445;476160;1651257790.6409156
186;-9.468689918518066;478720;1651257792.0444849
187;-9.418938636779785;481280;1651257793.449042
188;-9.331661224365234;483840;1651257794.8568738
189;-9.471336364746094;486400;1651257796.2717261
190;-9.431672096252441;488960;1651257797.6586094
191;-9.76156234741211;491520;1651257799.0641215
192;-9.790779113769531;494080;1651257800.4717329
193;-9.758254051208496;496640;1651257801.8766065
194;-9.611838340759277;499200;1651257803.2808478
195;-9.60195541381836;501760;1651257804.6858885
196;-9.70400619506836;504320;1651257806.0894566
197;-9.673846244812012;506880;1651257807.4775584
198;-9.482253074645996;509440;1651257808.8867352
199;-9.49155330657959;512000;1651257810.2778778
200;-9.25720500946045;514560;1651257819.5453646
201;-9.16370677947998;517120;1651257820.9567666
202;-9.234713554382324;519680;1651257822.3473334
203;-9.159370422363281;522240;1651257823.743988
204;-9.666940689086914;524800;1651257825.1421018
205;-9.822639465332031;527360;1651257826.5558898
206;-10.037375450134277;529920;1651257827.9457383
207;-10.361641883850098;532480;1651257829.341483
208;-10.421555519104004;535040;1651257830.7398412
209;-10.304790496826172;537600;1651257832.139421
210;-10.364283561706543;540160;1651257833.5303812
211;-10.43435287475586;542720;1651257834.9238403
212;-10.619209289550781;545280;1651257836.3153222
213;-10.601227760314941;547840;1651257837.7055213
214;-10.12295913696289;550400;1651257839.0950532
215;-10.256536483764648;552960;1651257840.4993947
216;-10.12631607055664;555520;1651257841.894522
217;-9.763995170593262;558080;1651257843.2927694
218;-9.775747299194336;560640;1651257844.6960192
219;-9.558246612548828;563200;1651257846.1035354
220;-9.384818077087402;565760;1651257847.4936118
221;-9.131585121154785;568320;1651257848.892426
222;-9.149948120117188;570880;1651257850.2974222
223;-8.881932258605957;573440;1651257851.689164
224;-8.773579597473145;576000;1651257853.0826972
225;-8.733400344848633;578560;1651257854.4867592
226;-8.930459022521973;581120;1651257855.8866782
227;-8.835373878479004;583680;1651257857.288509
228;-8.949140548706055;586240;1651257858.6838932
229;-8.999211311340332;588800;1651257860.0863369
230;-8.978414535522461;591360;1651257861.4929483
231;-9.04164981842041;593920;1651257862.896215
232;-9.362427711486816;596480;1651257864.2994611
233;-9.292427062988281;599040;1651257865.6944923
234;-9.388984680175781;601600;1651257867.088443
235;-9.550004005432129;604160;1651257868.4833293
236;-9.66420841217041;606720;1651257869.8768322
237;-9.602598190307617;609280;1651257871.2792497
238;-9.886520385742188;611840;1651257872.690568
239;-9.780034065246582;614400;1651257874.096933
240;-10.138246536254883;616960;1651257875.4938812
241;-9.945866584777832;619520;1651257876.8878028
242;-9.975618362426758;622080;1651257878.2903945
243;-9.78298568725586;624640;1651257879.684018
244;-9.764127731323242;627200;1651257881.0780175
245;-9.839962005615234;629760;1651257882.4819007
246;-9.809930801391602;632320;1651257883.881005
247;-10.08160400390625;634880;1651257885.2746997
248;-10.01706600189209;637440;1651257886.6776798
249;-9.980600357055664;640000;1651257888.0742605
250;-9.883076667785645;642560;1651257889.4686363
251;-10.071598052978516;645120;1651257890.8666148
252;-9.826107025146484;647680;1651257892.2698562
253;-9.730467796325684;650240;1651257893.66206
254;-9.760046005249023;652800;1651257895.05231
255;-9.805463790893555;655360;1651257896.4453137
256;-9.412166595458984;657920;1651257897.8486717
257;-9.608394622802734;660480;1651257899.2514315
258;-9.532600402832031;663040;1651257900.6604402
259;-9.618694305419922;665600;1651257902.0650167
260;-9.585442543029785;668160;1651257903.4660892
261;-9.547344207763672;670720;1651257904.8621235
262;-9.611417770385742;673280;1651257906.2548196
263;-9.40629768371582;675840;1651257907.6467886
264;-9.516672134399414;678400;1651257909.047486
265;-9.67957878112793;680960;1651257910.4545486
266;-9.728193283081055;683520;1651257911.8654363
267;-9.730751991271973;686080;1651257913.2769158
268;-9.665322303771973;688640;1651257914.6725676
269;-9.785025596618652;691200;1651257916.0659125
270;-9.891809463500977;693760;1651257917.4737246
271;-9.736238479614258;696320;1651257918.8900077
272;-9.727654457092285;698880;1651257920.2909882
273;-9.567686080932617;701440;1651257921.6892745
274;-9.810247421264648;704000;1651257923.0956562
275;-9.905623435974121;706560;1651257924.4898815
276;-9.776711463928223;709120;1651257925.8854501
277;-9.816343307495117;711680;1651257927.2800536
278;-9.775572776794434;714240;1651257928.6768458
279;-9.755409240722656;716800;1651257930.074166
280;-9.915811538696289;719360;1651257931.4669788
281;-9.727444648742676;721920;1651257932.871451
282;-9.827324867248535;724480;1651257934.2852824
283;-9.9584379196167;727040;1651257935.6765006
284;-10.000990867614746;729600;1651257937.0834184
