;train/reward;Steps;Wall_Time
0;1.5533398389816284;2243;1649691175.5291343
1;1.683496117591858;4617;1649691177.3781018
2;1.6884374618530273;7063;1649691178.8477666
3;1.7758008241653442;9603;1649691180.3597708
4;1.7497069835662842;12106;1649691181.8452873
5;1.8456640243530273;14743;1649691183.3777518
6;1.8671094179153442;17380;1649691184.950616
7;1.9251757860183716;20084;1649691186.51897
8;1.9920507669448853;22825;1649691188.0974576
9;1.995449185371399;25535;1649691189.651158
10;2.0946288108825684;28367;1649691191.2537127
11;2.140273332595825;31117;1649691192.8430305
12;2.1835155487060547;33937;1649691194.4396434
13;2.309316396713257;36774;1649691196.0459318
14;2.4050586223602295;39684;1649691197.7358167
15;2.487187385559082;42618;1649691199.4141598
16;2.514902353286743;45542;1649691201.1019778
17;2.702949285507202;48569;1649691202.8203075
18;2.7900586128234863;51608;1649691204.5744603
19;2.890507698059082;54636;1649691206.3488665
20;2.946054697036743;57694;1649691208.0931783
21;3.037402391433716;60806;1649691209.8854308
22;3.073535203933716;63901;1649691211.6699278
23;3.1143360137939453;66987;1649691213.435891
24;3.1363282203674316;70147;1649691215.2533514
25;3.2115235328674316;73334;1649691217.0744212
26;3.2356836795806885;76571;1649691218.9092188
27;3.191757917404175;79768;1649691220.7795463
28;3.203437566757202;82976;1649691222.6373496
29;3.221425771713257;86228;1649691224.4847517
30;3.223339796066284;89471;1649691226.3440711
31;3.2991015911102295;92779;1649691228.1978414
32;3.2847070693969727;96082;1649691230.0823348
33;3.268203020095825;99377;1649691231.9163408
34;3.3092968463897705;102693;1649691233.7975314
35;3.376894474029541;106041;1649691235.6567833
36;3.2269530296325684;109237;1649691237.4664457
37;3.293164014816284;112501;1649691239.2861137
38;3.278456926345825;115725;1649691241.0913727
39;3.3233983516693115;118959;1649691242.9137726
40;3.3415820598602295;122242;1649691244.773353
41;3.314804792404175;125455;1649691246.6227133
42;3.302363395690918;128699;1649691248.4377983
43;3.3710741996765137;131944;1649691250.258292
44;3.3769140243530273;135236;1649691252.0958927
45;3.2845118045806885;138474;1649691253.917838
46;3.3478124141693115;141714;1649691255.731563
47;3.302109479904175;144967;1649691257.5894022
48;3.3322460651397705;148177;1649691259.4044132
49;3.3270702362060547;151409;1649691261.2209513
50;3.3816211223602295;154692;1649691263.0573788
51;3.4004688262939453;157945;1649691264.8871388
52;3.3428711891174316;161234;1649691266.7266812
53;3.4179883003234863;164534;1649691268.5984707
54;3.413281202316284;167846;1649691270.4691179
55;3.4299609661102295;171166;1649691272.3240464
56;3.299550771713257;174342;1649691274.1275353
57;3.426210880279541;177633;1649691275.9490347
58;3.4058594703674316;180904;1649691277.7826612
59;3.41845703125;184241;1649691279.642662
60;3.478710889816284;187601;1649691281.54969
61;3.3439061641693115;190850;1649691283.411957
62;3.415956974029541;194190;1649691285.2715085
63;3.362246036529541;197483;1649691287.144042
64;3.456367254257202;200883;1649691289.0263104
65;3.519785165786743;204313;1649691290.942218
