;train/reward;Steps;Wall_Time
0;-10.63743782043457;2560;1651110274.7391758
1;-10.665038108825684;5120;1651110275.6267898
2;-10.41179370880127;7680;1651110276.4851751
3;-10.318249702453613;10240;1651110277.3369377
4;-10.43791389465332;12800;1651110278.1953285
5;-10.450989723205566;15360;1651110279.0335212
6;-10.255746841430664;17920;1651110279.8913453
7;-10.441777229309082;20480;1651110280.7596667
8;-10.541919708251953;23040;1651110281.6171594
9;-10.321371078491211;25600;1651110282.4877973
10;-10.461531639099121;28160;1651110283.3373575
11;-10.264464378356934;30720;1651110284.1928408
12;-10.274706840515137;33280;1651110285.0470865
13;-10.567541122436523;35840;1651110285.924721
14;-10.481911659240723;38400;1651110286.772956
15;-10.409636497497559;40960;1651110287.6162279
16;-10.488054275512695;43520;1651110288.47874
17;-10.289327621459961;46080;1651110289.3446825
18;-10.478193283081055;48640;1651110290.203617
19;-10.425714492797852;51200;1651110291.0784192
20;-10.678228378295898;53760;1651110291.9435844
21;-10.374650001525879;56320;1651110292.7996118
22;-10.422502517700195;58880;1651110293.6547954
23;-10.382637023925781;61440;1651110294.5006385
24;-10.471693992614746;64000;1651110295.3446527
25;-10.570826530456543;66560;1651110296.2165093
26;-10.413397789001465;69120;1651110297.0664818
27;-10.474752426147461;71680;1651110297.9125705
28;-10.215124130249023;74240;1651110298.7571385
29;-10.454071998596191;76800;1651110299.6030474
30;-10.251112937927246;79360;1651110300.4715796
31;-10.421711921691895;81920;1651110301.3396962
32;-10.408567428588867;84480;1651110302.2210166
33;-10.336533546447754;87040;1651110303.0766761
34;-10.345865249633789;89600;1651110303.9334278
35;-10.386999130249023;92160;1651110304.789436
36;-10.457382202148438;94720;1651110305.6471105
37;-10.640336036682129;97280;1651110306.5265157
38;-10.224181175231934;99840;1651110307.371477
39;-10.340401649475098;102400;1651110308.21798
40;-10.301090240478516;104960;1651110309.0547214
41;-10.342434883117676;107520;1651110309.8986034
42;-10.29836368560791;110080;1651110310.7488618
43;-10.389448165893555;112640;1651110311.5902457
44;-10.50048828125;115200;1651110312.4551146
45;-10.370451927185059;117760;1651110313.3218393
46;-10.451655387878418;120320;1651110314.2044823
