;train/reward;Steps;Wall_Time
0;-10.540399551391602;2560;1651114919.160161
1;-10.509740829467773;5120;1651114920.0537386
2;-10.47642707824707;7680;1651114920.9428813
3;-10.513936042785645;10240;1651114921.8216975
4;-10.257087707519531;12800;1651114922.684589
5;-10.563887596130371;15360;1651114923.546332
6;-10.386527061462402;17920;1651114924.4361267
7;-10.487067222595215;20480;1651114925.312169
8;-10.376771926879883;23040;1651114926.2009962
9;-10.437554359436035;25600;1651114927.0841973
10;-10.502580642700195;28160;1651114927.9666417
11;-10.462552070617676;30720;1651114928.8518264
12;-10.518601417541504;33280;1651114929.719622
13;-10.541770935058594;35840;1651114930.5829895
14;-10.629140853881836;38400;1651114931.4704342
15;-10.54651927947998;40960;1651114932.343186
16;-10.615530014038086;43520;1651114933.2012525
17;-10.515114784240723;46080;1651114934.0788448
18;-10.649815559387207;48640;1651114934.959682
19;-10.4443359375;51200;1651114935.8323443
20;-10.617196083068848;53760;1651114936.718749
21;-10.413152694702148;56320;1651114937.607827
22;-10.61634349822998;58880;1651114938.5002434
23;-10.516683578491211;61440;1651114939.361674
24;-10.545598983764648;64000;1651114940.2295218
25;-10.670374870300293;66560;1651114941.095519
26;-10.447959899902344;69120;1651114941.973021
27;-10.576866149902344;71680;1651114942.8497753
28;-10.545291900634766;74240;1651114943.7094536
29;-10.186208724975586;76800;1651114944.5781407
30;-10.501845359802246;79360;1651114945.4378986
31;-10.678215980529785;81920;1651114946.3171024
32;-10.587615013122559;84480;1651114947.203648
33;-10.599892616271973;87040;1651114948.08272
34;-10.468416213989258;89600;1651114948.970874
35;-10.52818489074707;92160;1651114949.863592
36;-10.520078659057617;94720;1651114950.750712
37;-10.540754318237305;97280;1651114951.6229453
38;-10.49306583404541;99840;1651114952.5225487
39;-10.40078353881836;102400;1651114953.4076493
40;-10.614150047302246;104960;1651114954.2798684
41;-10.648882865905762;107520;1651114955.1559546
42;-10.53143310546875;110080;1651114956.0367339
43;-10.557292938232422;112640;1651114956.918381
44;-10.547370910644531;115200;1651114957.8031976
45;-10.520522117614746;117760;1651114958.6906002
46;-10.284699440002441;120320;1651114959.5663066
47;-10.30387020111084;122880;1651114960.4515011
48;-10.525495529174805;125440;1651114961.3466578
49;-10.49842357635498;128000;1651114962.243672
50;-10.297576904296875;130560;1651114963.1462238
51;-10.76416015625;133120;1651114964.0099297
52;-10.61536979675293;135680;1651114964.8753622
53;-10.491064071655273;138240;1651114965.7368815
54;-10.544915199279785;140800;1651114966.6187828
55;-10.496258735656738;143360;1651114967.51162
56;-10.482563972473145;145920;1651114968.38908
57;-10.379676818847656;148480;1651114969.2642891
58;-10.582636833190918;151040;1651114970.1402798
59;-10.473319053649902;153600;1651114971.0021443
60;-10.620786666870117;156160;1651114971.8821259
61;-10.445120811462402;158720;1651114972.7559881
62;-10.484286308288574;161280;1651114973.6538672
63;-10.656303405761719;163840;1651114974.5479589
64;-10.548748016357422;166400;1651114975.4333272
65;-10.625350952148438;168960;1651114976.3214366
66;-10.461345672607422;171520;1651114977.207525
67;-10.58122444152832;174080;1651114978.0913582
68;-10.599154472351074;176640;1651114978.9595509
69;-10.55531120300293;179200;1651114979.824799
70;-10.561051368713379;181760;1651114980.6895318
71;-10.680020332336426;184320;1651114981.5631595
72;-10.548644065856934;186880;1651114982.4229093
73;-10.565845489501953;189440;1651114983.3013747
74;-10.644729614257812;192000;1651114984.1914048
75;-10.327425003051758;194560;1651114985.068133
76;-10.552218437194824;197120;1651114985.947786
77;-10.608318328857422;199680;1651114986.832837
78;-10.38389778137207;202240;1651114987.7133727
79;-10.679858207702637;204800;1651114988.6048908
80;-10.316508293151855;207360;1651114989.4730573
81;-10.447113037109375;209920;1651114990.3333244
82;-10.400008201599121;212480;1651114991.2057774
83;-10.545082092285156;215040;1651114992.0758505
84;-10.539447784423828;217600;1651114992.9419186
85;-10.664399147033691;220160;1651114993.8011856
86;-10.657608985900879;222720;1651114994.7008178
87;-10.60067367553711;225280;1651114995.558042
88;-10.508987426757812;227840;1651114996.4488165
89;-10.57108211517334;230400;1651114997.3338566
90;-10.502147674560547;232960;1651114998.2218294
91;-10.304035186767578;235520;1651114999.0802553
92;-10.636935234069824;238080;1651114999.947807
93;-10.372753143310547;240640;1651115000.808531
94;-10.339401245117188;243200;1651115001.6826797
95;-10.473716735839844;245760;1651115002.5451128
96;-10.466540336608887;248320;1651115003.4028995
97;-10.578014373779297;250880;1651115004.2645361
98;-10.736807823181152;253440;1651115005.1707726
99;-10.340887069702148;256000;1651115006.0348318
100;-10.306392669677734;258560;1651115014.7232566
101;-10.56454086303711;261120;1651115015.6521633
102;-10.356060981750488;263680;1651115016.5390637
103;-10.488064765930176;266240;1651115017.420995
104;-10.464070320129395;268800;1651115018.3085883
105;-10.5095853805542;271360;1651115019.194238
106;-10.380032539367676;273920;1651115020.0672166
107;-10.511216163635254;276480;1651115020.9463036
108;-10.463991165161133;279040;1651115021.802932
109;-10.476539611816406;281600;1651115022.6689548
110;-10.391541481018066;284160;1651115023.5236552
111;-10.627439498901367;286720;1651115024.384147
112;-10.466504096984863;289280;1651115025.2509618
113;-10.46826457977295;291840;1651115026.1285515
114;-10.43991756439209;294400;1651115026.9883878
115;-10.617476463317871;296960;1651115027.870475
116;-10.566412925720215;299520;1651115028.751816
117;-10.570042610168457;302080;1651115029.634225
118;-10.582066535949707;304640;1651115030.5037289
119;-10.388140678405762;307200;1651115031.3708565
120;-10.676823616027832;309760;1651115032.2319157
121;-10.402999877929688;312320;1651115033.0958169
122;-10.324532508850098;314880;1651115033.9714773
123;-10.515005111694336;317440;1651115034.8452156
124;-10.394669532775879;320000;1651115035.714192
125;-10.431367874145508;322560;1651115036.6038613
126;-10.547590255737305;325120;1651115037.4652345
127;-10.576157569885254;327680;1651115038.334959
128;-10.516651153564453;330240;1651115039.2111669
129;-10.287566184997559;332800;1651115040.0898793
130;-10.493518829345703;335360;1651115040.9678042
131;-10.414124488830566;337920;1651115041.8519294
132;-10.464315414428711;340480;1651115042.7110639
133;-10.273475646972656;343040;1651115043.5677104
134;-10.455300331115723;345600;1651115044.4526567
135;-10.49516487121582;348160;1651115045.354596
136;-10.477921485900879;350720;1651115046.2370203
137;-10.493914604187012;353280;1651115047.1534953
138;-10.59323501586914;355840;1651115048.0178175
139;-10.595191955566406;358400;1651115048.8721714
140;-10.430871963500977;360960;1651115049.7314816
141;-10.416029930114746;363520;1651115050.5953476
142;-10.671947479248047;366080;1651115051.4733078
143;-10.363957405090332;368640;1651115052.3601446
144;-10.468213081359863;371200;1651115053.2539504
145;-10.634759902954102;373760;1651115054.147514
146;-10.39905071258545;376320;1651115055.0362654
147;-10.551453590393066;378880;1651115055.9156656
148;-10.345073699951172;381440;1651115056.791654
149;-10.401392936706543;384000;1651115057.6793242
150;-10.326529502868652;386560;1651115058.5359125
151;-10.565619468688965;389120;1651115059.4007766
152;-10.53258991241455;391680;1651115060.276497
153;-10.63123607635498;394240;1651115061.1528797
154;-10.275635719299316;396800;1651115062.0406735
155;-10.50527572631836;399360;1651115062.9371798
156;-10.356793403625488;401920;1651115063.8094833
157;-10.58518123626709;404480;1651115064.6629436
158;-10.147377014160156;407040;1651115065.5239735
159;-10.404176712036133;409600;1651115066.394192
160;-10.612191200256348;412160;1651115067.2562816
161;-10.490456581115723;414720;1651115068.1451738
162;-10.430700302124023;417280;1651115069.0078554
163;-10.558479309082031;419840;1651115069.8693914
164;-10.320001602172852;422400;1651115070.728317
165;-10.553340911865234;424960;1651115071.595243
166;-10.479143142700195;427520;1651115072.4638157
167;-10.752497673034668;430080;1651115073.3210454
168;-10.408933639526367;432640;1651115074.1821432
169;-10.528912544250488;435200;1651115075.0593526
170;-10.450289726257324;437760;1651115075.9468114
171;-10.47203254699707;440320;1651115076.8347666
172;-10.438941955566406;442880;1651115077.7226136
173;-10.530829429626465;445440;1651115078.6108146
174;-10.376363754272461;448000;1651115079.4768023
175;-10.291664123535156;450560;1651115080.355754
176;-10.469273567199707;453120;1651115081.228129
177;-10.124662399291992;455680;1651115082.1248114
178;-10.455789566040039;458240;1651115083.0117602
179;-10.651678085327148;460800;1651115083.8801317
180;-10.574220657348633;463360;1651115084.7398245
181;-10.403589248657227;465920;1651115085.6152952
182;-10.440763473510742;468480;1651115086.4775414
183;-10.449430465698242;471040;1651115087.3349507
184;-10.375202178955078;473600;1651115088.2132804
185;-10.462273597717285;476160;1651115089.1041205
186;-10.64721965789795;478720;1651115089.9788108
187;-10.53671646118164;481280;1651115090.8659773
188;-10.562202453613281;483840;1651115091.7531655
189;-10.755638122558594;486400;1651115092.7040637
190;-10.3386812210083;488960;1651115093.568761
191;-10.496662139892578;491520;1651115094.4393277
192;-10.463191986083984;494080;1651115095.306533
193;-10.630223274230957;496640;1651115096.1724455
