;Epsilon;Steps;Wall_Time
0;0.25;1;1650902629.9018795
1;0.25;1;1650902630.8694944
2;0.25;1;1650902631.8112185
3;0.25;1;1650902632.733716
4;0.25;1;1650902633.6520545
5;0.25;1;1650902634.5802877
6;0.25;1;1650902635.4972022
7;0.25;1;1650902636.4202733
8;0.25;1;1650902637.3352265
9;0.25;1;1650902638.2595587
10;0.25;1;1650902639.1845205
11;0.25;1;1650902640.1155124
12;0.25;1;1650902641.052646
13;0.25;1;1650902641.9883091
14;0.25;1;1650902642.9205058
15;0.25;1;1650902643.8314886
16;0.25;1;1650902644.7642732
17;0.25;1;1650902645.693008
18;0.25;1;1650902646.6198723
19;0.25;1;1650902647.5384443
20;0.25;1;1650902648.4846842
21;0.25;1;1650902649.4289396
22;0.25;1;1650902650.3847816
23;0.25;1;1650902651.324321
24;0.25;1;1650902652.2583663
25;0.25;1;1650902653.2024722
26;0.25;1;1650902654.140018
27;0.25;1;1650902655.0623553
28;0.25;1;1650902655.9904575
29;0.25;1;1650902656.9035451
30;0.25;1;1650902657.8360953
31;0.25;1;1650902658.7715216
32;0.25;1;1650902659.6911094
33;0.25;1;1650902660.6345792
34;0.25;1;1650902661.553197
35;0.25;1;1650902662.478284
36;0.25;1;1650902663.4049757
37;0.25;1;1650902664.33146
38;0.25;1;1650902665.2745812
39;0.25;1;1650902666.2159803
40;0.25;1;1650902667.1345625
41;0.25;1;1650902668.05283
42;0.25;1;1650902668.9824135
43;0.25;1;1650902669.9054937
44;0.25;1;1650902670.8481188
45;0.25;1;1650902671.768406
46;0.25;1;1650902672.6880713
47;0.25;1;1650902673.6033766
48;0.25;1;1650902674.5311205
49;0.25;1;1650902675.4671662
50;0.25;1;1650902676.392659
51;0.25;1;1650902677.3217974
52;0.25;1;1650902678.250392
53;0.25;1;1650902679.178784
54;0.25;1;1650902680.1079195
55;0.25;1;1650902681.0487857
56;0.25;1;1650902681.971558
57;0.25;1;1650902682.8863342
58;0.25;1;1650902683.79936
59;0.25;1;1650902684.7095227
60;0.25;1;1650902685.6257927
61;0.25;1;1650902686.557261
62;0.25;1;1650902687.481424
63;0.25;1;1650902688.4186058
64;0.25;1;1650902689.3540661
65;0.25;1;1650902690.2963443
66;0.25;1;1650902691.2335756
67;0.25;1;1650902692.172708
68;0.25;1;1650902693.1113784
69;0.25;1;1650902694.0570753
70;0.25;1;1650902694.992341
71;0.25;1;1650902695.9327893
72;0.25;1;1650902696.8608377
73;0.25;1;1650902697.7742462
74;0.25;1;1650902698.6916945
75;0.25;1;1650902699.6104589
76;0.25;1;1650902700.5359302
77;0.25;1;1650902701.4708765
78;0.25;1;1650902702.4136121
79;0.25;1;1650902703.3297567
80;0.25;1;1650902704.2456877
81;0.25;1;1650902705.1747336
82;0.25;1;1650902706.0995226
83;0.25;1;1650902707.0394313
84;0.25;1;1650902707.9693885
85;0.25;1;1650902708.892896
86;0.25;1;1650902709.8059943
87;0.25;1;1650902710.726033
88;0.25;1;1650902711.637107
89;0.25;1;1650902712.5731978
90;0.25;1;1650902713.4880488
91;0.25;1;1650902714.4092295
92;0.25;1;1650902715.3349206
93;0.25;1;1650902716.271818
94;0.25;1;1650902717.2203732
95;0.25;1;1650902718.1596029
96;0.25;1;1650902719.0740488
97;0.25;1;1650902719.988273
98;0.25;1;1650902720.9085214
99;0.25;1;1650902721.8301008
100;0.1666666716337204;2;1650902730.4663687
101;0.1666666716337204;2;1650902731.4341455
102;0.1666666716337204;2;1650902732.3767414
103;0.1666666716337204;2;1650902733.3085926
104;0.1666666716337204;2;1650902734.2444925
105;0.1666666716337204;2;1650902735.1584532
106;0.1666666716337204;2;1650902736.106002
107;0.1666666716337204;2;1650902737.0305507
108;0.1666666716337204;2;1650902737.948661
109;0.1666666716337204;2;1650902738.8698785
110;0.1666666716337204;2;1650902739.7831671
111;0.1666666716337204;2;1650902740.7258315
