;Epsilon;Steps;Wall_Time
0;0.25;1;1650712872.4883802
1;0.25;1;1650712873.6080081
2;0.25;1;1650712874.6419735
3;0.25;1;1650712875.6768532
4;0.25;1;1650712876.7058816
5;0.25;1;1650712877.7332053
6;0.25;1;1650712878.7858984
7;0.25;1;1650712879.8628902
8;0.25;1;1650712880.9506953
9;0.25;1;1650712882.0111425
10;0.25;1;1650712883.0571272
11;0.25;1;1650712884.1092288
12;0.25;1;1650712885.2662883
13;0.25;1;1650712886.3406572
14;0.25;1;1650712887.3693979
15;0.25;1;1650712888.407288
16;0.25;1;1650712889.4596255
17;0.25;1;1650712890.4931128
18;0.25;1;1650712891.5169218
19;0.25;1;1650712892.5411334
20;0.25;1;1650712893.562504
21;0.25;1;1650712894.6040268
22;0.25;1;1650712895.6581414
23;0.25;1;1650712896.7146971
24;0.25;1;1650712897.7571309
25;0.25;1;1650712898.8206043
26;0.25;1;1650712899.8564634
27;0.25;1;1650712900.905689
28;0.25;1;1650712901.9338446
29;0.25;1;1650712902.9634914
30;0.25;1;1650712903.991097
31;0.25;1;1650712905.0448954
32;0.25;1;1650712906.0873785
33;0.25;1;1650712907.1083996
34;0.25;1;1650712908.157083
35;0.25;1;1650712909.2020342
36;0.25;1;1650712910.2514448
37;0.25;1;1650712911.3072615
38;0.25;1;1650712912.3632534
39;0.25;1;1650712913.4006164
40;0.25;1;1650712914.4324408
41;0.25;1;1650712915.4707985
42;0.25;1;1650712916.5243723
43;0.25;1;1650712917.5546381
44;0.25;1;1650712918.611451
45;0.25;1;1650712919.6377785
46;0.25;1;1650712920.6994898
47;0.25;1;1650712921.729468
48;0.25;1;1650712922.7632465
49;0.25;1;1650712923.7856076
50;0.25;1;1650712924.8329575
51;0.25;1;1650712925.880141
52;0.25;1;1650712926.923057
53;0.25;1;1650712927.970598
54;0.25;1;1650712929.0122187
55;0.25;1;1650712930.0428665
56;0.25;1;1650712931.1064718
57;0.25;1;1650712932.1430554
58;0.25;1;1650712933.1973526
59;0.25;1;1650712934.2435293
60;0.25;1;1650712935.2923336
61;0.25;1;1650712936.3456602
62;0.25;1;1650712937.3719203
63;0.25;1;1650712938.390842
64;0.25;1;1650712939.4130836
65;0.25;1;1650712940.436584
66;0.25;1;1650712941.502792
67;0.25;1;1650712942.5318732
68;0.25;1;1650712943.5523229
69;0.25;1;1650712944.5319548
70;0.25;1;1650712945.437994
71;0.25;1;1650712946.3557904
72;0.25;1;1650712947.2610912
73;0.25;1;1650712948.187008
74;0.25;1;1650712949.0901942
75;0.25;1;1650712949.9993522
76;0.25;1;1650712950.91932
77;0.25;1;1650712951.8487294
78;0.25;1;1650712952.737983
79;0.25;1;1650712953.6216547
80;0.25;1;1650712954.5055187
81;0.25;1;1650712955.3923697
82;0.25;1;1650712956.292546
83;0.25;1;1650712957.1988358
84;0.25;1;1650712958.1089616
85;0.25;1;1650712959.012967
86;0.25;1;1650712959.9195604
87;0.25;1;1650712960.831158
88;0.25;1;1650712961.7357965
89;0.25;1;1650712962.6499414
90;0.25;1;1650712963.5331593
91;0.25;1;1650712964.417172
92;0.25;1;1650712965.2990534
93;0.25;1;1650712966.198074
94;0.25;1;1650712967.0956872
95;0.25;1;1650712967.9859757
96;0.25;1;1650712968.8838122
97;0.25;1;1650712969.7817214
98;0.25;1;1650712970.68209
99;0.25;1;1650712971.5912473
100;0.1666666716337204;2;1650712979.769586
101;0.1666666716337204;2;1650712980.6741605
102;0.1666666716337204;2;1650712981.5662158
103;0.1666666716337204;2;1650712982.4502065
104;0.1666666716337204;2;1650712983.3567362
105;0.1666666716337204;2;1650712984.2371566
106;0.1666666716337204;2;1650712985.1125495
107;0.1666666716337204;2;1650712985.9939482
108;0.1666666716337204;2;1650712986.8953605
109;0.1666666716337204;2;1650712987.7973444
110;0.1666666716337204;2;1650712988.7076173
111;0.1666666716337204;2;1650712989.5988874
112;0.1666666716337204;2;1650712990.4916255
113;0.1666666716337204;2;1650712991.3917272
114;0.1666666716337204;2;1650712992.288234
115;0.1666666716337204;2;1650712993.1836739
116;0.1666666716337204;2;1650712994.0865068
117;0.1666666716337204;2;1650712994.9623022
118;0.1666666716337204;2;1650712995.8431535
119;0.1666666716337204;2;1650712996.7452054
120;0.1666666716337204;2;1650712997.6421072
121;0.1666666716337204;2;1650712998.5398908
122;0.1666666716337204;2;1650712999.4343252
123;0.1666666716337204;2;1650713000.3359928
124;0.1666666716337204;2;1650713001.2333534
125;0.1666666716337204;2;1650713002.1619666
126;0.1666666716337204;2;1650713003.0456898
127;0.1666666716337204;2;1650713003.9432228
128;0.1666666716337204;2;1650713004.8253138
129;0.1666666716337204;2;1650713005.7101228
130;0.1666666716337204;2;1650713006.5935116
131;0.1666666716337204;2;1650713007.4942403
132;0.1666666716337204;2;1650713008.39416
133;0.1666666716337204;2;1650713009.2964518
134;0.1666666716337204;2;1650713010.1974316
135;0.1666666716337204;2;1650713011.0999346
136;0.1666666716337204;2;1650713012.0008824
137;0.1666666716337204;2;1650713012.9152753
138;0.1666666716337204;2;1650713013.809792
139;0.1666666716337204;2;1650713014.7147703
140;0.1666666716337204;2;1650713015.5941365
141;0.1666666716337204;2;1650713016.4838572
142;0.1666666716337204;2;1650713017.37082
143;0.1666666716337204;2;1650713018.2539382
144;0.1666666716337204;2;1650713019.139466
145;0.1666666716337204;2;1650713020.0245426
146;0.1666666716337204;2;1650713020.9239867
147;0.1666666716337204;2;1650713021.8329375
148;0.1666666716337204;2;1650713022.7428145
149;0.1666666716337204;2;1650713023.643062
150;0.1666666716337204;2;1650713024.5503774
151;0.1666666716337204;2;1650713025.459453
152;0.1666666716337204;2;1650713026.347554
153;0.1666666716337204;2;1650713027.2305214
154;0.1666666716337204;2;1650713028.1126328
155;0.1666666716337204;2;1650713028.9930694
156;0.1666666716337204;2;1650713029.8736708
157;0.1666666716337204;2;1650713030.7627323
158;0.1666666716337204;2;1650713031.663816
159;0.1666666716337204;2;1650713032.56519
160;0.1666666716337204;2;1650713033.4423878
161;0.1666666716337204;2;1650713034.3230686
162;0.1666666716337204;2;1650713035.2145998
163;0.1666666716337204;2;1650713036.1092875
164;0.1666666716337204;2;1650713036.994027
165;0.1666666716337204;2;1650713037.8777266
166;0.1666666716337204;2;1650713038.765515
167;0.1666666716337204;2;1650713039.6534061
168;0.1666666716337204;2;1650713040.5427933
169;0.1666666716337204;2;1650713041.440692
170;0.1666666716337204;2;1650713042.3434486
171;0.1666666716337204;2;1650713043.238078
172;0.1666666716337204;2;1650713044.1425233
173;0.1666666716337204;2;1650713045.0214088
174;0.1666666716337204;2;1650713045.9291377
175;0.1666666716337204;2;1650713046.825628
176;0.1666666716337204;2;1650713047.71251
177;0.1666666716337204;2;1650713048.6026676
178;0.1666666716337204;2;1650713049.4893038
179;0.1666666716337204;2;1650713050.387958
180;0.1666666716337204;2;1650713051.2904553
181;0.1666666716337204;2;1650713052.1953928
182;0.1666666716337204;2;1650713053.1108496
183;0.1666666716337204;2;1650713054.0227242
184;0.1666666716337204;2;1650713054.923829
185;0.1666666716337204;2;1650713055.8209379
186;0.1666666716337204;2;1650713056.7407339
187;0.1666666716337204;2;1650713057.6294422
188;0.1666666716337204;2;1650713058.5110369
189;0.1666666716337204;2;1650713059.4023643
190;0.1666666716337204;2;1650713060.3064487
191;0.1666666716337204;2;1650713061.2226317
192;0.1666666716337204;2;1650713062.12024
193;0.1666666716337204;2;1650713063.0218117
194;0.1666666716337204;2;1650713063.9010751
195;0.1666666716337204;2;1650713064.7888515
196;0.1666666716337204;2;1650713065.6728363
197;0.1666666716337204;2;1650713066.5585997
198;0.1666666716337204;2;1650713067.469374
199;0.1666666716337204;2;1650713068.3498404
200;0.125;3;1650713076.7036946
201;0.125;3;1650713077.6432803
202;0.125;3;1650713078.5515423
203;0.125;3;1650713079.4489596
204;0.125;3;1650713080.3487115
205;0.125;3;1650713081.2550068
206;0.125;3;1650713082.148199
207;0.125;3;1650713083.0312257
208;0.125;3;1650713083.9103625
209;0.125;3;1650713084.7943013
210;0.125;3;1650713085.6739845
211;0.125;3;1650713086.5616546
212;0.125;3;1650713087.4747581
213;0.125;3;1650713088.3818247
214;0.125;3;1650713089.2703984
215;0.125;3;1650713090.1676693
216;0.125;3;1650713091.069006
217;0.125;3;1650713091.9925919
218;0.125;3;1650713092.9176736
219;0.125;3;1650713093.799163
220;0.125;3;1650713094.6841638
221;0.125;3;1650713095.5621934
222;0.125;3;1650713096.4592366
223;0.125;3;1650713097.3635569
224;0.125;3;1650713098.283815
225;0.125;3;1650713099.1625586
226;0.125;3;1650713100.0447936
227;0.125;3;1650713100.9229186
228;0.125;3;1650713101.823298
229;0.125;3;1650713102.7375913
230;0.125;3;1650713103.648204
231;0.125;3;1650713104.5550568
232;0.125;3;1650713105.4563904
233;0.125;3;1650713106.3609295
234;0.125;3;1650713107.26359
235;0.125;3;1650713108.1741092
236;0.125;3;1650713109.0803716
237;0.125;3;1650713109.9811897
238;0.125;3;1650713110.877298
239;0.125;3;1650713111.7805476
240;0.125;3;1650713112.6740274
241;0.125;3;1650713113.5629325
242;0.125;3;1650713114.4555898
243;0.125;3;1650713115.345567
244;0.125;3;1650713116.2292943
