;update/loss/critic2;Steps;Wall_Time
0;0.31515878438949585;3;1651188095.6332526
1;0.3166515827178955;6;1651188102.6715362
2;0.3185679316520691;8;1651188107.342147
3;0.3186964988708496;9;1651188109.6995301
4;0.31654784083366394;11;1651188114.3646293
5;0.31127098202705383;16;1651188125.934557
6;0.31003549695014954;17;1651188128.2678401
7;0.3080371916294098;18;1651188130.6203585
8;0.29906612634658813;22;1651188139.967374
9;0.29851704835891724;23;1651188142.3096502
10;0.2977255880832672;24;1651188144.6444135
11;0.2875390350818634;29;1651188156.132767
12;0.2860172986984253;30;1651188158.438557
13;0.2843794822692871;31;1651188160.7493706
14;0.28086647391319275;33;1651188165.381813
15;0.2730139493942261;38;1651188176.824753
16;0.2716706097126007;40;1651188180.9603186
17;0.2701580822467804;43;1651188187.5444598
18;0.2666994631290436;50;1651188202.603285
19;0.2660134732723236;52;1651188206.927889
20;0.2653200626373291;53;1651188209.1775374
21;0.2636367678642273;56;1651188215.7417524
22;0.26284128427505493;57;1651188217.8262374
23;0.26021626591682434;61;1651188227.5221684
24;0.25875598192214966;64;1651188234.858599
25;0.2574353516101837;67;1651188242.0311399
26;0.2567428648471832;68;1651188244.4305534
27;0.25671517848968506;69;1651188246.9324155
28;0.25651293992996216;70;1651188249.2691188
29;0.25601813197135925;73;1651188256.6227167
30;0.2555605471134186;79;1651188271.0140862
31;0.25504758954048157;82;1651188278.3533812
32;0.25490158796310425;83;1651188280.6874347
33;0.25471994280815125;85;1651188285.3774636
34;0.2543766498565674;86;1651188287.8784084
35;0.2539914548397064;88;1651188292.722088
36;0.25357887148857117;90;1651188297.5491116
37;0.2537133991718292;93;1651188304.595547
38;0.25341710448265076;95;1651188309.4722712
39;0.2533494830131531;96;1651188311.8982973
40;0.25311279296875;97;1651188314.3979049
41;0.25287920236587524;100;1651188321.567568
42;0.25210651755332947;101;1651188387.7529233
43;0.25118231773376465;102;1651188390.1807938
44;0.2499559074640274;104;1651188394.9569733
45;0.24920199811458588;105;1651188397.418574
46;0.24789363145828247;107;1651188402.1974697
47;0.2473500669002533;108;1651188404.4009008
48;0.2454671859741211;112;1651188413.924814
49;0.24286296963691711;117;1651188425.8113043
50;0.24231627583503723;119;1651188430.5875592
51;0.24207624793052673;120;1651188432.884349
52;0.24143929779529572;122;1651188437.547117
53;0.24129034578800201;123;1651188440.008936
54;0.24075528979301453;126;1651188447.2402456
55;0.24031387269496918;128;1651188451.8959875
56;0.24043704569339752;129;1651188454.1970232
57;0.24000856280326843;132;1651188461.4218965
58;0.24027276039123535;133;1651188463.7331264
59;0.24117262661457062;135;1651188468.3740876
60;0.24130554497241974;137;1651188473.1398253
61;0.24096229672431946;139;1651188477.9160614
62;0.24109585583209991;140;1651188480.3747041
63;0.24067948758602142;141;1651188482.5903046
64;0.24076661467552185;143;1651188487.4579365
65;0.24077431857585907;145;1651188492.224019
66;0.2408118098974228;146;1651188494.5230691
67;0.240583598613739;147;1651188496.9918406
68;0.24068108201026917;150;1651188503.9687696
69;0.24035538733005524;152;1651188508.7457373
70;0.24047501385211945;153;1651188511.2149112
71;0.24077820777893066;155;1651188515.5089374
72;0.24106715619564056;157;1651188519.833957
73;0.24186164140701294;159;1651188524.1466594
74;0.24272465705871582;161;1651188528.4582415
75;0.2428242266178131;162;1651188530.6976697
76;0.24303577840328217;166;1651188539.3065093
77;0.24304485321044922;168;1651188543.5849488
78;0.24272477626800537;172;1651188552.214324
79;0.24240057170391083;176;1651188561.627735
80;0.24256443977355957;177;1651188563.9163797
81;0.2422356903553009;183;1651188578.267677
82;0.24197085201740265;189;1651188592.4742281
83;0.24158897995948792;191;1651188597.240161
84;0.2407989501953125;195;1651188606.6626475
85;0.24019819498062134;198;1651188613.7231665
86;0.24010218679904938;199;1651188616.196483
87;0.23956233263015747;202;1651188686.8327482
88;0.2392938733100891;203;1651188688.8970497
89;0.23893456161022186;204;1651188690.974916
90;0.2385091334581375;206;1651188695.08994
