;avg_time;Steps;Wall_Time
0;0.0075242179445922375;5;1692961897.7686083
1;0.004633941687643528;10;1692961902.4045928
2;0.008844215422868729;20;1692961911.2514799
3;0.013036386109888554;30;1692961924.291239
4;0.017224036157131195;40;1692961941.5186677
5;0.02141956239938736;50;1692961962.9416385
6;0.04243697598576546;100;1692962005.3819454
