;avg_time;Steps;Wall_Time
0;0.007536795921623707;5;1692959924.8779955
1;0.004704894497990608;10;1692959929.5848517
2;0.008982677012681961;20;1692959938.5701447
3;0.013226708397269249;30;1692959951.8001873
4;0.017505651339888573;40;1692959969.3092046
5;0.021890006959438324;50;1692959991.202749
6;0.04297519847750664;100;1692960034.181468
