;avg_time;Steps;Wall_Time
0;0.006560373120009899;5;1692961754.7147634
1;0.004696212708950043;10;1692961759.4139123
2;0.008955232799053192;20;1692961768.3726864
3;0.013323985040187836;30;1692961781.7012205
4;0.017437204718589783;40;1692961799.142796
5;0.02168402262032032;50;1692961820.8306842
6;0.042948879301548004;100;1692961863.7832413
