;nll;Steps;Wall_Time
0;42.25201416015625;0;1649630311.3058848
1;42.288414001464844;2560;1649630311.3690915
2;42.23963165283203;5120;1649630311.4237144
3;42.24816131591797;7680;1649630311.480662
4;42.23163986206055;10240;1649630311.5357573
5;42.11003494262695;12800;1649630311.5903614
6;41.94373321533203;15360;1649630311.645924
7;41.808807373046875;17920;1649630311.703925
8;41.70555877685547;20480;1649630311.7717035
9;41.589393615722656;23040;1649630311.8287816
10;41.33611297607422;25600;1649630311.8781736
11;40.94373321533203;28160;1649630311.931476
12;40.84473419189453;30720;1649630311.992834
13;40.3886604309082;33280;1649630312.0486927
14;39.80914306640625;35840;1649630312.1032643
15;39.831085205078125;38400;1649630312.1572065
16;38.89478302001953;40960;1649630312.2123125
17;38.301727294921875;43520;1649630312.2624266
18;38.151912689208984;46080;1649630312.320574
19;37.818511962890625;48640;1649630312.3823342
20;37.0998420715332;51200;1649630312.4309585
21;36.61075973510742;53760;1649630312.4852514
22;36.250694274902344;56320;1649630312.5380197
23;35.68656539916992;58880;1649630312.5949147
24;35.552433013916016;61440;1649630312.6454463
25;34.64101028442383;64000;1649630312.702739
26;34.077781677246094;66560;1649630312.8088565
27;34.06452560424805;69120;1649630312.8625617
28;32.80366516113281;71680;1649630312.9213808
29;32.63572311401367;74240;1649630312.9802384
30;31.907032012939453;76800;1649630313.0335903
31;31.193485260009766;79360;1649630313.0888364
32;30.50016975402832;81920;1649630313.1440144
33;29.9818058013916;84480;1649630313.1987617
34;30.069425582885742;87040;1649630313.246572
35;29.034130096435547;89600;1649630313.3032598
36;28.16217803955078;92160;1649630313.3614516
37;28.00777816772461;94720;1649630313.4153454
38;27.4476318359375;97280;1649630313.471406
39;26.633197784423828;99840;1649630313.5263548
40;27.171018600463867;102400;1649630313.5817976
41;26.367277145385742;104960;1649630313.6368902
42;25.846832275390625;107520;1649630313.6947665
43;25.127197265625;110080;1649630313.7489548
44;24.667015075683594;112640;1649630313.8098407
45;23.696805953979492;115200;1649630313.8682342
46;23.17853546142578;117760;1649630313.9267278
47;23.53759002685547;120320;1649630313.9796002
48;22.795394897460938;122880;1649630314.0356498
49;22.90821075439453;125440;1649630314.091376
50;22.02777099609375;128000;1649630314.1467316
51;21.468521118164062;130560;1649630314.2083297
52;21.29203987121582;133120;1649630314.275492
53;20.71373176574707;135680;1649630314.3378232
54;21.121570587158203;138240;1649630314.386663
55;20.240127563476562;140800;1649630314.4412937
56;20.22833251953125;143360;1649630314.494782
57;19.70469093322754;145920;1649630314.546723
58;18.877784729003906;148480;1649630314.602691
59;18.87080192565918;151040;1649630314.6566212
60;18.858264923095703;153600;1649630314.7091236
61;18.503263473510742;156160;1649630314.7632887
62;17.777446746826172;158720;1649630314.8167953
63;17.522260665893555;161280;1649630314.873626
64;16.976743698120117;163840;1649630314.9269264
65;17.528087615966797;166400;1649630314.9910033
66;16.83022689819336;168960;1649630315.0576851
67;16.471263885498047;171520;1649630315.1171098
68;15.6170072555542;174080;1649630315.1779125
69;16.16310691833496;176640;1649630315.2376032
70;15.913055419921875;179200;1649630315.29335
71;15.404228210449219;181760;1649630315.3552382
72;15.304658889770508;184320;1649630315.4134452
73;14.29865837097168;186880;1649630315.477599
74;14.680991172790527;189440;1649630315.5444236
75;13.890908241271973;192000;1649630315.6124058
76;14.296079635620117;194560;1649630315.6688726
77;14.01208209991455;197120;1649630315.7217002
78;13.90903377532959;199680;1649630315.776729
79;13.730743408203125;202240;1649630315.8363843
80;13.262979507446289;204800;1649630315.894737
81;13.18488883972168;207360;1649630315.9528408
82;12.68585205078125;209920;1649630316.0057273
83;12.937104225158691;212480;1649630316.0622199
84;12.779703140258789;215040;1649630316.109342
85;12.704498291015625;217600;1649630316.1641974
86;12.391125679016113;220160;1649630316.2161067
87;12.087666511535645;222720;1649630316.2686176
88;11.765886306762695;225280;1649630316.3218
89;12.494758605957031;227840;1649630316.3723326
90;11.869987487792969;230400;1649630316.424815
91;12.23624038696289;232960;1649630316.4769275
92;10.906745910644531;235520;1649630316.5285635
93;11.066896438598633;238080;1649630316.5817745
94;10.844120025634766;240640;1649630316.638969
95;10.81807804107666;243200;1649630316.691614
96;10.761581420898438;245760;1649630316.7489905
97;10.44710922241211;248320;1649630316.8083572
98;10.720818519592285;250880;1649630316.877572
99;10.445335388183594;253440;1649630316.9451478
100;10.662632942199707;256000;1649630317.3458617
101;10.235581398010254;258560;1649630317.416813
102;10.827674865722656;261120;1649630317.4749153
103;10.122941970825195;263680;1649630317.5304222
104;10.061586380004883;266240;1649630317.5992868
105;10.037142753601074;268800;1649630317.6640677
106;10.11532974243164;271360;1649630317.7273738
107;9.802922248840332;273920;1649630317.791024
108;10.05285358428955;276480;1649630317.856846
109;9.716829299926758;279040;1649630317.919034
110;9.418972969055176;281600;1649630317.9852388
111;9.358133316040039;284160;1649630318.0498369
112;9.898782730102539;286720;1649630318.1112943
113;9.434898376464844;289280;1649630318.176544
114;9.335006713867188;291840;1649630318.249711
115;9.297903060913086;294400;1649630318.3175774
116;9.316621780395508;296960;1649630318.3739588
117;9.428495407104492;299520;1649630318.4278383
118;9.005453109741211;302080;1649630318.4807854
119;8.854303359985352;304640;1649630318.5344286
120;9.208259582519531;307200;1649630318.585811
121;9.250288009643555;309760;1649630318.6476903
122;9.050086975097656;312320;1649630318.704214
123;8.81285572052002;314880;1649630318.7514472
124;9.330907821655273;317440;1649630318.8080568
125;8.800617218017578;320000;1649630318.862814
126;8.643120765686035;322560;1649630318.917139
127;8.810539245605469;325120;1649630318.9670126
128;8.686866760253906;327680;1649630319.0157294
129;8.649863243103027;330240;1649630319.0695987
130;8.521089553833008;332800;1649630319.1283202
131;8.567184448242188;335360;1649630319.1843662
132;8.371267318725586;337920;1649630319.2479627
133;8.632730484008789;340480;1649630319.2962058
134;8.328507423400879;343040;1649630319.3448217
135;8.08343505859375;345600;1649630319.3959286
136;8.101861953735352;348160;1649630319.4455254
137;8.343950271606445;350720;1649630319.5062163
138;8.347444534301758;353280;1649630319.5603545
139;7.990738868713379;355840;1649630319.6073194
140;8.049284934997559;358400;1649630319.6578276
141;8.900777816772461;360960;1649630319.7197342
142;8.105637550354004;363520;1649630319.7849495
143;7.734220504760742;366080;1649630319.8473182
144;7.937108993530273;368640;1649630319.9115665
145;7.629123687744141;371200;1649630319.9764395
146;7.820939064025879;373760;1649630320.035889
147;7.497506141662598;376320;1649630320.0964482
148;7.211456775665283;378880;1649630320.158224
149;7.481270790100098;381440;1649630320.2203178
150;7.973944664001465;384000;1649630320.2775495
151;7.83656120300293;386560;1649630320.3380516
152;7.602351665496826;389120;1649630320.4003243
153;7.635204315185547;391680;1649630320.4653356
154;7.375555038452148;394240;1649630320.528614
155;7.5893473625183105;396800;1649630320.585756
156;7.552021026611328;399360;1649630320.6493628
157;8.112375259399414;401920;1649630320.7119873
158;7.205027103424072;404480;1649630320.7760391
159;7.529170989990234;407040;1649630320.8399835
160;7.585232734680176;409600;1649630320.8952844
161;7.639596462249756;412160;1649630320.9579804
162;7.491580009460449;414720;1649630321.0122378
163;7.602617263793945;417280;1649630321.0670903
164;7.28019905090332;419840;1649630321.127186
165;7.036800384521484;422400;1649630321.1866374
166;7.507067680358887;424960;1649630321.2514138
167;6.986705303192139;427520;1649630321.3159
168;6.937384605407715;430080;1649630321.3761656
169;7.149786949157715;432640;1649630321.438587
170;6.78765344619751;435200;1649630321.4996853
