;test/reward;Steps;Wall_Time
0;-10.488197326660156;0;1651177283.1222618
1;-11.555038452148438;256000;1651177589.6116252
2;-6.0689616203308105;512000;1651177894.2924888
3;-7.113718032836914;768000;1651178198.2196357
4;-6.702311992645264;1024000;1651178503.6381428
5;-7.038050651550293;1280000;1651178816.390187
6;-6.65034818649292;1536000;1651179118.9288073
7;-6.49473237991333;1792000;1651179428.8905058
8;-7.227778911590576;2048000;1651179731.3754573
9;-7.156805515289307;2304000;1651180039.057863
10;-7.6794962882995605;2560000;1651180348.387793
11;-6.031345367431641;2816000;1651180655.5244641
12;-5.862310409545898;3072000;1651180960.1525166
13;-6.440575122833252;3328000;1651181266.2533586
14;-6.768730163574219;3584000;1651181568.0233588
15;-6.987809181213379;3840000;1651181873.3329773
16;-6.940476894378662;4096000;1651182180.0684664
17;-7.048081874847412;4352000;1651182486.172699
18;-6.8073954582214355;4608000;1651182788.7762077
19;-7.054874420166016;4864000;1651183092.816555
20;-6.8123064041137695;5120000;1651183400.3953354
21;-7.485402584075928;5376000;1651183706.415121
22;-7.331713676452637;5632000;1651184013.920604
23;-7.673165798187256;5888000;1651184317.5763302
24;-7.721837043762207;6144000;1651184624.7371042
25;-7.380782127380371;6400000;1651184935.238823
26;-7.8186211585998535;6656000;1651185237.5585873
27;-7.373480319976807;6912000;1651185541.8052685
28;-7.0469841957092285;7168000;1651185849.5209205
29;-7.125681400299072;7424000;1651186152.47706
30;-7.390599727630615;7680000;1651186456.417154
31;-6.921794414520264;7936000;1651186756.4163623
32;-6.6429123878479;8192000;1651187067.5548766
33;-7.351574420928955;8448000;1651187368.9039326
34;-7.435623645782471;8704000;1651187672.2639902
35;-7.74861478805542;8960000;1651187976.6601706
36;-6.361222743988037;9216000;1651188280.4976065
37;-7.244556903839111;9472000;1651188583.9529796
38;-7.62770414352417;9728000;1651188884.4471536
39;-6.667496204376221;9984000;1651189194.3327029
40;-7.052394390106201;10240000;1651189496.7226346
41;-6.848760604858398;10496000;1651189801.629612
42;-6.915282726287842;10752000;1651190108.1689186
43;-7.049736022949219;11008000;1651190409.7648432
44;-6.816025257110596;11264000;1651190718.558794
45;-7.1836748123168945;11520000;1651191021.565816
46;-7.384497165679932;11776000;1651191327.244838
47;-7.392946243286133;12032000;1651191630.2849174
48;-7.369848251342773;12288000;1651191929.2501957
49;-7.52144718170166;12544000;1651192238.6257813
50;-7.661243438720703;12800000;1651192540.6104872
