;test/reward;Steps;Wall_Time
0;-10.401674270629883;0;1651184316.117229
1;-9.00061321258545;64000;1651184488.2952926
2;-8.377683639526367;128000;1651184653.9093506
3;-8.17601490020752;192000;1651184824.383642
4;-8.250092506408691;256000;1651184994.5496345
5;-8.732131958007812;320000;1651185161.911179
6;-8.648953437805176;384000;1651185331.534369
7;-8.475318908691406;448000;1651185500.8345902
8;-8.711637496948242;512000;1651185667.8328865
9;-8.845389366149902;576000;1651185835.4332325
10;-9.036226272583008;640000;1651186002.643558
11;-8.915749549865723;704000;1651186173.613164
12;-8.709344863891602;768000;1651186340.7281435
13;-9.090864181518555;832000;1651186494.3802927
14;-8.075578689575195;896000;1651186606.1901648
15;-7.69828462600708;960000;1651186712.6819336
16;-7.3798651695251465;1024000;1651186821.382519
17;-7.277761936187744;1088000;1651186930.5741096
18;-6.963804244995117;1152000;1651187041.2229512
19;-10.720365524291992;1216000;1651187149.6463394
20;-8.057621002197266;1280000;1651187260.6809988
21;-8.161502838134766;1344000;1651187370.5670125
22;-8.34700870513916;1408000;1651187477.5324488
23;-8.564146995544434;1472000;1651187594.846043
24;-8.7529878616333;1536000;1651187712.4677703
25;-9.956791877746582;1600000;1651187823.7014444
26;-8.801998138427734;1664000;1651187933.5400712
27;-8.685347557067871;1728000;1651188054.4394188
28;-9.180577278137207;1792000;1651188216.861819
29;-9.072039604187012;1856000;1651188382.9381466
30;-9.516124725341797;1920000;1651188551.9629295
31;-8.843727111816406;1984000;1651188714.4301524
32;-8.818459510803223;2048000;1651188883.3377151
33;-9.471267700195312;2112000;1651189050.0388155
34;-9.021754264831543;2176000;1651189216.4099426
35;-8.956220626831055;2240000;1651189381.7449708
36;-8.82929801940918;2304000;1651189548.6993234
37;-9.16784381866455;2368000;1651189716.321256
38;-8.221309661865234;2432000;1651189879.619879
39;-8.098214149475098;2496000;1651190048.935162
40;-10.182865142822266;2560000;1651190215.440832
41;-9.204026222229004;2624000;1651190380.465181
42;-9.254002571105957;2688000;1651190546.8022816
43;-9.036752700805664;2752000;1651190714.793785
44;-9.129016876220703;2816000;1651190878.535327
45;-8.976923942565918;2880000;1651191044.8384879
46;-8.478425979614258;2944000;1651191213.8823392
47;-7.971759796142578;3008000;1651191379.4210489
48;-7.79168701171875;3072000;1651191550.72032
49;-9.02864933013916;3136000;1651191718.319568
50;-9.1783447265625;3200000;1651191887.1861303
51;-8.924050331115723;3264000;1651192055.804159
52;-9.08613109588623;3328000;1651192225.90039
53;-8.97584056854248;3392000;1651192397.5600798
54;-9.308757781982422;3456000;1651192560.3529673
55;-8.683764457702637;3520000;1651192730.6868665
56;-8.832996368408203;3584000;1651192898.369611
57;-8.761839866638184;3648000;1651193062.3971665
58;-8.610523223876953;3712000;1651193229.7490008
59;-8.65347671508789;3776000;1651193396.606452
60;-8.327248573303223;3840000;1651193561.7217896
61;-8.330449104309082;3904000;1651193727.62517
62;-7.947998523712158;3968000;1651193896.8571281
63;-8.669424057006836;4032000;1651194061.3136551
64;-8.177539825439453;4096000;1651194228.7193537
65;-8.38981819152832;4160000;1651194395.4026237
66;-8.959083557128906;4224000;1651194560.4990013
67;-8.7681245803833;4288000;1651194722.766854
68;-7.625900745391846;4352000;1651194889.2565284
69;-7.892884731292725;4416000;1651195058.0601394
70;-8.154271125793457;4480000;1651195220.656071
71;-9.363826751708984;4544000;1651195390.301116
72;-8.851492881774902;4608000;1651195556.7603781
73;-9.798218727111816;4672000;1651195719.957575
74;-8.625569343566895;4736000;1651195883.963872
75;-10.33171272277832;4800000;1651196049.321333
76;-9.423789024353027;4864000;1651196216.0342805
77;-9.061601638793945;4928000;1651196380.284819
78;-9.113540649414062;4992000;1651196549.5021331
79;-10.173517227172852;5056000;1651196718.3535101
80;-10.049787521362305;5120000;1651196884.2444232
81;-10.10827922821045;5184000;1651197050.666545
82;-9.528101921081543;5248000;1651197218.295611
83;-9.161657333374023;5312000;1651197382.1970394
84;-9.291430473327637;5376000;1651197548.6638088
85;-8.721695899963379;5440000;1651197718.1099782
86;-9.100982666015625;5504000;1651197880.9668148
87;-8.82271671295166;5568000;1651198049.287035
88;-8.828177452087402;5632000;1651198215.7650938
89;-8.386137008666992;5696000;1651198382.0942755
90;-9.2506103515625;5760000;1651198547.25948
91;-9.119752883911133;5824000;1651198714.0799685
92;-8.312437057495117;5888000;1651198881.519417
93;-9.373119354248047;5952000;1651199044.2976024
94;-8.143893241882324;6016000;1651199213.4283328
95;-9.449951171875;6080000;1651199380.9008005
96;-11.08781623840332;6144000;1651199546.0675182
97;-11.460054397583008;6208000;1651199712.0889513
98;-10.442832946777344;6272000;1651199879.5743616
99;-10.347577095031738;6336000;1651200043.67238
100;-9.711209297180176;6400000;1651200208.7812648
101;-9.36737060546875;6464000;1651200377.8390398
102;-8.529497146606445;6528000;1651200541.3198347
103;-8.63994312286377;6592000;1651200708.2191496
104;-8.671990394592285;6656000;1651200874.71767
105;-9.025565147399902;6720000;1651201042.3621585
106;-8.704191207885742;6784000;1651201206.151227
107;-8.5446138381958;6848000;1651201372.8800457
108;-8.28292465209961;6912000;1651201541.7358654
109;-9.59247875213623;6976000;1651201704.408903
110;-8.30025863647461;7040000;1651201873.4528584
111;-7.80942440032959;7104000;1651202039.266541
112;-7.5516252517700195;7168000;1651202204.5301058
113;-7.377837181091309;7232000;1651202370.7066777
114;-7.6004862785339355;7296000;1651202537.7429662
115;-7.592662334442139;7360000;1651202703.7708852
116;-7.299387454986572;7424000;1651202868.2723536
117;-7.545248508453369;7488000;1651203037.5405073
118;-8.586862564086914;7552000;1651203203.5864604
119;-8.34714412689209;7616000;1651203369.021815
120;-8.388877868652344;7680000;1651203535.1726658
121;-7.653943061828613;7744000;1651203703.2323577
122;-9.006360054016113;7808000;1651203866.848109
123;-9.268584251403809;7872000;1651204033.3034475
124;-8.962952613830566;7936000;1651204202.9600008
125;-7.244174003601074;8000000;1651204366.3176425
126;-11.042447090148926;8064000;1651204534.7414231
127;-10.433629989624023;8128000;1651204701.3282459
128;-9.318092346191406;8192000;1651204867.856099
129;-7.873167037963867;8256000;1651205034.7530532
130;-6.7330241203308105;8320000;1651205202.4802718
131;-7.336943626403809;8384000;1651205370.5172935
132;-7.283721923828125;8448000;1651205534.0296783
133;-7.400060653686523;8512000;1651205703.4797115
134;-8.65601921081543;8576000;1651205870.4421916
135;-7.817097187042236;8640000;1651206035.7681167
136;-6.909870147705078;8704000;1651206202.7650023
137;-8.704167366027832;8768000;1651206370.3579664
138;-7.6443328857421875;8832000;1651206533.6051025
139;-7.962071418762207;8896000;1651206700.631736
140;-8.20068645477295;8960000;1651206870.1508746
141;-7.938735485076904;9024000;1651207034.3325481
142;-6.8081488609313965;9088000;1651207202.3247669
143;-7.113107204437256;9152000;1651207369.532758
144;-6.732515335083008;9216000;1651207534.9941776
145;-8.339824676513672;9280000;1651207699.578148
146;-8.049517631530762;9344000;1651207866.2876112
147;-7.304920196533203;9408000;1651208035.728489
148;-9.655795097351074;9472000;1651208198.0920234
149;-8.728009223937988;9536000;1651208367.5413518
150;-10.106338500976562;9600000;1651208533.828208
151;-9.488387107849121;9664000;1651208697.919308
152;-7.95200252532959;9728000;1651208864.489585
153;-9.040852546691895;9792000;1651209031.4066577
154;-7.940080165863037;9856000;1651209197.172815
155;-8.055148124694824;9920000;1651209361.5160236
156;-8.31735610961914;9984000;1651209528.3145072
157;-8.195972442626953;10048000;1651209691.612093
158;-8.154488563537598;10112000;1651209857.5325563
159;-9.101614952087402;10176000;1651210024.2534757
160;-7.982917785644531;10240000;1651210191.8037236
161;-7.951508045196533;10304000;1651210355.3285406
162;-8.532770156860352;10368000;1651210521.499303
163;-7.992317199707031;10432000;1651210690.6675632
164;-7.4623870849609375;10496000;1651210852.9368176
165;-7.155941486358643;10560000;1651211022.24181
166;-9.251252174377441;10624000;1651211188.6830478
167;-7.750297546386719;10688000;1651211354.4918716
168;-7.3829827308654785;10752000;1651211520.3104663
169;-8.118951797485352;10816000;1651211687.055542
170;-7.220437526702881;10880000;1651211852.3440802
171;-8.239883422851562;10944000;1651212013.2195506
172;-7.033502101898193;11008000;1651212182.1119893
173;-7.729368209838867;11072000;1651212348.87761
174;-8.890422821044922;11136000;1651212514.0203412
175;-7.748391151428223;11200000;1651212680.5692523
176;-7.750524520874023;11264000;1651212848.3484244
177;-7.844552993774414;11328000;1651213011.9914014
178;-6.977538585662842;11392000;1651213178.3577623
179;-7.453848361968994;11456000;1651213347.4675994
180;-8.646177291870117;11520000;1651213511.5800567
181;-7.39811372756958;11584000;1651213679.2779527
182;-7.8228864669799805;11648000;1651213846.0274518
183;-8.427936553955078;11712000;1651214013.2321508
184;-8.304922103881836;11776000;1651214177.7393055
185;-7.46611213684082;11840000;1651214344.270923
186;-7.594971656799316;11904000;1651214513.0609539
187;-7.946963787078857;11968000;1651214674.250699
188;-7.026625156402588;12032000;1651214843.17686
189;-8.86890983581543;12096000;1651215009.6614463
190;-7.08827543258667;12160000;1651215174.6176438
191;-8.91262149810791;12224000;1651215341.2156417
192;-7.499983310699463;12288000;1651215508.9133763
193;-6.429125785827637;12352000;1651215674.138545
194;-7.399593353271484;12416000;1651215838.5614586
195;-6.350246429443359;12480000;1651216007.791077
196;-8.746877670288086;12544000;1651216173.081623
197;-8.417625427246094;12608000;1651216339.6036606
198;-6.929296016693115;12672000;1651216506.4339488
199;-7.555801868438721;12736000;1651216674.9767356
200;-8.852783203125;12800000;1651216838.2246377
