;test/reward;Steps;Wall_Time
0;-10.503740310668945;0;1651114918.2565565
1;-10.530426025390625;256000;1651115013.936438
2;-10.456400871276855;512000;1651115109.2735724
3;-10.407983779907227;768000;1651115204.705294
4;-10.409387588500977;1024000;1651115300.2240236
5;-10.373818397521973;1280000;1651115395.8788812
6;-10.327587127685547;1536000;1651115491.312308
7;-10.331262588500977;1792000;1651115585.9406374
8;-10.326273918151855;2048000;1651115680.7978966
9;-10.315640449523926;2304000;1651115776.1747272
10;-10.188605308532715;2560000;1651115871.308648
11;-10.184713363647461;2816000;1651115966.1050496
12;-10.112937927246094;3072000;1651116060.7461474
13;-10.056512832641602;3328000;1651116155.87108
14;-9.976617813110352;3584000;1651116251.433677
15;-9.90431022644043;3840000;1651116346.324946
16;-9.839042663574219;4096000;1651116441.007571
17;-9.688041687011719;4352000;1651116536.3744962
18;-9.603355407714844;4608000;1651116631.5469468
19;-9.479146957397461;4864000;1651116726.7234073
20;-9.39922046661377;5120000;1651116822.000572
21;-9.347207069396973;5376000;1651116916.6376991
22;-9.099133491516113;5632000;1651117011.4136264
23;-9.063202857971191;5888000;1651117105.9011788
24;-8.868623733520508;6144000;1651117200.4600382
25;-8.757927894592285;6400000;1651117295.7148197
26;-8.681407928466797;6656000;1651117391.1680076
27;-8.502426147460938;6912000;1651117486.4697237
28;-8.410043716430664;7168000;1651117581.4660037
29;-8.234161376953125;7424000;1651117676.5489688
30;-8.110404968261719;7680000;1651117771.0729375
31;-8.04170036315918;7936000;1651117866.07924
32;-7.925902366638184;8192000;1651117961.3262086
33;-7.791886329650879;8448000;1651118056.610439
34;-7.717202186584473;8704000;1651118151.5414944
35;-7.5997419357299805;8960000;1651118251.0936315
36;-7.499362468719482;9216000;1651118346.3507268
37;-7.335570335388184;9472000;1651118442.155836
38;-7.274930000305176;9728000;1651118537.7372375
39;-7.2046217918396;9984000;1651118632.447051
40;-7.092903137207031;10240000;1651118727.0855103
41;-7.001014232635498;10496000;1651118821.5117488
42;-6.88437557220459;10752000;1651118916.753426
43;-6.827266216278076;11008000;1651119012.132052
44;-6.748978137969971;11264000;1651119107.5809581
45;-6.697558403015137;11520000;1651119202.5352182
46;-6.670851230621338;11776000;1651119297.7878044
47;-6.571988105773926;12032000;1651119392.9695241
48;-6.554793357849121;12288000;1651119488.3403187
49;-6.45701789855957;12544000;1651119583.514267
50;-6.4281697273254395;12800000;1651119678.4178119
