;test/reward;Steps;Wall_Time
0;-10.359700202941895;0;1649452182.0267308
1;-6.2123918533325195;256000;1649452276.606804
2;-6.859035015106201;512000;1649452370.8308487
3;-6.9151530265808105;768000;1649452465.0078259
4;-6.817277431488037;1024000;1649452558.8915644
5;-7.232016563415527;1280000;1649452652.608463
6;-5.935745716094971;1536000;1649452746.3373284
7;-6.8584303855896;1792000;1649452840.0225313
8;-7.344316005706787;2048000;1649452934.012915
9;-6.443813800811768;2304000;1649453028.0878663
10;-5.847525596618652;2560000;1649453122.3408172
11;-6.064778804779053;2816000;1649453216.4533842
12;-6.0439772605896;3072000;1649453310.5432591
13;-5.650232315063477;3328000;1649453404.5990613
14;-6.265971660614014;3584000;1649453498.3629212
15;-5.970460414886475;3840000;1649453592.3385985
16;-7.2410454750061035;4096000;1649453686.3659256
17;-7.449878215789795;4352000;1649453780.4375935
18;-7.023512363433838;4608000;1649453874.4427009
19;-7.0603532791137695;4864000;1649453968.450152
20;-7.5887603759765625;5120000;1649454062.3106046
21;-7.392444610595703;5376000;1649454156.175793
22;-8.068747520446777;5632000;1649454250.2202065
23;-7.629050254821777;5888000;1649454344.1367536
24;-7.597419261932373;6144000;1649454438.0817332
25;-7.779932975769043;6400000;1649454532.071344
26;-8.045247077941895;6656000;1649454626.037009
27;-7.341822624206543;6912000;1649454719.9752061
28;-7.185157775878906;7168000;1649454813.9991539
29;-7.359206199645996;7424000;1649454907.9706688
30;-7.392549991607666;7680000;1649455001.8433778
31;-7.086506366729736;7936000;1649455095.8069983
32;-7.162664413452148;8192000;1649455189.743558
33;-7.331784248352051;8448000;1649455283.6637962
34;-7.581331729888916;8704000;1649455377.4915168
35;-7.453669548034668;8960000;1649455471.5701742
36;-7.666908264160156;9216000;1649455565.5783038
37;-7.239543437957764;9472000;1649455659.7633069
38;-6.996858596801758;9728000;1649455753.826903
39;-7.225992679595947;9984000;1649455847.985658
40;-7.19031286239624;10240000;1649455942.208195
41;-7.211122989654541;10496000;1649456036.3900301
42;-7.298375606536865;10752000;1649456130.42329
43;-7.197005748748779;11008000;1649456224.4752605
44;-7.555849552154541;11264000;1649456318.5143535
45;-7.351132869720459;11520000;1649456412.5010967
46;-7.522951602935791;11776000;1649456506.5568738
47;-7.295342445373535;12032000;1649456599.9767745
48;-7.245233058929443;12288000;1649456693.458515
49;-7.328561782836914;12544000;1649456787.1002707
50;-7.324741363525391;12800000;1649456880.497544
