;test/reward;Steps;Wall_Time
0;-10.379680633544922;0;1651177271.1802516
1;-7.892279148101807;128000;1651177437.0483918
2;-6.807807922363281;256000;1651177605.841037
3;-6.9302659034729;384000;1651177770.9199
4;-6.609846115112305;512000;1651177938.8287058
5;-6.546219825744629;640000;1651178103.7035174
6;-6.631258964538574;768000;1651178277.326402
7;-7.2061357498168945;896000;1651178444.1435866
8;-7.8535542488098145;1024000;1651178620.2189498
9;-7.835052967071533;1152000;1651178789.2840667
10;-8.065759658813477;1280000;1651178958.2225335
11;-8.389594078063965;1408000;1651179125.0206773
12;-7.986060619354248;1536000;1651179294.5641153
13;-8.699541091918945;1664000;1651179460.0263245
14;-7.736598968505859;1792000;1651179628.313228
15;-8.27374267578125;1920000;1651179794.2194602
16;-8.785003662109375;2048000;1651179962.5551608
17;-8.814254760742188;2176000;1651180127.0885458
18;-8.849008560180664;2304000;1651180295.3066823
19;-8.904824256896973;2432000;1651180463.7766178
20;-7.916111946105957;2560000;1651180630.489816
21;-8.170389175415039;2688000;1651180795.4186249
22;-8.418686866760254;2816000;1651180964.9396596
23;-8.550859451293945;2944000;1651181128.029864
24;-7.323369026184082;3072000;1651181300.1270006
25;-6.797329425811768;3200000;1651181463.7873762
26;-7.243369102478027;3328000;1651181630.8417866
27;-7.6758198738098145;3456000;1651181795.4121194
28;-7.57020902633667;3584000;1651181963.6060066
29;-7.1243791580200195;3712000;1651182127.9060268
30;-7.027785778045654;3840000;1651182294.6982515
31;-7.251113414764404;3968000;1651182460.0521266
32;-7.258265018463135;4096000;1651182628.1206138
33;-9.301318168640137;4224000;1651182795.0121584
34;-9.114167213439941;4352000;1651182962.275012
35;-9.021819114685059;4480000;1651183127.916011
36;-8.323538780212402;4608000;1651183293.9692104
37;-7.499963760375977;4736000;1651183464.9306557
38;-7.220096111297607;4864000;1651183631.1408105
39;-7.896237850189209;4992000;1651183798.0676312
40;-8.979325294494629;5120000;1651183964.540805
41;-9.105966567993164;5248000;1651184130.5740974
42;-9.231389045715332;5376000;1651184309.1043365
43;-9.160640716552734;5504000;1651184581.5106385
44;-9.208526611328125;5632000;1651184848.7544775
45;-8.97876262664795;5760000;1651185123.0944648
46;-8.656291961669922;5888000;1651185389.1285703
47;-8.96123218536377;6016000;1651185660.4034183
48;-8.883028984069824;6144000;1651185930.2522368
49;-8.528654098510742;6272000;1651186200.351133
50;-8.375739097595215;6400000;1651186470.5957642
