;test/reward;Steps;Wall_Time
0;-8.018943786621094;0;1651065758.8194144
1;-7.22636079788208;256000;1651065856.0979059
2;-6.987830638885498;512000;1651065953.0987601
3;-7.241125106811523;768000;1651066049.74338
4;-6.331852912902832;1024000;1651066146.5372326
5;-5.828645706176758;1280000;1651066243.0224383
6;-6.978888034820557;1536000;1651066339.3060186
7;-7.782425880432129;1792000;1651066435.099933
8;-8.171339988708496;2048000;1651066531.586413
9;-7.926717758178711;2304000;1651066628.009583
10;-7.406375408172607;2560000;1651066724.8762176
11;-7.491441249847412;2816000;1651066821.142606
12;-7.569467067718506;3072000;1651066917.6450574
13;-7.6680378913879395;3328000;1651067013.699489
14;-7.857906818389893;3584000;1651067109.9059064
15;-9.117164611816406;3840000;1651067206.4144924
16;-8.263623237609863;4096000;1651067302.7113237
17;-8.066489219665527;4352000;1651067398.6660635
18;-7.975832939147949;4608000;1651067494.6880436
19;-7.877509117126465;4864000;1651067590.7452078
20;-8.107070922851562;5120000;1651067686.6757414
21;-8.103018760681152;5376000;1651067782.6697245
22;-8.330582618713379;5632000;1651067878.8236248
23;-7.706345081329346;5888000;1651067975.3679492
24;-7.447723865509033;6144000;1651068072.0263126
25;-7.903653621673584;6400000;1651068168.372623
26;-8.000688552856445;6656000;1651068264.767047
27;-9.171856880187988;6912000;1651068361.3189156
28;-7.088313579559326;7168000;1651068457.725843
29;-8.577811241149902;7424000;1651068554.0221882
30;-7.902708530426025;7680000;1651068650.3499494
31;-8.468378067016602;7936000;1651068746.6880245
32;-8.249130249023438;8192000;1651068842.982408
33;-7.748570442199707;8448000;1651068939.3147836
34;-7.61883544921875;8704000;1651069035.1582565
35;-8.577842712402344;8960000;1651069131.2804658
36;-6.976713180541992;9216000;1651069227.3091762
37;-7.22658109664917;9472000;1651069323.146422
38;-7.093776702880859;9728000;1651069419.0310473
39;-7.539281368255615;9984000;1651069515.3296535
40;-7.813792705535889;10240000;1651069611.5114114
41;-7.992910861968994;10496000;1651069708.2641482
42;-7.189477443695068;10752000;1651069804.9575129
43;-7.146345138549805;11008000;1651069901.364525
44;-7.270524501800537;11264000;1651069997.556133
45;-7.561490058898926;11520000;1651070093.7842388
46;-7.047328948974609;11776000;1651070189.7289958
47;-7.3299241065979;12032000;1651070285.6237614
48;-7.126953601837158;12288000;1651070381.7266064
49;-7.229403972625732;12544000;1651070477.7335474
50;-7.253952503204346;12800000;1651070573.992157
