;test/reward;Steps;Wall_Time
0;-10.295025825500488;0;1651391062.583929
1;-9.777803421020508;256000;1651391200.0258417
2;-9.600211143493652;512000;1651391337.431078
3;-9.476378440856934;768000;1651391474.9077666
4;-9.461055755615234;1024000;1651391612.6819305
5;-9.340495109558105;1280000;1651391750.026241
6;-9.238021850585938;1536000;1651391887.9654691
7;-9.07316780090332;1792000;1651392025.819384
8;-8.992335319519043;2048000;1651392164.1222522
9;-8.858736038208008;2304000;1651392302.3206868
10;-8.628863334655762;2560000;1651392440.1272857
11;-8.468058586120605;2816000;1651392577.728735
12;-8.111442565917969;3072000;1651392715.8627014
13;-7.90735387802124;3328000;1651392853.568095
14;-7.682178020477295;3584000;1651392991.5019462
15;-7.4765143394470215;3840000;1651393129.1814344
16;-7.321282863616943;4096000;1651393267.660998
17;-6.861746311187744;4352000;1651393405.7523818
18;-6.673224449157715;4608000;1651393543.132199
19;-6.403221607208252;4864000;1651393680.8782487
20;-6.199438571929932;5120000;1651393818.6659565
21;-6.041789531707764;5376000;1651393956.444225
22;-5.757940292358398;5632000;1651394094.52782
23;-5.595235347747803;5888000;1651394232.4284923
24;-5.382567405700684;6144000;1651394370.1681461
25;-5.219127655029297;6400000;1651394508.154712
26;-5.1195759773254395;6656000;1651394645.8427505
27;-4.950364589691162;6912000;1651394783.3828318
28;-4.929572105407715;7168000;1651394921.1618774
29;-4.836219310760498;7424000;1651395058.926109
30;-4.734914302825928;7680000;1651395196.3615434
31;-4.665323734283447;7936000;1651395333.872187
32;-4.613336086273193;8192000;1651395471.5166197
33;-4.594050407409668;8448000;1651395609.5025783
34;-4.514953136444092;8704000;1651395747.4996402
35;-4.448633670806885;8960000;1651395885.0626347
36;-4.357909679412842;9216000;1651396022.630758
37;-4.342871189117432;9472000;1651396160.20401
38;-4.287746429443359;9728000;1651396297.9735284
39;-4.257770538330078;9984000;1651396435.165045
40;-4.2321672439575195;10240000;1651396573.1078508
41;-4.193813323974609;10496000;1651396710.8249335
42;-4.191068172454834;10752000;1651396849.7471173
43;-4.146642208099365;11008000;1651396989.6494653
44;-4.117959499359131;11264000;1651397129.3152533
45;-4.114023685455322;11520000;1651397268.3500571
46;-4.087546348571777;11776000;1651397407.5892713
47;-4.092738151550293;12032000;1651397546.8147268
48;-4.0626540184021;12288000;1651397686.204166
49;-4.051418304443359;12544000;1651397825.0291662
50;-4.022911548614502;12800000;1651397964.8956003
