;test/reward;Steps;Wall_Time
0;-10.471280097961426;0;1651159122.5758302
1;-9.166691780090332;256000;1651159445.564187
2;-8.591877937316895;512000;1651159767.6247034
3;-7.169103145599365;768000;1651160091.5769515
4;-6.862202167510986;1024000;1651160416.8377512
5;-7.9098429679870605;1280000;1651160742.988304
6;-8.797551155090332;1536000;1651161066.8555698
7;-6.8825554847717285;1792000;1651161389.3311641
8;-10.481291770935059;2048000;1651161713.5971892
9;-8.868531227111816;2304000;1651162036.6414828
10;-7.567547798156738;2560000;1651162361.5718873
11;-7.675074100494385;2816000;1651162685.5002162
12;-7.944178581237793;3072000;1651163008.7501507
13;-6.997080326080322;3328000;1651163333.2929409
14;-7.408271312713623;3584000;1651163659.7482598
15;-6.563407897949219;3840000;1651163986.068023
16;-8.016878128051758;4096000;1651164310.6564221
17;-10.107622146606445;4352000;1651164632.8191838
18;-8.57661247253418;4608000;1651164955.647802
19;-8.112425804138184;4864000;1651165278.393507
20;-8.078449249267578;5120000;1651165602.3529577
21;-8.867088317871094;5376000;1651165927.131458
22;-8.293288230895996;5632000;1651166252.065399
23;-9.732917785644531;5888000;1651166585.8805857
24;-8.836498260498047;6144000;1651166916.5543501
25;-9.47793197631836;6400000;1651167250.5295653
26;-6.084411144256592;6656000;1651167575.5628645
27;-9.053525924682617;6912000;1651167898.6399024
28;-7.904395580291748;7168000;1651168225.894237
29;-7.106422424316406;7424000;1651168560.3830805
30;-8.522867202758789;7680000;1651168884.7430701
31;-9.908082962036133;7936000;1651169208.6487067
32;-7.253036975860596;8192000;1651169535.3503487
33;-9.326563835144043;8448000;1651169860.6545346
34;-7.754040718078613;8704000;1651170184.5224829
35;-6.820413112640381;8960000;1651170509.7017815
36;-8.53750991821289;9216000;1651170832.6429362
37;-9.178901672363281;9472000;1651171156.8092933
38;-8.61415958404541;9728000;1651171482.4534628
39;-8.275614738464355;9984000;1651171806.9996598
40;-9.209330558776855;10240000;1651172129.7362514
41;-7.992319107055664;10496000;1651172453.9974027
42;-7.939682960510254;10752000;1651172778.5962906
43;-7.643823146820068;11008000;1651173102.7264247
44;-8.591529846191406;11264000;1651173427.929788
45;-9.419670104980469;11520000;1651173753.521314
46;-9.454867362976074;11776000;1651174077.5251336
47;-9.745787620544434;12032000;1651174401.175481
48;-7.8555192947387695;12288000;1651174725.8345656
49;-7.723984241485596;12544000;1651175049.301852
50;-8.008347511291504;12800000;1651175372.962929
