;test/reward;Steps;Wall_Time
0;-10.457870483398438;0;1649066212.0320725
1;-5.847571849822998;256000;1649066331.551466
2;-4.834529399871826;512000;1649066449.2869456
3;-4.50933837890625;768000;1649066567.354702
4;-4.37261438369751;1024000;1649066685.5494778
5;-4.288541793823242;1280000;1649066803.93331
6;-4.228236675262451;1536000;1649066926.35308
7;-4.188622951507568;1792000;1649067057.9176295
8;-4.179255485534668;2048000;1649067188.2167833
9;-4.173557281494141;2304000;1649067312.5923018
10;-4.132046222686768;2560000;1649067439.1528988
11;-4.125122547149658;2816000;1649067565.9983408
12;-4.115624904632568;3072000;1649067691.5682118
13;-4.108862400054932;3328000;1649067814.0240345
14;-4.100227355957031;3584000;1649067942.2171586
15;-4.122591972351074;3840000;1649068070.1801705
16;-4.099294662475586;4096000;1649068194.6978405
17;-4.0884928703308105;4352000;1649068320.1102982
18;-4.074089527130127;4608000;1649068447.9271286
19;-4.08243465423584;4864000;1649068573.3759677
20;-4.089467525482178;5120000;1649068695.8070202
21;-4.0644636154174805;5376000;1649068823.707545
22;-4.0615386962890625;5632000;1649068951.2681727
23;-4.0711822509765625;5888000;1649069075.9665787
24;-4.064974308013916;6144000;1649069203.0309105
25;-4.076037406921387;6400000;1649069331.081196
26;-4.047280311584473;6656000;1649069457.4492908
27;-4.067392826080322;6912000;1649069581.7898486
28;-4.0546979904174805;7168000;1649069711.07127
29;-4.049549579620361;7424000;1649069839.146988
30;-4.062442302703857;7680000;1649069963.8780725
31;-4.05853796005249;7936000;1649070091.388346
32;-4.053477764129639;8192000;1649070219.8913846
33;-4.052671432495117;8448000;1649070346.5574226
34;-4.050995826721191;8704000;1649070467.4173274
35;-4.052435874938965;8960000;1649070585.4131296
36;-4.035453796386719;9216000;1649070703.9936042
37;-4.025476455688477;9472000;1649070822.9986455
38;-4.038114547729492;9728000;1649070941.9729767
39;-4.0538716316223145;9984000;1649071060.8873696
40;-4.034904479980469;10240000;1649071179.8646436
41;-4.048645496368408;10496000;1649071298.9215353
42;-4.056538105010986;10752000;1649071417.9056592
43;-4.036431312561035;11008000;1649071536.8770123
44;-4.0496745109558105;11264000;1649071655.9525414
45;-4.04553747177124;11520000;1649071774.9575458
46;-4.050717353820801;11776000;1649071893.7977479
47;-4.016745090484619;12032000;1649072012.053777
48;-4.032175540924072;12288000;1649072129.7148597
49;-4.040785312652588;12544000;1649072247.628928
50;-4.038992881774902;12800000;1649072365.3865669
