;test/reward;Steps;Wall_Time
0;-10.420438766479492;0;1651105546.8805192
1;-6.3226094245910645;256000;1651105640.8349545
2;-4.836740970611572;512000;1651105734.4239984
3;-4.703970909118652;768000;1651105828.0380566
4;-4.505600452423096;1024000;1651105921.8475487
5;-4.439228057861328;1280000;1651106021.8424392
6;-4.450491905212402;1536000;1651106131.5267472
7;-4.391392230987549;1792000;1651106235.7065258
8;-4.43881893157959;2048000;1651106329.5355654
9;-4.457035541534424;2304000;1651106422.882401
10;-4.323983192443848;2560000;1651106516.3336322
11;-4.303532600402832;2816000;1651106609.632031
12;-4.362119197845459;3072000;1651106702.9935749
13;-4.321717739105225;3328000;1651106807.1799831
14;-4.2800798416137695;3584000;1651106900.7416
15;-4.428750991821289;3840000;1651106994.100504
16;-4.29207706451416;4096000;1651107087.251421
17;-4.2468438148498535;4352000;1651107180.5804
18;-4.3481364250183105;4608000;1651107273.5490718
19;-4.465508937835693;4864000;1651107366.5922267
20;-4.348845481872559;5120000;1651107462.74051
21;-4.273444175720215;5376000;1651107556.385802
22;-4.383269786834717;5632000;1651107649.8447983
23;-4.267400741577148;5888000;1651107742.8569572
24;-4.45680570602417;6144000;1651107835.73101
25;-4.289487838745117;6400000;1651107928.7370243
26;-4.2246479988098145;6656000;1651108021.6483934
27;-4.3489861488342285;6912000;1651108114.6799543
28;-4.405344009399414;7168000;1651108207.674505
29;-4.263067245483398;7424000;1651108300.9221566
30;-4.306605339050293;7680000;1651108393.463725
31;-4.316248893737793;7936000;1651108486.588813
32;-4.4975738525390625;8192000;1651108579.6429796
33;-4.342282295227051;8448000;1651108672.7994316
34;-4.221404552459717;8704000;1651108765.673678
35;-4.3117499351501465;8960000;1651108859.2282412
36;-4.317453384399414;9216000;1651108952.1765342
37;-4.253089904785156;9472000;1651109045.0141273
38;-4.232664108276367;9728000;1651109138.094361
39;-4.2687788009643555;9984000;1651109231.2077327
40;-4.628556251525879;10240000;1651109324.8802154
41;-4.47187614440918;10496000;1651109418.2311573
42;-4.3311567306518555;10752000;1651109512.0452743
43;-4.368871212005615;11008000;1651109605.6381354
44;-4.236821174621582;11264000;1651109698.8871415
45;-4.224837303161621;11520000;1651109791.9385843
46;-4.203908920288086;11776000;1651109885.0624533
47;-4.434872150421143;12032000;1651109978.1390095
48;-4.240167140960693;12288000;1651110071.0391703
49;-4.208410739898682;12544000;1651110164.0615845
50;-4.626903533935547;12800000;1651110256.695315
