;test/reward;Steps;Wall_Time
0;-10.362298011779785;0;1650777492.1327837
1;-8.596195220947266;256000;1650777617.118263
2;-5.595005035400391;512000;1650777742.8042731
3;-4.768559455871582;768000;1650777868.5655358
4;-4.428101539611816;1024000;1650777993.9882894
5;-4.357537269592285;1280000;1650778118.8669693
6;-4.2608442306518555;1536000;1650778243.808286
7;-4.194063663482666;1792000;1650778368.6256695
8;-4.2059006690979;2048000;1650778493.629773
9;-4.176589488983154;2304000;1650778618.6215904
10;-4.166070461273193;2560000;1650778743.4103713
11;-4.114940166473389;2816000;1650778868.5365288
12;-4.125174522399902;3072000;1650778993.2216282
13;-4.120395183563232;3328000;1650779118.6479998
14;-4.105332851409912;3584000;1650779244.400316
15;-4.110459804534912;3840000;1650779370.0757015
16;-4.066468238830566;4096000;1650779495.6987383
17;-4.093630790710449;4352000;1650779621.4619298
18;-4.097672939300537;4608000;1650779747.2450604
19;-4.085270881652832;4864000;1650779873.0353858
20;-4.075615406036377;5120000;1650779998.5775988
21;-4.066068649291992;5376000;1650780123.8880656
22;-4.061152458190918;5632000;1650780249.0530584
23;-4.068514823913574;5888000;1650780373.9751654
24;-4.066900253295898;6144000;1650780499.2030704
25;-4.065056800842285;6400000;1650780624.8403468
26;-4.053621768951416;6656000;1650780750.2445405
27;-4.048862457275391;6912000;1650780876.0449932
28;-4.046341896057129;7168000;1650781001.7906678
29;-4.032967567443848;7424000;1650781126.835582
30;-4.042564868927002;7680000;1650781251.8217041
31;-4.044304370880127;7936000;1650781376.5717347
32;-4.035810947418213;8192000;1650781501.6232011
33;-4.025862693786621;8448000;1650781626.8834398
34;-4.053813457489014;8704000;1650781752.091749
35;-4.040292739868164;8960000;1650781877.226992
36;-4.044773578643799;9216000;1650782002.3015196
37;-4.0301666259765625;9472000;1650782127.3995392
38;-4.037957191467285;9728000;1650782252.4037218
39;-4.031048774719238;9984000;1650782377.602919
40;-4.054650783538818;10240000;1650782502.7587502
41;-4.027730941772461;10496000;1650782627.713863
42;-4.045498847961426;10752000;1650782752.7434545
43;-4.046473979949951;11008000;1650782878.5467598
44;-4.027604579925537;11264000;1650783004.376162
45;-4.032567501068115;11520000;1650783130.2150307
46;-4.034973621368408;11776000;1650783255.7740319
47;-4.016425132751465;12032000;1650783381.3778012
48;-4.0362868309021;12288000;1650783506.8693893
49;-4.040262699127197;12544000;1650783632.002943
50;-4.022698402404785;12800000;1650783757.2202265
