;test/reward;Steps;Wall_Time
0;-9.797039985656738;0;1651076233.591295
1;-7.897061824798584;256000;1651076330.108907
2;-7.364382743835449;512000;1651076426.2086554
3;-7.170980930328369;768000;1651076522.3634844
4;-7.18398904800415;1024000;1651076618.628382
5;-7.125031471252441;1280000;1651076714.9820807
6;-7.112493991851807;1536000;1651076811.2899866
7;-7.205496788024902;1792000;1651076908.0889518
8;-7.226731777191162;2048000;1651077004.6709146
9;-7.289250373840332;2304000;1651077100.7945273
10;-7.364342212677002;2560000;1651077197.1723373
11;-7.414904594421387;2816000;1651077293.5474102
12;-7.274552345275879;3072000;1651077390.1944003
13;-7.53245210647583;3328000;1651077486.089828
14;-7.364184379577637;3584000;1651077581.6120825
15;-7.714291095733643;3840000;1651077676.9301925
16;-7.351058483123779;4096000;1651077772.2125547
17;-7.60745906829834;4352000;1651077867.776646
18;-7.52772855758667;4608000;1651077963.7904458
19;-7.544625759124756;4864000;1651078059.334117
20;-7.455480575561523;5120000;1651078155.083516
21;-7.214247703552246;5376000;1651078250.7640665
22;-7.119260311126709;5632000;1651078346.748087
23;-6.972735404968262;5888000;1651078442.4743664
24;-6.940377235412598;6144000;1651078538.2225246
25;-7.106869697570801;6400000;1651078634.168652
26;-7.13279914855957;6656000;1651078730.6865072
27;-7.205049514770508;6912000;1651078827.1854463
28;-7.116781234741211;7168000;1651078923.4551396
29;-6.920262813568115;7424000;1651079019.660712
30;-6.874768257141113;7680000;1651079115.9686732
31;-6.8412885665893555;7936000;1651079212.4438705
32;-6.860377788543701;8192000;1651079308.5085888
33;-7.0441765785217285;8448000;1651079404.5095553
34;-6.983018398284912;8704000;1651079500.2788398
35;-7.220676422119141;8960000;1651079596.4478023
36;-7.149969100952148;9216000;1651079692.255189
37;-7.227004051208496;9472000;1651079788.4962277
38;-7.305900573730469;9728000;1651079885.1372223
39;-7.365052223205566;9984000;1651079982.0775023
40;-7.415165424346924;10240000;1651080078.9239082
41;-7.508247375488281;10496000;1651080175.2716985
42;-7.377762794494629;10752000;1651080271.1359956
43;-7.385946750640869;11008000;1651080366.93912
44;-7.497577667236328;11264000;1651080462.9338515
45;-7.353969573974609;11520000;1651080558.9389758
46;-7.410060405731201;11776000;1651080654.9593651
47;-7.507507801055908;12032000;1651080751.1695688
48;-7.40009880065918;12288000;1651080847.2800062
49;-7.421947002410889;12544000;1651080943.950986
50;-7.468684196472168;12800000;1651081040.505083
