;test/reward;Steps;Wall_Time
0;-10.453344345092773;0;1651228046.8378987
1;-9.506394386291504;64000;1651228149.3187122
2;-9.301377296447754;128000;1651228252.2220047
3;-9.630168914794922;192000;1651228354.9859924
4;-10.37437629699707;256000;1651228458.3549001
5;-10.524750709533691;320000;1651228561.039776
6;-10.527753829956055;384000;1651228665.8034668
7;-10.451827049255371;448000;1651228770.8052332
8;-10.093095779418945;512000;1651228873.7174523
9;-10.183794021606445;576000;1651228976.3251252
10;-9.897643089294434;640000;1651229079.9585211
11;-9.83870792388916;704000;1651229183.163413
12;-9.55005168914795;768000;1651229286.5798185
13;-9.625838279724121;832000;1651229389.866276
14;-9.267766952514648;896000;1651229493.8888361
15;-9.50493049621582;960000;1651229598.5188296
16;-9.543039321899414;1024000;1651229701.6765425
17;-9.479673385620117;1088000;1651229805.138828
18;-9.496451377868652;1152000;1651229908.9903748
19;-9.536117553710938;1216000;1651230012.821577
20;-9.087996482849121;1280000;1651230116.2936475
21;-9.5247802734375;1344000;1651230218.468177
22;-9.203678131103516;1408000;1651230322.1173637
23;-9.377992630004883;1472000;1651230425.2603533
24;-9.524188041687012;1536000;1651230528.2873683
25;-9.691789627075195;1600000;1651230631.8014894
26;-9.47302532196045;1664000;1651230735.9421656
27;-9.354933738708496;1728000;1651230839.468095
28;-9.510360717773438;1792000;1651230941.519737
29;-9.50529956817627;1856000;1651231045.2777684
30;-9.003008842468262;1920000;1651231148.6059995
31;-9.006071090698242;1984000;1651231250.8447032
32;-9.205577850341797;2048000;1651231353.7026486
33;-9.497347831726074;2112000;1651231456.6000547
34;-9.423774719238281;2176000;1651231560.785331
35;-9.1079683303833;2240000;1651231664.8708425
36;-8.663874626159668;2304000;1651231769.4641044
37;-9.1851224899292;2368000;1651231871.6704168
38;-8.880887031555176;2432000;1651231975.0605874
39;-9.052580833435059;2496000;1651232078.8626192
40;-9.123353958129883;2560000;1651232181.5622385
41;-8.787671089172363;2624000;1651232285.176797
42;-9.177101135253906;2688000;1651232389.2906587
43;-8.716927528381348;2752000;1651232493.4640481
44;-8.867016792297363;2816000;1651232597.2269597
45;-8.857593536376953;2880000;1651232700.648932
46;-8.981626510620117;2944000;1651232805.1996312
47;-9.242447853088379;3008000;1651232908.5276573
48;-8.786161422729492;3072000;1651233013.247076
49;-9.073978424072266;3136000;1651233116.4052198
50;-9.088337898254395;3200000;1651233220.7616026
51;-8.402382850646973;3264000;1651233324.996732
52;-8.440351486206055;3328000;1651233429.2206233
53;-8.821824073791504;3392000;1651233532.2847664
54;-8.577009201049805;3456000;1651233635.6613996
55;-8.834497451782227;3520000;1651233740.1823492
56;-8.809520721435547;3584000;1651233844.2902846
57;-8.523977279663086;3648000;1651233946.8996117
58;-9.021353721618652;3712000;1651234053.3385084
59;-8.177291870117188;3776000;1651234158.2899218
60;-8.474832534790039;3840000;1651234263.2953224
61;-8.527702331542969;3904000;1651234366.9307053
62;-8.49346923828125;3968000;1651234471.3110785
63;-8.154633522033691;4032000;1651234575.8012044
64;-8.340765953063965;4096000;1651234679.5395238
65;-8.7630615234375;4160000;1651234782.2108154
66;-8.738913536071777;4224000;1651234885.6532652
67;-9.586333274841309;4288000;1651234989.652748
68;-7.921045780181885;4352000;1651235093.401879
69;-8.528115272521973;4416000;1651235196.8802283
70;-8.682352066040039;4480000;1651235300.056609
71;-7.762908458709717;4544000;1651235400.7270381
72;-8.361563682556152;4608000;1651235502.770241
73;-7.836633205413818;4672000;1651235606.4505973
74;-8.175422668457031;4736000;1651235709.922194
75;-7.930428981781006;4800000;1651235813.3508713
76;-7.877893924713135;4864000;1651235916.9718635
77;-8.070752143859863;4928000;1651236020.1163156
78;-8.195952415466309;4992000;1651236123.419226
79;-7.675654411315918;5056000;1651236227.710096
80;-7.875310897827148;5120000;1651236331.7190049
81;-8.119376182556152;5184000;1651236435.2618854
82;-8.201231002807617;5248000;1651236538.5545537
83;-7.802906513214111;5312000;1651236641.8042896
84;-8.142505645751953;5376000;1651236744.0409274
85;-8.067127227783203;5440000;1651236846.94408
86;-7.929464817047119;5504000;1651236949.5521672
87;-7.6032633781433105;5568000;1651237052.9576428
88;-7.461250305175781;5632000;1651237155.4679163
89;-8.092164993286133;5696000;1651237258.6928575
90;-7.383885860443115;5760000;1651237361.187763
91;-7.473738670349121;5824000;1651237463.8064625
92;-7.909631729125977;5888000;1651237566.9536626
93;-7.7609124183654785;5952000;1651237670.495275
94;-7.312858581542969;6016000;1651237774.3545816
95;-7.635447978973389;6080000;1651237877.7943022
96;-7.96215295791626;6144000;1651237981.5318809
97;-7.368098735809326;6208000;1651238085.0647588
98;-7.560704708099365;6272000;1651238188.0539212
99;-7.399426460266113;6336000;1651238291.097885
100;-7.489345550537109;6400000;1651238371.93714
101;-7.426509380340576;6464000;1651238412.6414795
102;-7.3111042976379395;6528000;1651238453.2173278
103;-7.444794654846191;6592000;1651238493.9519844
104;-6.860708713531494;6656000;1651238534.7312438
105;-7.541211128234863;6720000;1651238575.4356015
106;-7.259332180023193;6784000;1651238616.097735
107;-7.0416059494018555;6848000;1651238656.829195
108;-7.353845119476318;6912000;1651238697.488284
109;-6.9425950050354;6976000;1651238738.3401618
110;-7.236255168914795;7040000;1651238779.213117
111;-6.990061283111572;7104000;1651238820.1920133
112;-7.440191268920898;7168000;1651238861.0138369
113;-7.107332706451416;7232000;1651238901.95979
114;-6.937440395355225;7296000;1651238942.71386
115;-7.0460920333862305;7360000;1651238983.2689593
116;-7.014078140258789;7424000;1651239023.856408
117;-6.773244857788086;7488000;1651239064.195237
118;-6.697392463684082;7552000;1651239104.5480833
119;-6.716810703277588;7616000;1651239145.3159757
120;-6.754341125488281;7680000;1651239182.8658085
121;-6.6618475914001465;7744000;1651239221.2583404
122;-6.652401447296143;7808000;1651239261.9895928
123;-6.622159957885742;7872000;1651239302.6992407
124;-6.965871810913086;7936000;1651239343.4924827
125;-6.526933670043945;8000000;1651239384.0613472
126;-6.647299766540527;8064000;1651239424.8986254
127;-6.279617786407471;8128000;1651239465.636364
128;-6.575700283050537;8192000;1651239506.4503224
129;-6.7161478996276855;8256000;1651239547.0345294
130;-6.363587856292725;8320000;1651239587.9530365
131;-6.516820907592773;8384000;1651239628.8503675
132;-6.811303615570068;8448000;1651239669.603719
133;-6.326404571533203;8512000;1651239710.5570076
134;-6.521372318267822;8576000;1651239751.4989216
135;-6.44753885269165;8640000;1651239792.067268
136;-6.327980995178223;8704000;1651239829.0373409
137;-6.161807537078857;8768000;1651239865.9090676
138;-6.557058811187744;8832000;1651239902.987609
139;-6.098202705383301;8896000;1651239941.2144415
140;-6.495156764984131;8960000;1651239981.893944
141;-6.102433204650879;9024000;1651240022.545818
142;-6.1173014640808105;9088000;1651240063.2369866
143;-6.246622085571289;9152000;1651240103.9520075
144;-6.384681701660156;9216000;1651240144.5262148
145;-6.347304821014404;9280000;1651240185.2111526
146;-6.100000381469727;9344000;1651240226.06838
147;-6.113617420196533;9408000;1651240266.7070248
148;-6.085249900817871;9472000;1651240307.6003764
149;-6.199891567230225;9536000;1651240348.4162352
150;-6.046472549438477;9600000;1651240389.142717
151;-5.783794403076172;9664000;1651240429.7020996
152;-6.115932464599609;9728000;1651240470.5366118
153;-5.998037815093994;9792000;1651240511.6671495
154;-5.759549617767334;9856000;1651240552.4193532
155;-6.099307060241699;9920000;1651240589.951391
