;test/reward;Steps;Wall_Time
0;-10.472748756408691;0;1648882503.9681833
1;-8.234785079956055;256000;1648882631.0405397
2;-4.931458950042725;512000;1648882761.1437094
3;-4.393686771392822;768000;1648882888.546147
4;-4.3078932762146;1024000;1648883015.4369807
5;-4.272807598114014;1280000;1648883142.68604
6;-4.340809345245361;1536000;1648883267.375183
7;-4.206525802612305;1792000;1648883391.1194477
8;-4.272299289703369;2048000;1648883515.393156
9;-4.189451694488525;2304000;1648883639.811179
10;-4.12083101272583;2560000;1648883763.7679832
11;-4.207360744476318;2816000;1648883888.0733693
12;-4.2303690910339355;3072000;1648884012.5440485
13;-4.139194488525391;3328000;1648884137.3030717
14;-4.147181987762451;3584000;1648884261.8401585
15;-4.095308780670166;3840000;1648884386.2852674
16;-4.117099761962891;4096000;1648884510.7054288
17;-4.103511810302734;4352000;1648884635.2337577
18;-4.071779727935791;4608000;1648884759.5341728
19;-4.050384521484375;4864000;1648884884.2107887
20;-4.0609612464904785;5120000;1648885008.8971944
21;-4.071613788604736;5376000;1648885133.601649
22;-4.051860809326172;5632000;1648885258.5187109
23;-4.05403470993042;5888000;1648885383.3189554
24;-4.062196254730225;6144000;1648885508.107561
25;-4.055026531219482;6400000;1648885632.769021
26;-4.085310459136963;6656000;1648885756.6482282
27;-4.095216274261475;6912000;1648885880.49228
28;-4.073276042938232;7168000;1648886004.2255394
29;-4.093247890472412;7424000;1648886128.3215842
30;-4.105098724365234;7680000;1648886252.5874324
31;-4.1520538330078125;7936000;1648886377.2456214
32;-4.127706527709961;8192000;1648886501.8685517
33;-4.102443218231201;8448000;1648886625.745794
34;-4.097552299499512;8704000;1648886750.116206
35;-4.052060127258301;8960000;1648886874.2324462
36;-4.04671049118042;9216000;1648886999.303494
37;-4.047492980957031;9472000;1648887123.739971
38;-4.034805774688721;9728000;1648887247.7671993
39;-4.023282051086426;9984000;1648887372.4932084
40;-4.033776760101318;10240000;1648887499.3878882
41;-4.018021106719971;10496000;1648887640.209002
42;-4.02072811126709;10752000;1648887779.0868413
43;-4.026426792144775;11008000;1648887903.1912081
44;-4.025423049926758;11264000;1648888031.0912135
45;-4.0378336906433105;11520000;1648888158.6064525
46;-4.031313419342041;11776000;1648888282.3965206
47;-4.01641845703125;12032000;1648888407.09414
48;-4.055754661560059;12288000;1648888544.0882416
49;-4.072399139404297;12544000;1648888676.0979128
50;-4.059713840484619;12800000;1648888800.4843082
