;LR;Steps;Wall_Time
0;9.999999747378752e-05;1;1647717393.7268736
1;9.996999870054424e-05;1;1647717395.2152371
2;9.994000720325857e-05;1;1647717396.68423
3;9.991003025788814e-05;1;1647717398.1418524
4;9.98800533125177e-05;1;1647717399.595943
5;9.98500909190625e-05;1;1647717401.0549297
6;9.98201358015649e-05;1;1647717402.5107534
7;9.979018796002492e-05;1;1647717403.9779654
8;9.976025467040017e-05;1;1647717405.4348874
9;9.973032138077542e-05;1;1647717406.8924427
10;9.97004026430659e-05;1;1647717408.3596385
11;9.967049118131399e-05;1;1647717409.8136601
12;9.964059427147731e-05;1;1647717411.2715778
13;9.961070463759825e-05;1;1647717412.725996
14;9.958081500371918e-05;1;1647717414.1849997
15;9.955094719771296e-05;1;1647717415.6389577
16;9.952107939170673e-05;1;1647717417.0913973
17;9.949121886165813e-05;1;1647717418.556472
18;9.946137288352475e-05;1;1647717420.0131106
19;9.943153418134898e-05;1;1647717421.4712248
20;9.940171003108844e-05;1;1647717422.9298258
21;9.93718858808279e-05;1;1647717424.385536
22;9.93420762824826e-05;1;1647717425.8503668
23;9.93122739600949e-05;1;1647717427.3041127
24;9.928247891366482e-05;1;1647717428.7723496
25;9.925269114319235e-05;1;1647717430.2245748
26;9.922291792463511e-05;1;1647717431.687651
27;9.919315198203549e-05;1;1647717433.1381972
28;9.916339331539348e-05;1;1647717434.5929792
29;9.913364192470908e-05;1;1647717436.052519
30;9.910390508593991e-05;1;1647717437.51269
31;9.907417552312836e-05;1;1647717438.9747856
32;9.904445323627442e-05;1;1647717440.4314907
33;9.90147382253781e-05;1;1647717441.8890553
34;9.898503049043939e-05;1;1647717443.351014
35;9.89553373074159e-05;1;1647717444.7991753
36;9.892565140035003e-05;1;1647717446.2625396
37;9.889597276924178e-05;1;1647717447.7204075
38;9.886630141409114e-05;1;1647717449.1869314
39;9.883664461085573e-05;1;1647717450.6414056
40;9.880699508357793e-05;1;1647717452.0992858
41;9.877735283225775e-05;1;1647717453.5625691
42;9.874771785689518e-05;1;1647717455.0129638
43;9.871809015749022e-05;1;1647717456.4716787
44;9.86884770100005e-05;1;1647717457.9313953
45;9.865887113846838e-05;1;1647717459.3859873
