;LR;Steps;Wall_Time
0;9.999999747378752e-05;1;1647648151.9194255
1;9.603999933460727e-05;1;1647648152.5072172
2;9.411919745616615e-05;1;1647648153.0907767
3;9.223681263392791e-05;1;1647648153.6699138
4;9.039208089234307e-05;1;1647648154.2455046
5;8.858423825586215e-05;1;1647648154.8237555
6;8.68125498527661e-05;1;1647648155.4064937
7;8.507630263920873e-05;1;1647648155.9827669
8;8.337477629538625e-05;1;1647648156.5622597
9;8.170727960532531e-05;1;1647648157.138263
10;8.007313590496778e-05;1;1647648157.7149947
11;7.847167580621317e-05;1;1647648158.3028593
12;7.690223719691858e-05;1;1647648158.8858197
13;7.536419434472919e-05;1;1647648159.462674
14;7.385690696537495e-05;1;1647648160.0390208
15;7.237977115437388e-05;1;1647648160.6135213
16;7.09321757312864e-05;1;1647648161.1915746
17;6.951353134354576e-05;1;1647648161.7675102
18;6.812326319050044e-05;1;1647648162.3438418
19;6.67607964714989e-05;1;1647648162.9188335
20;6.542557821376249e-05;1;1647648163.494735
21;6.411706999642774e-05;1;1647648164.0689116
22;6.28347261226736e-05;1;1647648164.6439428
23;6.157803727546707e-05;1;1647648165.220057
24;6.034647230990231e-05;1;1647648165.7970936
25;5.913954373681918e-05;1;1647648166.3733952
26;5.79567531531211e-05;1;1647648166.9599013
27;5.679761670762673e-05;1;1647648167.5372424
28;5.566166510106996e-05;1;1647648168.1126013
29;5.454843267216347e-05;1;1647648168.6946096
30;5.345746467355639e-05;1;1647648169.2856827
31;5.238831363385543e-05;1;1647648169.8611221
32;5.134054663358256e-05;1;1647648170.4361992
33;5.031373802921735e-05;1;1647648171.0118818
34;4.930746217723936e-05;1;1647648171.5878005
35;4.83213116240222e-05;1;1647648172.1662776
36;4.7354886191897094e-05;1;1647648172.7411287
37;4.6407789341174066e-05;1;1647648173.3196654
38;4.547963180812076e-05;1;1647648173.8969743
39;4.457003888092004e-05;1;1647648174.4762056
40;4.3678639485733584e-05;1;1647648175.0512102
41;4.280506618670188e-05;1;1647648175.6273901
42;4.1948966099880636e-05;1;1647648176.2042704
43;4.1109986341325566e-05;1;1647648176.7807884
44;4.0287784941028804e-05;1;1647648177.3555663
45;3.94820308429189e-05;1;1647648177.932565
46;3.869238935294561e-05;1;1647648178.5078905
47;3.791854396695271e-05;1;1647648179.0845203
48;3.716017090482637e-05;1;1647648179.6784158
49;3.641696821432561e-05;1;1647648180.257499
50;3.568863030523062e-05;1;1647648180.8328962
51;3.4974855225300416e-05;1;1647648181.4084027
52;3.427535921218805e-05;1;1647648181.9841797
53;3.358985122758895e-05;1;1647648182.5697706
54;3.291805478511378e-05;1;1647648183.1464183
55;3.22596933983732e-05;1;1647648183.7219827
56;3.161450149491429e-05;1;1647648184.298268
57;3.098220986430533e-05;1;1647648184.8757434
58;3.0362565667019226e-05;1;1647648185.4511275
59;2.9755314244539477e-05;1;1647648186.0253162
60;2.9160208214307204e-05;1;1647648186.6020534
61;2.857700383174233e-05;1;1647648187.1783097
62;2.80054646282224e-05;1;1647648187.755198
63;2.7445354135124944e-05;1;1647648188.334133
64;2.689644679776393e-05;1;1647648188.9103189
65;2.6358518880442716e-05;1;1647648189.4858274
66;2.5831348466454074e-05;1;1647648190.0730875
