;test/length_std;Steps;Wall_Time
0;0.0;0;1648293938.9926167
1;0.0;64000;1648294169.9659493
2;0.0;128000;1648294413.2344146
3;0.0;192000;1648294644.4629984
4;0.0;256000;1648294842.4989831
5;0.0;320000;1648295076.9208205
6;0.0;384000;1648295320.7732275
7;0.0;448000;1648295571.8664792
8;0.0;512000;1648295831.436311
9;0.0;576000;1648296089.4875565
10;0.0;640000;1648296346.2999058
11;0.0;704000;1648296602.8794181
12;0.0;768000;1648296857.4633117
13;0.0;832000;1648297106.8036304
14;0.0;896000;1648297364.070018
15;0.0;960000;1648297614.8216827
16;0.0;1024000;1648297848.8506372
17;0.0;1088000;1648298106.116334
18;0.0;1152000;1648298363.6852195
19;0.0;1216000;1648298615.2763896
20;0.0;1280000;1648298874.6544707
21;0.0;1344000;1648299132.322067
22;0.0;1408000;1648299392.3552742
23;0.0;1472000;1648299650.451065
24;0.0;1536000;1648299904.7512958
25;0.0;1600000;1648300155.5681298
26;0.0;1664000;1648300411.5425646
27;0.0;1728000;1648300669.0202193
28;0.0;1792000;1648300925.6227694
29;0.0;1856000;1648301181.7444892
30;0.0;1920000;1648301442.5873191
31;0.0;1984000;1648301687.0207708
32;0.0;2048000;1648301944.816542
33;0.0;2112000;1648302202.2967672
34;0.0;2176000;1648302458.987398
35;0.0;2240000;1648302715.5676029
36;0.0;2304000;1648302973.2079895
37;0.0;2368000;1648303230.8403847
38;0.0;2432000;1648303486.5719333
39;0.0;2496000;1648303739.3859286
40;0.0;2560000;1648303990.0676796
41;0.0;2624000;1648304246.7797568
42;0.0;2688000;1648304503.8015978
43;0.0;2752000;1648304761.619979
44;0.0;2816000;1648305024.8039613
45;0.0;2880000;1648305280.1062171
46;0.0;2944000;1648305532.2134979
47;0.0;3008000;1648305782.4882338
48;0.0;3072000;1648306013.1784625
49;0.0;3136000;1648306259.0686488
50;0.0;3200000;1648306515.6046457
51;0.0;3264000;1648306772.7442918
52;0.0;3328000;1648307028.7077806
53;0.0;3392000;1648307276.1983795
54;0.0;3456000;1648307531.892904
55;0.0;3520000;1648307777.1924427
56;0.0;3584000;1648308032.0100746
57;0.0;3648000;1648308289.6757178
58;0.0;3712000;1648308546.1798449
59;0.0;3776000;1648308789.253834
60;0.0;3840000;1648309047.2707305
61;0.0;3904000;1648309304.5622969
62;0.0;3968000;1648309561.4515333
63;0.0;4032000;1648309818.589065
64;0.0;4096000;1648310073.718173
65;0.0;4160000;1648310330.3287125
66;0.0;4224000;1648310587.0478272
67;0.0;4288000;1648310842.103028
68;0.0;4352000;1648311090.3449488
69;0.0;4416000;1648311347.439422
70;0.0;4480000;1648311596.7689538
71;0.0;4544000;1648311848.4011474
72;0.0;4608000;1648312108.4405003
73;0.0;4672000;1648312361.5454571
74;0.0;4736000;1648312611.1083019
75;0.0;4800000;1648312868.7450597
76;0.0;4864000;1648313123.503857
77;0.0;4928000;1648313380.9250097
78;0.0;4992000;1648313634.515954
79;0.0;5056000;1648313889.8762708
80;0.0;5120000;1648314149.456357
81;0.0;5184000;1648314404.4246664
82;0.0;5248000;1648314661.6289175
83;0.0;5312000;1648314916.2944584
84;0.0;5376000;1648315169.3967474
85;0.0;5440000;1648315423.4183025
86;0.0;5504000;1648315668.192716
87;0.0;5568000;1648315918.8536212
88;0.0;5632000;1648316174.7691226
89;0.0;5696000;1648316433.8145673
90;0.0;5760000;1648316688.8429728
91;0.0;5824000;1648316946.1008923
92;0.0;5888000;1648317204.8271368
93;0.0;5952000;1648317453.5412097
94;0.0;6016000;1648317709.0965748
95;0.0;6080000;1648317959.4607718
96;0.0;6144000;1648318214.4774797
97;0.0;6208000;1648318457.6783311
98;0.0;6272000;1648318715.0104487
99;0.0;6336000;1648318971.76467
100;0.0;6400000;1648319228.049453
101;0.0;6464000;1648319479.5125148
102;0.0;6528000;1648319734.2532616
103;0.0;6592000;1648319987.2151654
104;0.0;6656000;1648320238.672312
105;0.0;6720000;1648320488.3759758
106;0.0;6784000;1648320741.574049
107;0.0;6848000;1648320983.3307576
108;0.0;6912000;1648321233.5411603
109;0.0;6976000;1648321485.4825697
110;0.0;7040000;1648321738.3026536
111;0.0;7104000;1648321990.7751667
112;0.0;7168000;1648322242.107726
113;0.0;7232000;1648322493.391356
114;0.0;7296000;1648322746.9539266
115;0.0;7360000;1648323003.5212588
116;0.0;7424000;1648323255.8753288
117;0.0;7488000;1648323512.5818698
118;0.0;7552000;1648323758.0697792
119;0.0;7616000;1648324011.2284594
120;0.0;7680000;1648324260.7086911
121;0.0;7744000;1648324519.649004
122;0.0;7808000;1648324775.6148114
123;0.0;7872000;1648325031.139785
124;0.0;7936000;1648325278.0854998
125;0.0;8000000;1648325535.6778555
126;0.0;8064000;1648325785.432604
127;0.0;8128000;1648326044.3185768
128;0.0;8192000;1648326297.422175
129;0.0;8256000;1648326550.593046
130;0.0;8320000;1648326804.3867717
131;0.0;8384000;1648327056.808279
132;0.0;8448000;1648327312.8842554
133;0.0;8512000;1648327564.4757948
134;0.0;8576000;1648327814.5072026
135;0.0;8640000;1648328071.1007798
136;0.0;8704000;1648328320.2357154
137;0.0;8768000;1648328576.3945851
138;0.0;8832000;1648328834.4348094
139;0.0;8896000;1648329088.123972
140;0.0;8960000;1648329338.4687004
141;0.0;9024000;1648329594.6104832
142;0.0;9088000;1648329847.8827417
143;0.0;9152000;1648330099.6025014
144;0.0;9216000;1648330349.1325881
145;0.0;9280000;1648330603.4350774
146;0.0;9344000;1648330852.8573747
