;test/length_std;Steps;Wall_Time
0;0.0;0;1647858875.447055
1;0.0;64000;1647858952.8947432
2;0.0;128000;1647859029.9486864
3;0.0;192000;1647859106.2941415
4;0.0;256000;1647859182.827073
5;0.0;320000;1647859259.4056382
6;0.0;384000;1647859335.614426
7;0.0;448000;1647859411.645213
8;0.0;512000;1647859487.9720023
9;0.0;576000;1647859564.433038
10;0.0;640000;1647859640.6796825
11;0.0;704000;1647859716.91923
12;0.0;768000;1647859793.2420077
13;0.0;832000;1647859869.5169795
14;0.0;896000;1647859945.823203
15;0.0;960000;1647860022.1583998
16;0.0;1024000;1647860098.5666475
17;0.0;1088000;1647860174.8345146
18;0.0;1152000;1647860250.9585745
19;0.0;1216000;1647860327.47169
20;0.0;1280000;1647860403.9705648
21;0.0;1344000;1647860480.4119322
22;0.0;1408000;1647860557.1115859
23;0.0;1472000;1647860633.5637183
24;0.0;1536000;1647860710.044894
25;0.0;1600000;1647860786.3232234
26;0.0;1664000;1647860862.804873
27;0.0;1728000;1647860939.4612768
28;0.0;1792000;1647861016.1090918
29;0.0;1856000;1647861092.500625
30;0.0;1920000;1647861168.979459
31;0.0;1984000;1647861245.5616376
32;0.0;2048000;1647861322.1288037
33;0.0;2112000;1647861398.6398785
34;0.0;2176000;1647861475.011102
35;0.0;2240000;1647861551.3483813
36;0.0;2304000;1647861627.641265
37;0.0;2368000;1647861704.0404449
38;0.0;2432000;1647861780.6444638
39;0.0;2496000;1647861857.3665984
40;0.0;2560000;1647861934.1483436
41;0.0;2624000;1647862010.7696576
42;0.0;2688000;1647862087.323503
43;0.0;2752000;1647862163.4547608
44;0.0;2816000;1647862239.1711037
45;0.0;2880000;1647862315.669906
46;0.0;2944000;1647862392.4510188
47;0.0;3008000;1647862469.2418666
48;0.0;3072000;1647862545.80747
49;0.0;3136000;1647862622.5138834
50;0.0;3200000;1647862699.3464522
51;0.0;3264000;1647862775.9884775
52;0.0;3328000;1647862852.5184238
53;0.0;3392000;1647862929.223609
54;0.0;3456000;1647863005.841942
55;0.0;3520000;1647863082.5265431
56;0.0;3584000;1647863159.1587927
57;0.0;3648000;1647863235.789776
58;0.0;3712000;1647863312.4248195
59;0.0;3776000;1647863389.058941
60;0.0;3840000;1647863465.698884
61;0.0;3904000;1647863542.3088164
62;0.0;3968000;1647863618.980336
63;0.0;4032000;1647863695.6018085
64;0.0;4096000;1647863772.255184
65;0.0;4160000;1647863848.8409054
66;0.0;4224000;1647863925.7011817
67;0.0;4288000;1647864002.5782878
68;0.0;4352000;1647864079.365351
69;0.0;4416000;1647864156.1776206
70;0.0;4480000;1647864232.8964128
71;0.0;4544000;1647864309.8043773
72;0.0;4608000;1647864386.506131
73;0.0;4672000;1647864463.3308613
74;0.0;4736000;1647864540.2613919
75;0.0;4800000;1647864617.0714912
76;0.0;4864000;1647864693.7445998
77;0.0;4928000;1647864770.501708
78;0.0;4992000;1647864847.486147
79;0.0;5056000;1647864924.4398267
80;0.0;5120000;1647865001.183771
81;0.0;5184000;1647865077.9946342
82;0.0;5248000;1647865154.8179972
83;0.0;5312000;1647865231.6981647
84;0.0;5376000;1647865308.482774
85;0.0;5440000;1647865385.2831483
86;0.0;5504000;1647865461.9773493
87;0.0;5568000;1647865538.7863817
88;0.0;5632000;1647865615.4268079
89;0.0;5696000;1647865692.280642
90;0.0;5760000;1647865769.0915747
91;0.0;5824000;1647865845.8807044
92;0.0;5888000;1647865922.7126153
93;0.0;5952000;1647865999.5569153
94;0.0;6016000;1647866076.0872812
95;0.0;6080000;1647866152.8534095
96;0.0;6144000;1647866229.5459294
97;0.0;6208000;1647866306.2030916
98;0.0;6272000;1647866383.152503
99;0.0;6336000;1647866459.993445
100;0.0;6400000;1647866536.779868
101;0.0;6464000;1647866613.6828816
102;0.0;6528000;1647866690.4890473
103;0.0;6592000;1647866766.3160548
104;0.0;6656000;1647866842.1564317
105;0.0;6720000;1647866918.0510788
106;0.0;6784000;1647866993.8973966
107;0.0;6848000;1647867069.8730001
108;0.0;6912000;1647867145.8775973
109;0.0;6976000;1647867221.590445
110;0.0;7040000;1647867297.459574
111;0.0;7104000;1647867373.2059224
112;0.0;7168000;1647867448.7587292
113;0.0;7232000;1647867524.5458868
114;0.0;7296000;1647867600.3065133
115;0.0;7360000;1647867676.8817627
