;test/length_std;Steps;Wall_Time
0;0.0;0;1648150193.179679
1;0.0;1280000;1648154460.8988965
2;0.0;2560000;1648158825.8283775
3;0.0;3840000;1648163189.7368646
4;0.0;5120000;1648167600.049997
5;0.0;6400000;1648171965.2395775
6;0.0;7680000;1648176327.4382715
7;0.0;8960000;1648180691.878625
8;0.0;10240000;1648185054.641256
9;0.0;11520000;1648189421.0146334
10;0.0;12800000;1648193785.2897656
11;0.0;14080000;1648198150.3502953
12;0.0;15360000;1648202526.6437962
13;0.0;16640000;1648206913.6369994
14;0.0;17920000;1648211278.252003
15;0.0;19200000;1648215642.178835
16;0.0;20480000;1648219999.745037
17;0.0;21760000;1648224363.261566
18;0.0;23040000;1648228723.6548462
19;0.0;24320000;1648233086.7931008
20;0.0;25600000;1648237449.8966134
21;0.0;26880000;1648241814.4255865
22;0.0;28160000;1648246178.4205492
23;0.0;29440000;1648250543.1143272
24;0.0;30720000;1648254894.1181417
25;0.0;32000000;1648259240.240706
26;0.0;33280000;1648263610.5814326
27;0.0;34560000;1648267965.0399678
28;0.0;35840000;1648272333.3608232
29;0.0;37120000;1648276683.957403
30;0.0;38400000;1648281037.0144818
31;0.0;39680000;1648285389.5881522
32;0.0;40960000;1648289740.6174803
