;train/length;Steps;Wall_Time
0;20.0;1280;1647553460.7591205
1;20.0;2560;1647553463.3181796
2;20.0;3840;1647553466.0235848
3;20.0;5120;1647553468.5768852
4;20.0;6400;1647553471.1793718
5;20.0;7680;1647553473.881415
6;20.0;8960;1647553476.5837345
7;20.0;10240;1647553479.146039
8;20.0;11520;1647553481.7662542
9;20.0;12800;1647553484.4547844
10;20.0;14080;1647553487.0338645
11;20.0;15360;1647553489.6413739
12;20.0;16640;1647553492.3363893
13;20.0;17920;1647553494.9247406
14;20.0;19200;1647553497.5897162
15;20.0;20480;1647553500.277659
16;20.0;21760;1647553502.8228295
17;20.0;23040;1647553505.6003723
18;20.0;24320;1647553508.3859808
19;20.0;25600;1647553511.1893444
20;20.0;26880;1647553513.9883108
21;20.0;28160;1647553516.7979062
22;20.0;29440;1647553519.594
23;20.0;30720;1647553522.3878481
24;20.0;32000;1647553525.1820626
25;20.0;33280;1647553527.9672832
26;20.0;34560;1647553530.772308
27;20.0;35840;1647553533.5666215
28;20.0;37120;1647553536.3527298
29;20.0;38400;1647553539.1580977
30;20.0;39680;1647553541.951684
31;20.0;40960;1647553544.751191
32;20.0;42240;1647553547.5420353
33;20.0;43520;1647553550.3334708
34;20.0;44800;1647553553.118388
35;20.0;46080;1647553555.914627
36;20.0;47360;1647553558.71302
37;20.0;48640;1647553561.5012152
38;20.0;49920;1647553564.2986257
39;20.0;51200;1647553567.0745702
40;20.0;52480;1647553569.8725948
41;20.0;53760;1647553572.6570284
42;20.0;55040;1647553575.4572663
43;20.0;56320;1647553578.2570505
44;20.0;57600;1647553581.060818
45;20.0;58880;1647553583.8541622
46;20.0;60160;1647553586.6490824
47;20.0;61440;1647553589.443688
48;20.0;62720;1647553592.2392
49;20.0;64000;1647553595.0273097
50;20.0;65280;1647553638.8716748
51;20.0;66560;1647553641.4901984
52;20.0;67840;1647553644.185188
53;20.0;69120;1647553646.7477484
54;20.0;70400;1647553649.344001
55;20.0;71680;1647553652.0465574
56;20.0;72960;1647553654.6071005
57;20.0;74240;1647553657.3104746
58;20.0;75520;1647553659.983155
59;20.0;76800;1647553662.7403677
60;20.0;78080;1647553665.3154716
61;20.0;79360;1647553667.9163847
62;20.0;80640;1647553670.6082377
63;20.0;81920;1647553673.202516
64;20.0;83200;1647553675.8148494
65;20.0;84480;1647553678.3788657
66;20.0;85760;1647553681.0771449
67;20.0;87040;1647553683.836509
68;20.0;88320;1647553686.6008754
69;20.0;89600;1647553689.3723233
70;20.0;90880;1647553692.1325092
71;20.0;92160;1647553694.8975883
72;20.0;93440;1647553697.6737585
73;20.0;94720;1647553700.443688
74;20.0;96000;1647553703.2039557
75;20.0;97280;1647553705.9769235
76;20.0;98560;1647553708.7517924
77;20.0;99840;1647553711.5184104
78;20.0;101120;1647553714.293326
79;20.0;102400;1647553717.0605142
80;20.0;103680;1647553719.8277514
81;20.0;104960;1647553722.5861416
82;20.0;106240;1647553725.356075
83;20.0;107520;1647553728.1220884
84;20.0;108800;1647553730.8847375
85;20.0;110080;1647553733.6541896
86;20.0;111360;1647553736.4204824
87;20.0;112640;1647553739.1978855
88;20.0;113920;1647553741.9710815
89;20.0;115200;1647553744.743715
90;20.0;116480;1647553747.5161614
91;20.0;117760;1647553750.292017
92;20.0;119040;1647553753.05355
93;20.0;120320;1647553755.8224509
94;20.0;121600;1647553758.574365
95;20.0;122880;1647553761.347674
96;20.0;124160;1647553764.1187894
97;20.0;125440;1647553766.890022
98;20.0;126720;1647553769.662142
99;20.0;128000;1647553772.42982
100;20.0;129280;1647553816.2255821
101;20.0;130560;1647553818.9220395
102;20.0;131840;1647553821.6127627
103;20.0;133120;1647553824.1620045
104;20.0;134400;1647553826.7791188
105;20.0;135680;1647553829.4834647
106;20.0;136960;1647553832.070217
107;20.0;138240;1647553834.6661603
108;20.0;139520;1647553837.360135
109;20.0;140800;1647553839.9302928
110;20.0;142080;1647553842.5856683
111;20.0;143360;1647553845.279548
112;20.0;144640;1647553848.0159237
113;20.0;145920;1647553850.5851305
114;20.0;147200;1647553853.194845
115;20.0;148480;1647553855.689675
116;20.0;149760;1647553858.4612722
117;20.0;151040;1647553861.2282813
118;20.0;152320;1647553864.0003798
119;20.0;153600;1647553866.7626693
120;20.0;154880;1647553869.5318892
121;20.0;156160;1647553872.3033125
122;20.0;157440;1647553875.0807412
123;20.0;158720;1647553877.850506
124;20.0;160000;1647553880.6206849
125;20.0;161280;1647553883.3847516
126;20.0;162560;1647553886.1548023
127;20.0;163840;1647553888.9288626
128;20.0;165120;1647553891.6968358
129;20.0;166400;1647553894.4695792
130;20.0;167680;1647553897.2435496
131;20.0;168960;1647553900.0145438
132;20.0;170240;1647553902.788195
133;20.0;171520;1647553905.5481966
134;20.0;172800;1647553908.3492517
135;20.0;174080;1647553911.1523604
136;20.0;175360;1647553913.9505513
137;20.0;176640;1647553916.752156
138;20.0;177920;1647553919.552077
139;20.0;179200;1647553922.3536484
140;20.0;180480;1647553925.152556
141;20.0;181760;1647553927.956101
142;20.0;183040;1647553930.761311
143;20.0;184320;1647553933.561423
144;20.0;185600;1647553936.3582594
145;20.0;186880;1647553939.1576045
146;20.0;188160;1647553941.9581938
147;20.0;189440;1647553944.7638988
148;20.0;190720;1647553947.5648897
149;20.0;192000;1647553950.36941
150;20.0;193280;1647553994.0433095
151;20.0;194560;1647553996.7430594
152;20.0;195840;1647553999.4370396
153;20.0;197120;1647554001.981609
154;20.0;198400;1647554004.5915725
155;20.0;199680;1647554007.291545
156;20.0;200960;1647554009.8640602
157;20.0;202240;1647554012.4632347
158;20.0;203520;1647554015.1608915
159;20.0;204800;1647554017.7411141
160;20.0;206080;1647554020.4037676
161;20.0;207360;1647554023.1023948
162;20.0;208640;1647554025.8412337
163;20.0;209920;1647554028.4075565
164;20.0;211200;1647554031.021727
165;20.0;212480;1647554033.5177016
166;20.0;213760;1647554036.2881782
167;20.0;215040;1647554039.0847917
168;20.0;216320;1647554041.8907251
169;20.0;217600;1647554044.687472
170;20.0;218880;1647554047.4896746
171;20.0;220160;1647554050.29047
172;20.0;221440;1647554053.0939817
173;20.0;222720;1647554055.901291
174;20.0;224000;1647554058.7016172
175;20.0;225280;1647554061.50719
176;20.0;226560;1647554064.313614
177;20.0;227840;1647554067.1193569
178;20.0;229120;1647554069.9140391
179;20.0;230400;1647554072.7131195
180;20.0;231680;1647554075.51793
181;20.0;232960;1647554078.3176618
182;20.0;234240;1647554081.1209397
183;20.0;235520;1647554083.9256995
184;20.0;236800;1647554086.7278814
185;20.0;238080;1647554089.529536
186;20.0;239360;1647554092.3307884
187;20.0;240640;1647554095.1333892
188;20.0;241920;1647554097.9350717
189;20.0;243200;1647554100.742888
190;20.0;244480;1647554103.5501387
191;20.0;245760;1647554106.351796
192;20.0;247040;1647554109.1485624
193;20.0;248320;1647554111.9555733
194;20.0;249600;1647554114.759
195;20.0;250880;1647554117.5599263
196;20.0;252160;1647554120.3547525
197;20.0;253440;1647554123.16685
198;20.0;254720;1647554125.9701886
199;20.0;256000;1647554128.7747266
200;20.0;257280;1647554172.4621718
201;20.0;258560;1647554175.1608336
202;20.0;259840;1647554177.7055726
203;20.0;261120;1647554180.4054816
204;20.0;262400;1647554183.0030446
205;20.0;263680;1647554185.6996355
206;20.0;264960;1647554188.2630847
207;20.0;266240;1647554190.8675728
208;20.0;267520;1647554193.5608995
209;20.0;268800;1647554196.1510487
210;20.0;270080;1647554198.8504305
211;20.0;271360;1647554201.51552
212;20.0;272640;1647554204.145207
213;20.0;273920;1647554206.8460045
214;20.0;275200;1647554209.4548619
215;20.0;276480;1647554211.9640043
216;20.0;277760;1647554214.7356768
217;20.0;279040;1647554217.5065575
218;20.0;280320;1647554220.2686822
219;20.0;281600;1647554223.053408
220;20.0;282880;1647554225.8197114
221;20.0;284160;1647554228.5837457
222;20.0;285440;1647554231.3550425
223;20.0;286720;1647554234.1304986
224;20.0;288000;1647554236.896878
225;20.0;289280;1647554239.660258
226;20.0;290560;1647554242.41835
227;20.0;291840;1647554245.1942668
