;test/length;Steps;Wall_Time
0;20.0;0;1651362840.271737
1;20.0;256000;1651362981.9673667
2;20.0;512000;1651363123.367785
3;20.0;768000;1651363264.531142
4;20.0;1024000;1651363405.7174246
5;20.0;1280000;1651363546.7665179
6;20.0;1536000;1651363688.1037734
7;20.0;1792000;1651363830.3533843
8;20.0;2048000;1651363972.051098
9;20.0;2304000;1651364113.2161615
10;20.0;2560000;1651364255.265964
11;20.0;2816000;1651364396.87755
12;20.0;3072000;1651364538.036735
13;20.0;3328000;1651364679.868642
14;20.0;3584000;1651364820.8288057
15;20.0;3840000;1651364962.4024382
16;20.0;4096000;1651365104.1133258
17;20.0;4352000;1651365245.2299619
18;20.0;4608000;1651365387.2847288
19;20.0;4864000;1651365528.9994507
20;20.0;5120000;1651365670.2477477
21;20.0;5376000;1651365811.6287096
22;20.0;5632000;1651365952.9156976
23;20.0;5888000;1651366094.4652317
24;20.0;6144000;1651366235.7173746
25;20.0;6400000;1651366377.582182
26;20.0;6656000;1651366519.2910085
27;20.0;6912000;1651366660.8271408
28;20.0;7168000;1651366802.171022
29;20.0;7424000;1651366943.1861498
30;20.0;7680000;1651367084.3066053
31;20.0;7936000;1651367225.9245033
32;20.0;8192000;1651367367.8976398
33;20.0;8448000;1651367508.7361007
34;20.0;8704000;1651367649.693602
35;20.0;8960000;1651367791.0840788
36;20.0;9216000;1651367932.6336372
37;20.0;9472000;1651368074.230151
38;20.0;9728000;1651368215.9853938
39;20.0;9984000;1651368358.2981973
40;20.0;10240000;1651368499.9665442
41;20.0;10496000;1651368641.4333026
42;20.0;10752000;1651368782.9364378
43;20.0;11008000;1651368924.7041852
44;20.0;11264000;1651369066.6386652
45;20.0;11520000;1651369207.7161608
46;20.0;11776000;1651369348.6981053
47;20.0;12032000;1651369490.8346927
48;20.0;12288000;1651369632.7118134
49;20.0;12544000;1651369774.3132644
50;20.0;12800000;1651369916.0369017
