;test/length;Steps;Wall_Time
0;20.0;0;1648970345.0927358
1;20.0;256000;1648970469.1591012
2;20.0;512000;1648970593.204508
3;20.0;768000;1648970717.1579018
4;20.0;1024000;1648970841.2781289
5;20.0;1280000;1648970965.2754457
6;20.0;1536000;1648971089.1353831
7;20.0;1792000;1648971212.894215
8;20.0;2048000;1648971336.850993
9;20.0;2304000;1648971460.8346436
10;20.0;2560000;1648971584.5796392
11;20.0;2816000;1648971708.3313844
12;20.0;3072000;1648971832.1553988
13;20.0;3328000;1648971956.1050181
14;20.0;3584000;1648972079.9191196
15;20.0;3840000;1648972203.8268871
16;20.0;4096000;1648972327.6647258
17;20.0;4352000;1648972450.9792845
18;20.0;4608000;1648972574.3654075
19;20.0;4864000;1648972697.6958792
20;20.0;5120000;1648972821.025801
21;20.0;5376000;1648972944.190236
22;20.0;5632000;1648973067.5504892
23;20.0;5888000;1648973190.8261337
24;20.0;6144000;1648973314.0469613
25;20.0;6400000;1648973437.1784565
26;20.0;6656000;1648973560.529505
27;20.0;6912000;1648973683.792219
28;20.0;7168000;1648973807.0581558
29;20.0;7424000;1648973930.3526623
30;20.0;7680000;1648974053.5980213
31;20.0;7936000;1648974176.8230727
32;20.0;8192000;1648974300.0790358
33;20.0;8448000;1648974423.4716954
34;20.0;8704000;1648974546.8546703
35;20.0;8960000;1648974670.0599914
36;20.0;9216000;1648974793.201263
37;20.0;9472000;1648974916.4360616
38;20.0;9728000;1648975039.7136998
39;20.0;9984000;1648975163.0085046
40;20.0;10240000;1648975286.4405289
41;20.0;10496000;1648975409.9079106
42;20.0;10752000;1648975533.4720273
43;20.0;11008000;1648975657.2582698
44;20.0;11264000;1648975781.759989
45;20.0;11520000;1648975905.7083616
46;20.0;11776000;1648976029.3914316
47;20.0;12032000;1648976153.409245
48;20.0;12288000;1648976277.5738118
49;20.0;12544000;1648976401.5543797
50;20.0;12800000;1648976525.3519886
