;test/length;Steps;Wall_Time
0;20.0;0;1649018050.2842245
1;20.0;256000;1649018174.8964689
2;20.0;512000;1649018299.533621
3;20.0;768000;1649018423.987439
4;20.0;1024000;1649018547.499353
5;20.0;1280000;1649018671.0028222
6;20.0;1536000;1649018794.8437228
7;20.0;1792000;1649018918.561216
8;20.0;2048000;1649019042.6545212
9;20.0;2304000;1649019167.2783687
10;20.0;2560000;1649019291.8479784
11;20.0;2816000;1649019416.3318722
12;20.0;3072000;1649019540.7990289
13;20.0;3328000;1649019665.1949923
14;20.0;3584000;1649019789.5821657
15;20.0;3840000;1649019913.8951335
16;20.0;4096000;1649020038.4816365
17;20.0;4352000;1649020162.775394
18;20.0;4608000;1649020287.1744318
19;20.0;4864000;1649020411.370879
20;20.0;5120000;1649020535.8639412
21;20.0;5376000;1649020660.402351
22;20.0;5632000;1649020799.7506025
23;20.0;5888000;1649020931.8754742
24;20.0;6144000;1649021055.7208138
25;20.0;6400000;1649021179.5807247
26;20.0;6656000;1649021303.1831014
27;20.0;6912000;1649021426.5285015
28;20.0;7168000;1649021550.0639951
29;20.0;7424000;1649021673.6706235
30;20.0;7680000;1649021796.8791525
31;20.0;7936000;1649021920.0721917
32;20.0;8192000;1649022043.3286562
33;20.0;8448000;1649022166.53558
34;20.0;8704000;1649022290.0012488
35;20.0;8960000;1649022413.495191
36;20.0;9216000;1649022536.9616847
37;20.0;9472000;1649022660.5321383
38;20.0;9728000;1649022784.0721085
39;20.0;9984000;1649022907.5034988
40;20.0;10240000;1649023031.3041298
41;20.0;10496000;1649023155.3718715
42;20.0;10752000;1649023280.0414133
43;20.0;11008000;1649023404.3967192
44;20.0;11264000;1649023528.5759609
45;20.0;11520000;1649023652.3302305
46;20.0;11776000;1649023776.3198974
47;20.0;12032000;1649023900.3814662
48;20.0;12288000;1649024024.5507698
49;20.0;12544000;1649024149.1662958
50;20.0;12800000;1649024273.512425
