;test/length;Steps;Wall_Time
0;20.0;0;1650973987.6660004
1;20.0;256000;1650974164.6479936
2;20.0;512000;1650974330.3045928
3;20.0;768000;1650974488.755129
4;20.0;1024000;1650974647.5615084
5;20.0;1280000;1650974806.4304004
6;20.0;1536000;1650974965.8312414
7;20.0;1792000;1650975133.473001
8;20.0;2048000;1650975307.55454
9;20.0;2304000;1650975473.3454518
10;20.0;2560000;1650975636.813669
11;20.0;2816000;1650975800.779205
12;20.0;3072000;1650975977.6089976
13;20.0;3328000;1650976154.281665
14;20.0;3584000;1650976315.677799
15;20.0;3840000;1650976474.2242424
16;20.0;4096000;1650976631.4989445
17;20.0;4352000;1650976788.5902286
18;20.0;4608000;1650976945.5969114
19;20.0;4864000;1650977102.6436014
20;20.0;5120000;1650977260.189781
21;20.0;5376000;1650977417.5867214
22;20.0;5632000;1650977574.287509
23;20.0;5888000;1650977731.5269518
24;20.0;6144000;1650977888.9995112
25;20.0;6400000;1650978046.7361038
26;20.0;6656000;1650978203.8299546
27;20.0;6912000;1650978361.018901
28;20.0;7168000;1650978518.1486118
29;20.0;7424000;1650978676.1052814
30;20.0;7680000;1650978833.8331382
31;20.0;7936000;1650978991.1516662
32;20.0;8192000;1650979148.25036
33;20.0;8448000;1650979305.9811347
34;20.0;8704000;1650979463.9269788
35;20.0;8960000;1650979622.2547452
36;20.0;9216000;1650979780.2388134
37;20.0;9472000;1650979938.130013
38;20.0;9728000;1650980096.1707234
39;20.0;9984000;1650980254.0925498
40;20.0;10240000;1650980411.356145
41;20.0;10496000;1650980568.7531912
42;20.0;10752000;1650980726.1349323
43;20.0;11008000;1650980883.5604327
44;20.0;11264000;1650981040.8650296
45;20.0;11520000;1650981197.9131289
46;20.0;11776000;1650981355.1990535
47;20.0;12032000;1650981512.7328084
48;20.0;12288000;1650981670.3615642
49;20.0;12544000;1650981827.6471622
50;20.0;12800000;1650981985.1590583
51;20.0;13056000;1650982153.473682
52;20.0;13312000;1650982310.0114727
53;20.0;13568000;1650982467.1274374
54;20.0;13824000;1650982624.1794755
55;20.0;14080000;1650982781.4550943
56;20.0;14336000;1650982938.7841492
57;20.0;14592000;1650983095.7770183
58;20.0;14848000;1650983253.1141667
59;20.0;15104000;1650983410.7800496
60;20.0;15360000;1650983581.8495603
61;20.0;15616000;1650983757.420811
62;20.0;15872000;1650983915.264739
63;20.0;16128000;1650984073.4043267
64;20.0;16384000;1650984231.5433917
65;20.0;16640000;1650984388.6457398
66;20.0;16896000;1650984545.6248217
67;20.0;17152000;1650984703.5623455
68;20.0;17408000;1650984861.118808
69;20.0;17664000;1650985019.2358484
70;20.0;17920000;1650985176.4064138
71;20.0;18176000;1650985333.5442069
72;20.0;18432000;1650985490.6265042
73;20.0;18688000;1650985647.9789634
74;20.0;18944000;1650985805.3988717
75;20.0;19200000;1650985962.668191
76;20.0;19456000;1650986120.5834405
77;20.0;19712000;1650986278.2685444
78;20.0;19968000;1650986435.4653099
79;20.0;20224000;1650986592.940436
80;20.0;20480000;1650986750.8872604
81;20.0;20736000;1650986909.1008193
82;20.0;20992000;1650987066.6168082
83;20.0;21248000;1650987223.5568829
84;20.0;21504000;1650987380.4505997
85;20.0;21760000;1650987537.081576
86;20.0;22016000;1650987694.0056038
87;20.0;22272000;1650987850.9953191
88;20.0;22528000;1650988007.7110083
89;20.0;22784000;1650988164.6527483
90;20.0;23040000;1650988321.7003608
91;20.0;23296000;1650988479.3701494
92;20.0;23552000;1650988637.0104606
93;20.0;23808000;1650988794.271469
94;20.0;24064000;1650988951.623843
95;20.0;24320000;1650989108.7321036
96;20.0;24576000;1650989272.386747
97;20.0;24832000;1650989430.1454208
98;20.0;25088000;1650989587.041604
99;20.0;25344000;1650989743.871345
100;20.0;25600000;1650989901.0535061
101;20.0;25856000;1650990058.7221148
102;20.0;26112000;1650990216.2706945
103;20.0;26368000;1650990373.4336212
104;20.0;26624000;1650990530.1521823
105;20.0;26880000;1650990687.49298
106;20.0;27136000;1650990845.0051653
107;20.0;27392000;1650991001.9547322
108;20.0;27648000;1650991159.542182
109;20.0;27904000;1650991317.6346192
110;20.0;28160000;1650991475.3704743
111;20.0;28416000;1650991633.1073883
112;20.0;28672000;1650991791.0449712
113;20.0;28928000;1650991949.2096424
114;20.0;29184000;1650992107.433757
115;20.0;29440000;1650992265.057108
116;20.0;29696000;1650992422.260985
117;20.0;29952000;1650992579.790573
118;20.0;30208000;1650992738.2294824
119;20.0;30464000;1650992896.306985
120;20.0;30720000;1650993054.863219
121;20.0;30976000;1650993227.7851415
122;20.0;31232000;1650993394.3721423
123;20.0;31488000;1650993552.6258364
124;20.0;31744000;1650993715.601767
125;20.0;32000000;1650993877.6594453
126;20.0;32256000;1650994050.244602
127;20.0;32512000;1650994226.8880048
128;20.0;32768000;1650994404.1780555
129;20.0;33024000;1650994569.2025502
130;20.0;33280000;1650994727.4220464
131;20.0;33536000;1650994885.1741605
132;20.0;33792000;1650995043.2393825
133;20.0;34048000;1650995200.570981
134;20.0;34304000;1650995359.191292
135;20.0;34560000;1650995517.343852
136;20.0;34816000;1650995679.716874
137;20.0;35072000;1650995837.8958964
138;20.0;35328000;1650995996.1427178
139;20.0;35584000;1650996154.2160683
140;20.0;35840000;1650996312.620022
141;20.0;36096000;1650996471.1943502
142;20.0;36352000;1650996629.601273
143;20.0;36608000;1650996788.132301
144;20.0;36864000;1650996946.3565829
145;20.0;37120000;1650997104.8064322
146;20.0;37376000;1650997263.455538
147;20.0;37632000;1650997421.8295414
148;20.0;37888000;1650997580.586999
149;20.0;38144000;1650997739.7997086
150;20.0;38400000;1650997897.8438559
151;20.0;38656000;1650998055.60638
152;20.0;38912000;1650998214.2060065
153;20.0;39168000;1650998372.991468
154;20.0;39424000;1650998532.1696572
155;20.0;39680000;1650998697.728674
156;20.0;39936000;1650998865.2566292
157;20.0;40192000;1650999023.4119492
158;20.0;40448000;1650999181.702336
159;20.0;40704000;1650999340.0435033
160;20.0;40960000;1650999498.7160118
161;20.0;41216000;1650999657.2535915
162;20.0;41472000;1650999815.8392267
163;20.0;41728000;1650999974.3056245
164;20.0;41984000;1651000132.9500084
165;20.0;42240000;1651000291.756129
166;20.0;42496000;1651000450.567743
167;20.0;42752000;1651000609.4088433
168;20.0;43008000;1651000768.163411
169;20.0;43264000;1651000926.7502823
170;20.0;43520000;1651001085.3326163
171;20.0;43776000;1651001243.613428
172;20.0;44032000;1651001402.57783
173;20.0;44288000;1651001561.3628194
174;20.0;44544000;1651001720.2292583
175;20.0;44800000;1651001878.9179282
176;20.0;45056000;1651002037.651038
177;20.0;45312000;1651002197.4533887
178;20.0;45568000;1651002355.5962646
179;20.0;45824000;1651002513.6199899
180;20.0;46080000;1651002672.3849537
181;20.0;46336000;1651002831.8062115
182;20.0;46592000;1651002991.2316766
183;20.0;46848000;1651003150.0481308
184;20.0;47104000;1651003308.5341399
185;20.0;47360000;1651003467.4026859
186;20.0;47616000;1651003625.8286686
187;20.0;47872000;1651003784.4514673
188;20.0;48128000;1651003942.5786862
189;20.0;48384000;1651004100.5092943
190;20.0;48640000;1651004258.8178272
191;20.0;48896000;1651004417.2780716
192;20.0;49152000;1651004575.934847
193;20.0;49408000;1651004734.9891608
194;20.0;49664000;1651004893.7766783
195;20.0;49920000;1651005051.5753088
196;20.0;50176000;1651005209.4184618
197;20.0;50432000;1651005367.290608
198;20.0;50688000;1651005525.0835338
199;20.0;50944000;1651005682.990829
200;20.0;51200000;1651005840.8739886
201;20.0;51456000;1651005998.8324058
202;20.0;51712000;1651006156.759985
203;20.0;51968000;1651006314.6791267
204;20.0;52224000;1651006473.2187972
205;20.0;52480000;1651006632.4918761
206;20.0;52736000;1651006791.2947443
207;20.0;52992000;1651006949.967516
208;20.0;53248000;1651007108.9449563
209;20.0;53504000;1651007267.7235591
210;20.0;53760000;1651007426.2923646
211;20.0;54016000;1651007584.712265
212;20.0;54272000;1651007742.940005
213;20.0;54528000;1651007901.5435371
214;20.0;54784000;1651008059.7048311
215;20.0;55040000;1651008218.1620007
216;20.0;55296000;1651008377.340972
217;20.0;55552000;1651008535.9178936
218;20.0;55808000;1651008694.1357543
219;20.0;56064000;1651008852.2477221
220;20.0;56320000;1651009011.1690867
221;20.0;56576000;1651009169.5868554
222;20.0;56832000;1651009328.1761367
223;20.0;57088000;1651009505.3026624
224;20.0;57344000;1651009676.5754566
225;20.0;57600000;1651009835.4605308
226;20.0;57856000;1651009994.5795515
227;20.0;58112000;1651010153.8958209
228;20.0;58368000;1651010313.3091502
229;20.0;58624000;1651010472.8583348
230;20.0;58880000;1651010631.6103506
231;20.0;59136000;1651010806.5457816
232;20.0;59392000;1651010966.002903
233;20.0;59648000;1651011124.3168962
234;20.0;59904000;1651011282.9408453
235;20.0;60160000;1651011441.6843617
236;20.0;60416000;1651011600.5906417
237;20.0;60672000;1651011759.8954523
238;20.0;60928000;1651011918.6009245
239;20.0;61184000;1651012076.9437284
240;20.0;61440000;1651012235.1387622
241;20.0;61696000;1651012393.2106843
242;20.0;61952000;1651012551.1238866
243;20.0;62208000;1651012708.8199098
244;20.0;62464000;1651012867.1936312
245;20.0;62720000;1651013025.4982285
246;20.0;62976000;1651013183.4645
247;20.0;63232000;1651013341.468031
248;20.0;63488000;1651013499.7691023
249;20.0;63744000;1651013658.4071922
250;20.0;64000000;1651013817.1051807
251;20.0;64256000;1651013974.9109273
252;20.0;64512000;1651014132.718984
253;20.0;64768000;1651014290.7294257
254;20.0;65024000;1651014448.5544252
255;20.0;65280000;1651014606.471857
256;20.0;65536000;1651014764.9333606
257;20.0;65792000;1651014923.7435243
258;20.0;66048000;1651015082.6692286
259;20.0;66304000;1651015241.6714656
260;20.0;66560000;1651015400.3794634
261;20.0;66816000;1651015558.4764829
262;20.0;67072000;1651015716.981561
263;20.0;67328000;1651015875.4510813
264;20.0;67584000;1651016033.6742427
265;20.0;67840000;1651016192.4522343
266;20.0;68096000;1651016351.2319396
267;20.0;68352000;1651016509.1230128
268;20.0;68608000;1651016666.741382
269;20.0;68864000;1651016825.2971952
270;20.0;69120000;1651016984.3575442
271;20.0;69376000;1651017150.5997307
272;20.0;69632000;1651017312.9871473
273;20.0;69888000;1651017484.445992
274;20.0;70144000;1651017642.8732045
275;20.0;70400000;1651017801.0778887
276;20.0;70656000;1651017970.4400923
277;20.0;70912000;1651018147.036718
278;20.0;71168000;1651018316.5564651
279;20.0;71424000;1651018475.0156198
280;20.0;71680000;1651018633.9356835
281;20.0;71936000;1651018792.5575624
282;20.0;72192000;1651018950.1951785
283;20.0;72448000;1651019107.8918777
284;20.0;72704000;1651019266.0309982
285;20.0;72960000;1651019424.0002012
286;20.0;73216000;1651019582.6815681
287;20.0;73472000;1651019741.1568294
288;20.0;73728000;1651019899.8033793
289;20.0;73984000;1651020058.3599184
290;20.0;74240000;1651020217.113088
291;20.0;74496000;1651020376.1492832
292;20.0;74752000;1651020534.525848
293;20.0;75008000;1651020693.1444325
294;20.0;75264000;1651020851.429981
295;20.0;75520000;1651021010.0802999
296;20.0;75776000;1651021179.5845401
297;20.0;76032000;1651021356.1898668
298;20.0;76288000;1651021519.8478274
299;20.0;76544000;1651021678.0990844
300;20.0;76800000;1651021836.4409146
301;20.0;77056000;1651021994.6851633
