;test/length;Steps;Wall_Time
0;20.0;0;1651348847.2670202
1;20.0;256000;1651348988.0842693
2;20.0;512000;1651349128.7815442
3;20.0;768000;1651349269.766908
4;20.0;1024000;1651349410.7405012
5;20.0;1280000;1651349551.6207154
6;20.0;1536000;1651349692.441366
7;20.0;1792000;1651349833.6484137
8;20.0;2048000;1651349975.0053627
9;20.0;2304000;1651350115.7607248
10;20.0;2560000;1651350256.4486616
11;20.0;2816000;1651350398.1280613
12;20.0;3072000;1651350539.233145
13;20.0;3328000;1651350680.2979968
14;20.0;3584000;1651350821.900513
15;20.0;3840000;1651350962.7309868
16;20.0;4096000;1651351103.5735164
17;20.0;4352000;1651351244.628664
18;20.0;4608000;1651351385.7322598
19;20.0;4864000;1651351526.6114535
20;20.0;5120000;1651351667.755306
21;20.0;5376000;1651351809.0088856
22;20.0;5632000;1651351950.2129273
23;20.0;5888000;1651352091.108698
24;20.0;6144000;1651352232.3729618
25;20.0;6400000;1651352373.330334
26;20.0;6656000;1651352514.8016577
27;20.0;6912000;1651352655.6178005
28;20.0;7168000;1651352797.2249777
29;20.0;7424000;1651352938.541334
30;20.0;7680000;1651353080.353461
31;20.0;7936000;1651353221.2523854
32;20.0;8192000;1651353361.9917593
33;20.0;8448000;1651353503.2407944
34;20.0;8704000;1651353644.2546964
35;20.0;8960000;1651353785.4725986
36;20.0;9216000;1651353926.557964
37;20.0;9472000;1651354067.5790682
38;20.0;9728000;1651354208.25441
39;20.0;9984000;1651354349.2416632
40;20.0;10240000;1651354490.4311996
41;20.0;10496000;1651354631.866557
42;20.0;10752000;1651354773.0531085
43;20.0;11008000;1651354914.8401625
44;20.0;11264000;1651355056.6063783
45;20.0;11520000;1651355197.6987727
46;20.0;11776000;1651355338.6307025
47;20.0;12032000;1651355479.955615
48;20.0;12288000;1651355620.8911877
49;20.0;12544000;1651355762.326029
50;20.0;12800000;1651355903.4443257
