;test/length;Steps;Wall_Time
0;20.0;0;1649211342.912575
1;20.0;1024000;1649211808.1289158
2;20.0;2048000;1649212272.214226
3;20.0;3072000;1649212734.3089902
4;20.0;4096000;1649213197.1027775
5;20.0;5120000;1649213659.8998542
6;20.0;6144000;1649214123.261829
7;20.0;7168000;1649214586.4418395
8;20.0;8192000;1649215049.9417381
9;20.0;9216000;1649215513.956516
10;20.0;10240000;1649215978.1893697
11;20.0;11264000;1649216442.0517673
12;20.0;12288000;1649216904.6872156
13;20.0;13312000;1649217368.7820215
14;20.0;14336000;1649217835.569957
15;20.0;15360000;1649218299.7013698
16;20.0;16384000;1649218761.7954066
17;20.0;17408000;1649219224.5316172
18;20.0;18432000;1649219687.395777
19;20.0;19456000;1649220151.0574148
20;20.0;20480000;1649220614.617152
21;20.0;21504000;1649221077.8362467
22;20.0;22528000;1649221538.6454775
23;20.0;23552000;1649221999.1191096
24;20.0;24576000;1649222460.3955576
25;20.0;25600000;1649222921.9257445
26;20.0;26624000;1649223382.7715514
27;20.0;27648000;1649223842.7831485
28;20.0;28672000;1649224303.552488
29;20.0;29696000;1649224763.9608996
30;20.0;30720000;1649225224.200967
31;20.0;31744000;1649225685.1046822
32;20.0;32768000;1649226144.9023294
33;20.0;33792000;1649226605.3388748
34;20.0;34816000;1649227066.0712564
35;20.0;35840000;1649227528.598888
36;20.0;36864000;1649227991.386873
37;20.0;37888000;1649228453.847521
38;20.0;38912000;1649228916.5182786
39;20.0;39936000;1649229378.9310272
40;20.0;40960000;1649229842.4713771
41;20.0;41984000;1649230304.8138108
42;20.0;43008000;1649230766.68361
43;20.0;44032000;1649231228.5367641
44;20.0;45056000;1649231691.47027
45;20.0;46080000;1649232154.3396199
46;20.0;47104000;1649232616.7368367
47;20.0;48128000;1649233079.4843488
48;20.0;49152000;1649233542.1578417
49;20.0;50176000;1649234005.1759846
50;20.0;51200000;1649234472.1972632
