;test/length;Steps;Wall_Time
0;20.0;0;1649024292.4933448
1;20.0;256000;1649024417.9360883
2;20.0;512000;1649024543.411866
3;20.0;768000;1649024668.190784
4;20.0;1024000;1649024793.0333853
5;20.0;1280000;1649024917.84265
6;20.0;1536000;1649025042.7217605
7;20.0;1792000;1649025167.2206373
8;20.0;2048000;1649025291.7694397
9;20.0;2304000;1649025416.478737
10;20.0;2560000;1649025541.0209293
11;20.0;2816000;1649025665.6676261
12;20.0;3072000;1649025790.1798027
13;20.0;3328000;1649025914.7565382
14;20.0;3584000;1649026038.9109662
15;20.0;3840000;1649026163.0429752
16;20.0;4096000;1649026287.2719655
17;20.0;4352000;1649026411.4513311
18;20.0;4608000;1649026535.3715081
19;20.0;4864000;1649026659.420307
20;20.0;5120000;1649026783.4571767
21;20.0;5376000;1649026907.475492
22;20.0;5632000;1649027031.4865491
23;20.0;5888000;1649027156.0072134
24;20.0;6144000;1649027281.1537259
25;20.0;6400000;1649027405.9800005
26;20.0;6656000;1649027530.9542933
27;20.0;6912000;1649027655.9689784
28;20.0;7168000;1649027780.816789
29;20.0;7424000;1649027905.7667127
30;20.0;7680000;1649028030.6988416
31;20.0;7936000;1649028155.7243886
32;20.0;8192000;1649028280.7493887
33;20.0;8448000;1649028405.8395975
34;20.0;8704000;1649028531.1355724
35;20.0;8960000;1649028656.0329168
36;20.0;9216000;1649028780.9608846
37;20.0;9472000;1649028906.2895713
38;20.0;9728000;1649029031.548457
39;20.0;9984000;1649029156.4870622
40;20.0;10240000;1649029281.680195
41;20.0;10496000;1649029406.6208699
42;20.0;10752000;1649029531.5686474
43;20.0;11008000;1649029656.583681
44;20.0;11264000;1649029781.7765627
45;20.0;11520000;1649029906.862373
46;20.0;11776000;1649030032.0503328
47;20.0;12032000;1649030157.214965
48;20.0;12288000;1649030282.378168
49;20.0;12544000;1649030407.750249
50;20.0;12800000;1649030533.187316
