;test/length;Steps;Wall_Time
0;20.0;0;1651159139.192097
1;20.0;256000;1651159466.4920542
2;20.0;512000;1651159788.9792182
3;20.0;768000;1651160114.7944763
4;20.0;1024000;1651160438.3038638
5;20.0;1280000;1651160764.2821264
6;20.0;1536000;1651161089.4331715
7;20.0;1792000;1651161415.5475292
8;20.0;2048000;1651161741.5230072
9;20.0;2304000;1651162072.6132393
10;20.0;2560000;1651162400.2839353
11;20.0;2816000;1651162730.2719986
12;20.0;3072000;1651163056.9525466
13;20.0;3328000;1651163384.6213868
14;20.0;3584000;1651163708.8963673
15;20.0;3840000;1651164032.5817895
16;20.0;4096000;1651164356.6115427
17;20.0;4352000;1651164682.7483797
18;20.0;4608000;1651165010.615714
19;20.0;4864000;1651165336.6113353
20;20.0;5120000;1651165664.0807343
21;20.0;5376000;1651165987.9550536
22;20.0;5632000;1651166307.5443575
23;20.0;5888000;1651166631.4459174
24;20.0;6144000;1651166953.1479654
25;20.0;6400000;1651167275.7727926
26;20.0;6656000;1651167601.9022865
27;20.0;6912000;1651167931.697852
28;20.0;7168000;1651168261.754347
29;20.0;7424000;1651168584.1886313
30;20.0;7680000;1651168909.012242
31;20.0;7936000;1651169233.719027
32;20.0;8192000;1651169558.2051163
33;20.0;8448000;1651169885.961609
34;20.0;8704000;1651170210.3521342
35;20.0;8960000;1651170532.621558
36;20.0;9216000;1651170867.696651
37;20.0;9472000;1651171201.5472174
38;20.0;9728000;1651171520.657254
39;20.0;9984000;1651171845.2421374
40;20.0;10240000;1651172167.7771113
41;20.0;10496000;1651172490.9902706
42;20.0;10752000;1651172813.5071957
43;20.0;11008000;1651173135.14916
44;20.0;11264000;1651173460.9066827
45;20.0;11520000;1651173780.2758296
46;20.0;11776000;1651174106.8888555
47;20.0;12032000;1651174426.6179852
48;20.0;12288000;1651174750.04261
49;20.0;12544000;1651175074.4398065
50;20.0;12800000;1651175401.4404569
