;test/length;Steps;Wall_Time
0;20.0;0;1651114918.2565882
1;20.0;256000;1651115013.936463
2;20.0;512000;1651115109.273598
3;20.0;768000;1651115204.7053185
4;20.0;1024000;1651115300.2240484
5;20.0;1280000;1651115395.878906
6;20.0;1536000;1651115491.312333
7;20.0;1792000;1651115585.9406624
8;20.0;2048000;1651115680.7979207
9;20.0;2304000;1651115776.1747518
10;20.0;2560000;1651115871.3086743
11;20.0;2816000;1651115966.105074
12;20.0;3072000;1651116060.746172
13;20.0;3328000;1651116155.871105
14;20.0;3584000;1651116251.4337015
15;20.0;3840000;1651116346.3249712
16;20.0;4096000;1651116441.0075953
17;20.0;4352000;1651116536.3745208
18;20.0;4608000;1651116631.5469723
19;20.0;4864000;1651116726.7234323
20;20.0;5120000;1651116822.0006042
21;20.0;5376000;1651116916.6377244
22;20.0;5632000;1651117011.413652
23;20.0;5888000;1651117105.9012039
24;20.0;6144000;1651117200.460063
25;20.0;6400000;1651117295.7148442
26;20.0;6656000;1651117391.1680324
27;20.0;6912000;1651117486.4697485
28;20.0;7168000;1651117581.4660285
29;20.0;7424000;1651117676.5489929
30;20.0;7680000;1651117771.0729618
31;20.0;7936000;1651117866.0792656
32;20.0;8192000;1651117961.3262334
33;20.0;8448000;1651118056.6104646
34;20.0;8704000;1651118151.5415184
35;20.0;8960000;1651118251.0936565
36;20.0;9216000;1651118346.350752
37;20.0;9472000;1651118442.1558619
38;20.0;9728000;1651118537.7372622
39;20.0;9984000;1651118632.4470754
40;20.0;10240000;1651118727.085535
41;20.0;10496000;1651118821.5117729
42;20.0;10752000;1651118916.7534513
43;20.0;11008000;1651119012.1320767
44;20.0;11264000;1651119107.5809824
45;20.0;11520000;1651119202.5352426
46;20.0;11776000;1651119297.7878284
47;20.0;12032000;1651119392.9695659
48;20.0;12288000;1651119488.340344
49;20.0;12544000;1651119583.5142918
50;20.0;12800000;1651119678.4178374
