;test/length;Steps;Wall_Time
0;20.0;0;1649098409.4079556
1;20.0;256000;1649098556.6567783
2;20.0;512000;1649098672.1293235
3;20.0;768000;1649098780.2626085
4;20.0;1024000;1649098888.3833392
5;20.0;1280000;1649099019.994875
6;20.0;1536000;1649099177.3931255
7;20.0;1792000;1649099289.949359
8;20.0;2048000;1649099404.1257513
9;20.0;2304000;1649099548.8719757
10;20.0;2560000;1649099656.4826026
11;20.0;2816000;1649099763.7624493
12;20.0;3072000;1649099871.0964656
13;20.0;3328000;1649100026.1360097
14;20.0;3584000;1649100164.7816987
15;20.0;3840000;1649100276.4706628
16;20.0;4096000;1649100386.6881351
17;20.0;4352000;1649100495.6620126
18;20.0;4608000;1649100604.921571
19;20.0;4864000;1649100714.2606995
20;20.0;5120000;1649100823.585559
21;20.0;5376000;1649100933.043751
22;20.0;5632000;1649101042.596105
23;20.0;5888000;1649101152.0289485
24;20.0;6144000;1649101261.4685102
25;20.0;6400000;1649101370.856151
26;20.0;6656000;1649101480.3942962
27;20.0;6912000;1649101589.8408382
28;20.0;7168000;1649101699.257107
29;20.0;7424000;1649101808.645008
30;20.0;7680000;1649101918.1011586
31;20.0;7936000;1649102027.5040822
32;20.0;8192000;1649102137.014767
33;20.0;8448000;1649102246.6423244
34;20.0;8704000;1649102356.3054216
35;20.0;8960000;1649102465.8700755
36;20.0;9216000;1649102575.374934
37;20.0;9472000;1649102684.7165823
38;20.0;9728000;1649102793.8791196
39;20.0;9984000;1649102902.931292
40;20.0;10240000;1649103012.132058
41;20.0;10496000;1649103121.2121663
42;20.0;10752000;1649103230.4017162
43;20.0;11008000;1649103339.7033715
44;20.0;11264000;1649103449.0521183
45;20.0;11520000;1649103558.5688486
46;20.0;11776000;1649103667.9853604
47;20.0;12032000;1649103777.3312573
48;20.0;12288000;1649103886.6986976
49;20.0;12544000;1649103995.8315227
50;20.0;12800000;1649104105.143825
