;test/length;Steps;Wall_Time
0;20.0;0;1648929328.4506676
1;20.0;256000;1648929421.482166
2;20.0;512000;1648929514.3007982
3;20.0;768000;1648929606.6255593
4;20.0;1024000;1648929699.04812
5;20.0;1280000;1648929791.4559655
6;20.0;1536000;1648929883.9302275
7;20.0;1792000;1648929976.3527539
8;20.0;2048000;1648930068.8262386
9;20.0;2304000;1648930161.3116372
10;20.0;2560000;1648930253.7969792
11;20.0;2816000;1648930346.1878984
12;20.0;3072000;1648930438.7456412
13;20.0;3328000;1648930531.9205592
14;20.0;3584000;1648930625.0685594
15;20.0;3840000;1648930718.420295
16;20.0;4096000;1648930811.5189962
17;20.0;4352000;1648930904.5391493
18;20.0;4608000;1648930997.5507538
19;20.0;4864000;1648931090.6851354
20;20.0;5120000;1648931183.6901476
21;20.0;5376000;1648931276.6060543
22;20.0;5632000;1648931369.6252615
23;20.0;5888000;1648931462.5596035
24;20.0;6144000;1648931555.553583
25;20.0;6400000;1648931648.7023363
26;20.0;6656000;1648931742.1019998
27;20.0;6912000;1648931835.4489996
28;20.0;7168000;1648931928.774241
29;20.0;7424000;1648932021.8417203
30;20.0;7680000;1648932114.2723734
31;20.0;7936000;1648932206.7246861
32;20.0;8192000;1648932299.1405823
33;20.0;8448000;1648932391.634967
34;20.0;8704000;1648932484.0766323
35;20.0;8960000;1648932576.6711473
36;20.0;9216000;1648932669.1545672
37;20.0;9472000;1648932761.6298754
38;20.0;9728000;1648932853.9233565
39;20.0;9984000;1648932946.350449
40;20.0;10240000;1648933038.8825338
41;20.0;10496000;1648933131.3157635
42;20.0;10752000;1648933223.6872206
43;20.0;11008000;1648933316.1191604
44;20.0;11264000;1648933408.5896401
45;20.0;11520000;1648933501.0763993
46;20.0;11776000;1648933593.3388975
47;20.0;12032000;1648933685.6485822
48;20.0;12288000;1648933778.0128644
49;20.0;12544000;1648933870.601399
50;20.0;12800000;1648933963.0740352
