;test/length;Steps;Wall_Time
0;20.0;0;1651177271.180279
1;20.0;128000;1651177437.0484176
2;20.0;256000;1651177605.8410616
3;20.0;384000;1651177770.9199247
4;20.0;512000;1651177938.8287306
5;20.0;640000;1651178103.7035444
6;20.0;768000;1651178277.326445
7;20.0;896000;1651178444.1436114
8;20.0;1024000;1651178620.2189772
9;20.0;1152000;1651178789.2840912
10;20.0;1280000;1651178958.2225583
11;20.0;1408000;1651179125.020702
12;20.0;1536000;1651179294.5641406
13;20.0;1664000;1651179460.026349
14;20.0;1792000;1651179628.3132532
15;20.0;1920000;1651179794.2195008
16;20.0;2048000;1651179962.555185
17;20.0;2176000;1651180127.0885704
18;20.0;2304000;1651180295.3067067
19;20.0;2432000;1651180463.7766426
20;20.0;2560000;1651180630.4898407
21;20.0;2688000;1651180795.4186492
22;20.0;2816000;1651180964.9396844
23;20.0;2944000;1651181128.0298893
24;20.0;3072000;1651181300.1270247
25;20.0;3200000;1651181463.787401
26;20.0;3328000;1651181630.8418117
27;20.0;3456000;1651181795.4121437
28;20.0;3584000;1651181963.6060317
29;20.0;3712000;1651182127.9060516
30;20.0;3840000;1651182294.6982758
31;20.0;3968000;1651182460.0521514
32;20.0;4096000;1651182628.1206396
33;20.0;4224000;1651182795.0121825
34;20.0;4352000;1651182962.2750373
35;20.0;4480000;1651183127.916036
36;20.0;4608000;1651183293.9692347
37;20.0;4736000;1651183464.9306834
38;20.0;4864000;1651183631.140835
39;20.0;4992000;1651183798.067656
40;20.0;5120000;1651183964.5408301
41;20.0;5248000;1651184130.574121
42;20.0;5376000;1651184309.1043634
43;20.0;5504000;1651184581.5106633
44;20.0;5632000;1651184848.7545028
45;20.0;5760000;1651185123.0944896
46;20.0;5888000;1651185389.1286016
47;20.0;6016000;1651185660.403443
48;20.0;6144000;1651185930.2522626
49;20.0;6272000;1651186200.3511584
50;20.0;6400000;1651186470.595789
