;test/length;Steps;Wall_Time
0;20.0;0;1651221606.1265247
1;20.0;64000;1651221648.782651
2;20.0;128000;1651221691.2390168
3;20.0;192000;1651221733.5752652
4;20.0;256000;1651221775.852933
5;20.0;320000;1651221817.9865234
6;20.0;384000;1651221860.2253768
7;20.0;448000;1651221902.6032963
8;20.0;512000;1651221945.039126
9;20.0;576000;1651221987.3942628
10;20.0;640000;1651222029.6689494
11;20.0;704000;1651222072.0311594
12;20.0;768000;1651222114.0623333
13;20.0;832000;1651222156.2068686
14;20.0;896000;1651222198.4378812
15;20.0;960000;1651222240.9958386
16;20.0;1024000;1651222283.1925213
17;20.0;1088000;1651222325.26461
18;20.0;1152000;1651222367.3315525
19;20.0;1216000;1651222409.6074736
20;20.0;1280000;1651222451.9193628
21;20.0;1344000;1651222491.9966505
22;20.0;1408000;1651222534.2976427
23;20.0;1472000;1651222576.623671
24;20.0;1536000;1651222618.8091218
25;20.0;1600000;1651222661.0488446
26;20.0;1664000;1651222703.171548
27;20.0;1728000;1651222745.133542
28;20.0;1792000;1651222787.8497586
29;20.0;1856000;1651222830.2199078
30;20.0;1920000;1651222872.2882755
31;20.0;1984000;1651222914.2463598
32;20.0;2048000;1651222956.2688315
33;20.0;2112000;1651222998.37526
34;20.0;2176000;1651223040.5013714
35;20.0;2240000;1651223083.0147653
36;20.0;2304000;1651223180.273526
37;20.0;2368000;1651223283.2054687
38;20.0;2432000;1651223385.7688868
39;20.0;2496000;1651223488.683553
40;20.0;2560000;1651223591.4941192
41;20.0;2624000;1651223694.6935909
42;20.0;2688000;1651223797.324996
43;20.0;2752000;1651223897.7044463
44;20.0;2816000;1651223999.3929
45;20.0;2880000;1651224102.3217957
46;20.0;2944000;1651224205.3099334
47;20.0;3008000;1651224308.0886846
48;20.0;3072000;1651224410.9936354
49;20.0;3136000;1651224513.8471565
50;20.0;3200000;1651224617.130767
51;20.0;3264000;1651224720.068721
52;20.0;3328000;1651224822.6622314
53;20.0;3392000;1651224925.646289
54;20.0;3456000;1651225028.2852037
55;20.0;3520000;1651225130.643653
56;20.0;3584000;1651225233.7863271
57;20.0;3648000;1651225336.9998121
58;20.0;3712000;1651225439.9386816
59;20.0;3776000;1651225542.3149176
60;20.0;3840000;1651225644.9976246
61;20.0;3904000;1651225748.339672
62;20.0;3968000;1651225851.8624432
63;20.0;4032000;1651225955.7531717
64;20.0;4096000;1651226058.917015
65;20.0;4160000;1651226161.9892652
66;20.0;4224000;1651226263.6162663
67;20.0;4288000;1651226365.5151901
