;test/length;Steps;Wall_Time
0;20.0;0;1651228046.8379252
1;20.0;64000;1651228149.3187382
2;20.0;128000;1651228252.2220306
3;20.0;192000;1651228354.986018
4;20.0;256000;1651228458.3549254
5;20.0;320000;1651228561.0398037
6;20.0;384000;1651228665.8034942
7;20.0;448000;1651228770.805259
8;20.0;512000;1651228873.7174776
9;20.0;576000;1651228976.3251505
10;20.0;640000;1651229079.9585464
11;20.0;704000;1651229183.1634386
12;20.0;768000;1651229286.5798447
13;20.0;832000;1651229389.8663092
14;20.0;896000;1651229493.8888612
15;20.0;960000;1651229598.5188546
16;20.0;1024000;1651229701.676568
17;20.0;1088000;1651229805.1388526
18;20.0;1152000;1651229908.9904008
19;20.0;1216000;1651230012.821602
20;20.0;1280000;1651230116.2936733
21;20.0;1344000;1651230218.4682026
22;20.0;1408000;1651230322.117389
23;20.0;1472000;1651230425.2603784
24;20.0;1536000;1651230528.2873938
25;20.0;1600000;1651230631.801515
26;20.0;1664000;1651230735.9421906
27;20.0;1728000;1651230839.4681208
28;20.0;1792000;1651230941.5197625
29;20.0;1856000;1651231045.2777941
30;20.0;1920000;1651231148.606025
31;20.0;1984000;1651231250.8447292
32;20.0;2048000;1651231353.702674
33;20.0;2112000;1651231456.600081
34;20.0;2176000;1651231560.7853568
35;20.0;2240000;1651231664.8708677
36;20.0;2304000;1651231769.4641304
37;20.0;2368000;1651231871.6704423
38;20.0;2432000;1651231975.0606136
39;20.0;2496000;1651232078.8626447
40;20.0;2560000;1651232181.5622635
41;20.0;2624000;1651232285.1768222
42;20.0;2688000;1651232389.2906842
43;20.0;2752000;1651232493.4640737
44;20.0;2816000;1651232597.2269852
45;20.0;2880000;1651232700.6489577
46;20.0;2944000;1651232805.1996565
47;20.0;3008000;1651232908.5276818
48;20.0;3072000;1651233013.247102
49;20.0;3136000;1651233116.4052458
50;20.0;3200000;1651233220.761628
51;20.0;3264000;1651233324.9967573
52;20.0;3328000;1651233429.220649
53;20.0;3392000;1651233532.2847917
54;20.0;3456000;1651233635.661425
55;20.0;3520000;1651233740.1823747
56;20.0;3584000;1651233844.2903101
57;20.0;3648000;1651233946.8996372
58;20.0;3712000;1651234053.3385339
59;20.0;3776000;1651234158.2899468
60;20.0;3840000;1651234263.2953484
61;20.0;3904000;1651234366.9307313
62;20.0;3968000;1651234471.311104
63;20.0;4032000;1651234575.8012295
64;20.0;4096000;1651234679.5395494
65;20.0;4160000;1651234782.2108412
66;20.0;4224000;1651234885.6532907
67;20.0;4288000;1651234989.6527736
68;20.0;4352000;1651235093.4019206
69;20.0;4416000;1651235196.8802538
70;20.0;4480000;1651235300.0566344
71;20.0;4544000;1651235400.727063
72;20.0;4608000;1651235502.7702663
73;20.0;4672000;1651235606.4506226
74;20.0;4736000;1651235709.922219
75;20.0;4800000;1651235813.3508961
76;20.0;4864000;1651235916.9718885
77;20.0;4928000;1651236020.1163414
78;20.0;4992000;1651236123.4192505
79;20.0;5056000;1651236227.7101212
80;20.0;5120000;1651236331.7190297
81;20.0;5184000;1651236435.2619112
82;20.0;5248000;1651236538.5545793
83;20.0;5312000;1651236641.804327
84;20.0;5376000;1651236744.040953
85;20.0;5440000;1651236846.944105
86;20.0;5504000;1651236949.5521924
87;20.0;5568000;1651237052.9576683
88;20.0;5632000;1651237155.4679408
89;20.0;5696000;1651237258.692883
90;20.0;5760000;1651237361.1877878
91;20.0;5824000;1651237463.8064873
92;20.0;5888000;1651237566.9536881
93;20.0;5952000;1651237670.4953005
94;20.0;6016000;1651237774.354607
95;20.0;6080000;1651237877.7943277
96;20.0;6144000;1651237981.5319064
97;20.0;6208000;1651238085.0647845
98;20.0;6272000;1651238188.0539458
99;20.0;6336000;1651238291.0979095
100;20.0;6400000;1651238371.9371648
101;20.0;6464000;1651238412.6415048
102;20.0;6528000;1651238453.2173529
103;20.0;6592000;1651238493.9520097
104;20.0;6656000;1651238534.7312691
105;20.0;6720000;1651238575.4356265
106;20.0;6784000;1651238616.0977602
107;20.0;6848000;1651238656.82922
108;20.0;6912000;1651238697.4883087
109;20.0;6976000;1651238738.3401866
110;20.0;7040000;1651238779.2131417
111;20.0;7104000;1651238820.192038
112;20.0;7168000;1651238861.0138621
113;20.0;7232000;1651238901.9598145
114;20.0;7296000;1651238942.713886
115;20.0;7360000;1651238983.2689855
116;20.0;7424000;1651239023.8564334
117;20.0;7488000;1651239064.195262
118;20.0;7552000;1651239104.548108
119;20.0;7616000;1651239145.316013
120;20.0;7680000;1651239182.865833
121;20.0;7744000;1651239221.2583652
122;20.0;7808000;1651239261.989618
123;20.0;7872000;1651239302.6992652
124;20.0;7936000;1651239343.4925075
125;20.0;8000000;1651239384.061373
126;20.0;8064000;1651239424.8986504
127;20.0;8128000;1651239465.6363897
128;20.0;8192000;1651239506.4503472
129;20.0;8256000;1651239547.0345697
130;20.0;8320000;1651239587.953062
131;20.0;8384000;1651239628.850392
132;20.0;8448000;1651239669.6037445
133;20.0;8512000;1651239710.5570333
134;20.0;8576000;1651239751.498946
135;20.0;8640000;1651239792.0672927
136;20.0;8704000;1651239829.0373654
137;20.0;8768000;1651239865.9090931
138;20.0;8832000;1651239902.9876335
139;20.0;8896000;1651239941.214466
140;20.0;8960000;1651239981.8939686
141;20.0;9024000;1651240022.545843
142;20.0;9088000;1651240063.237012
143;20.0;9152000;1651240103.9520333
144;20.0;9216000;1651240144.5262406
145;20.0;9280000;1651240185.211177
146;20.0;9344000;1651240226.0684047
147;20.0;9408000;1651240266.7070506
148;20.0;9472000;1651240307.600401
149;20.0;9536000;1651240348.4162602
150;20.0;9600000;1651240389.1427417
151;20.0;9664000;1651240429.7021244
152;20.0;9728000;1651240470.5366378
153;20.0;9792000;1651240511.667175
154;20.0;9856000;1651240552.4193783
155;20.0;9920000;1651240589.9514158
156;20.0;9984000;1651240626.8619554
157;20.0;10048000;1651240663.7820172
158;20.0;10112000;1651240700.5132108
159;20.0;10176000;1651240737.2228966
160;20.0;10240000;1651240775.257827
161;20.0;10304000;1651240815.8876445
162;20.0;10368000;1651240856.4020216
163;20.0;10432000;1651240897.0943856
164;20.0;10496000;1651240933.8890011
165;20.0;10560000;1651240972.5207155
166;20.0;10624000;1651241013.1266701
167;20.0;10688000;1651241053.8491232
168;20.0;10752000;1651241094.3801045
169;20.0;10816000;1651241135.1793227
170;20.0;10880000;1651241176.1017509
171;20.0;10944000;1651241216.5755956
172;20.0;11008000;1651241256.914146
173;20.0;11072000;1651241297.5378768
174;20.0;11136000;1651241338.185271
175;20.0;11200000;1651241378.9671402
176;20.0;11264000;1651241419.599973
177;20.0;11328000;1651241460.2198133
178;20.0;11392000;1651241500.895613
179;20.0;11456000;1651241541.6247618
180;20.0;11520000;1651241581.888612
181;20.0;11584000;1651241622.1518695
182;20.0;11648000;1651241662.5247183
183;20.0;11712000;1651241703.0993264
184;20.0;11776000;1651241743.749694
185;20.0;11840000;1651241784.4931366
186;20.0;11904000;1651241825.247586
187;20.0;11968000;1651241865.836037
188;20.0;12032000;1651241906.4532287
189;20.0;12096000;1651241946.8705082
190;20.0;12160000;1651241987.6151977
191;20.0;12224000;1651242028.5521772
192;20.0;12288000;1651242069.3629656
193;20.0;12352000;1651242110.2656188
194;20.0;12416000;1651242151.1899288
195;20.0;12480000;1651242192.016551
196;20.0;12544000;1651242232.7162695
197;20.0;12608000;1651242273.1994116
198;20.0;12672000;1651242313.7213192
199;20.0;12736000;1651242354.120813
200;20.0;12800000;1651242394.302713
