;test/length;Steps;Wall_Time
0;20.0;0;1651251074.7616022
1;20.0;51200;1651251097.3459086
2;20.0;102400;1651251119.1813867
3;20.0;153600;1651251140.9137392
4;20.0;204800;1651251162.7857685
5;20.0;256000;1651251184.677618
6;20.0;307200;1651251206.5637226
7;20.0;358400;1651251228.3393505
8;20.0;409600;1651251250.213705
9;20.0;460800;1651251272.5896242
10;20.0;512000;1651251294.8672829
11;20.0;563200;1651251316.7131953
12;20.0;614400;1651251338.7574654
13;20.0;665600;1651251360.5815327
14;20.0;716800;1651251382.4777582
15;20.0;768000;1651251404.8220196
16;20.0;819200;1651251426.6476245
17;20.0;870400;1651251448.2791164
18;20.0;921600;1651251470.3993325
19;20.0;972800;1651251492.281832
20;20.0;1024000;1651251514.2579696
21;20.0;1075200;1651251536.2877018
22;20.0;1126400;1651251558.2282043
23;20.0;1177600;1651251580.0611644
24;20.0;1228800;1651251601.982856
25;20.0;1280000;1651251623.8758595
26;20.0;1331200;1651251645.9251215
27;20.0;1382400;1651251667.8252685
28;20.0;1433600;1651251689.631046
29;20.0;1484800;1651251711.461065
30;20.0;1536000;1651251733.7486598
31;20.0;1587200;1651251755.810784
32;20.0;1638400;1651251779.119415
33;20.0;1689600;1651251801.501517
34;20.0;1740800;1651251823.3283577
35;20.0;1792000;1651251845.711797
36;20.0;1843200;1651251867.8793502
37;20.0;1894400;1651251890.468779
