;test/length;Steps;Wall_Time
0;20.0;0;1651384167.400979
1;20.0;256000;1651384305.1738677
2;20.0;512000;1651384442.6798527
3;20.0;768000;1651384579.7533705
4;20.0;1024000;1651384716.798329
5;20.0;1280000;1651384854.3102312
6;20.0;1536000;1651384991.6020122
7;20.0;1792000;1651385128.8421757
8;20.0;2048000;1651385266.2400491
9;20.0;2304000;1651385403.5121422
10;20.0;2560000;1651385540.6293974
11;20.0;2816000;1651385677.916096
12;20.0;3072000;1651385815.3260443
13;20.0;3328000;1651385952.431856
14;20.0;3584000;1651386089.9677591
15;20.0;3840000;1651386227.0744116
16;20.0;4096000;1651386365.0155323
17;20.0;4352000;1651386503.0505407
18;20.0;4608000;1651386640.642499
19;20.0;4864000;1651386778.4855456
20;20.0;5120000;1651386915.859134
21;20.0;5376000;1651387053.7302923
22;20.0;5632000;1651387190.9253309
23;20.0;5888000;1651387328.2748508
24;20.0;6144000;1651387465.823524
25;20.0;6400000;1651387603.6184945
26;20.0;6656000;1651387741.5396225
27;20.0;6912000;1651387878.8708491
28;20.0;7168000;1651388016.7660573
29;20.0;7424000;1651388154.5547042
30;20.0;7680000;1651388292.476875
31;20.0;7936000;1651388429.8429646
32;20.0;8192000;1651388567.3119233
33;20.0;8448000;1651388704.9442868
34;20.0;8704000;1651388842.1884704
35;20.0;8960000;1651388980.0761557
36;20.0;9216000;1651389118.3203917
37;20.0;9472000;1651389256.3092964
38;20.0;9728000;1651389394.256432
39;20.0;9984000;1651389531.796503
40;20.0;10240000;1651389669.182146
41;20.0;10496000;1651389806.5292928
42;20.0;10752000;1651389943.8926291
43;20.0;11008000;1651390081.3594267
44;20.0;11264000;1651390218.8368294
45;20.0;11520000;1651390356.2502236
46;20.0;11776000;1651390494.2913983
47;20.0;12032000;1651390632.240416
48;20.0;12288000;1651390769.9577973
49;20.0;12544000;1651390907.866062
50;20.0;12800000;1651391045.2049851
