;test/length;Steps;Wall_Time
0;20.0;0;1650882796.4153118
1;20.0;256000;1650882895.7079709
2;20.0;512000;1650882994.7836277
3;20.0;768000;1650883093.725549
4;20.0;1024000;1650883192.405122
5;20.0;1280000;1650883290.9959474
6;20.0;1536000;1650883389.3446624
7;20.0;1792000;1650883487.4570947
8;20.0;2048000;1650883585.8510625
9;20.0;2304000;1650883684.247905
10;20.0;2560000;1650883783.322197
11;20.0;2816000;1650883882.1842265
12;20.0;3072000;1650883980.9342628
13;20.0;3328000;1650884079.3237126
14;20.0;3584000;1650884177.6925495
15;20.0;3840000;1650884276.1933239
16;20.0;4096000;1650884375.133681
17;20.0;4352000;1650884473.9944603
18;20.0;4608000;1650884572.6748555
19;20.0;4864000;1650884671.6038823
20;20.0;5120000;1650884770.5146346
21;20.0;5376000;1650884869.4552283
22;20.0;5632000;1650884968.1972556
23;20.0;5888000;1650885066.7547348
24;20.0;6144000;1650885165.637022
25;20.0;6400000;1650885264.3705044
26;20.0;6656000;1650885363.334135
27;20.0;6912000;1650885462.711276
28;20.0;7168000;1650885561.7473528
29;20.0;7424000;1650885660.5875256
30;20.0;7680000;1650885759.419456
31;20.0;7936000;1650885858.0067945
32;20.0;8192000;1650885956.7739384
33;20.0;8448000;1650886055.4541652
34;20.0;8704000;1650886154.4972293
35;20.0;8960000;1650886253.3406582
36;20.0;9216000;1650886350.9390535
37;20.0;9472000;1650886449.0148246
38;20.0;9728000;1650886547.3043401
39;20.0;9984000;1650886645.551695
40;20.0;10240000;1650886743.8310387
41;20.0;10496000;1650886841.747279
42;20.0;10752000;1650886939.9498599
43;20.0;11008000;1650887038.0925014
44;20.0;11264000;1650887136.620083
45;20.0;11520000;1650887234.7397492
46;20.0;11776000;1650887333.0140133
47;20.0;12032000;1650887431.2701702
48;20.0;12288000;1650887529.789116
49;20.0;12544000;1650887628.45708
50;20.0;12800000;1650887727.0738266
