;test/length;Steps;Wall_Time
0;20.0;0;1651050567.157588
1;20.0;256000;1651050666.827528
2;20.0;512000;1651050766.4355857
3;20.0;768000;1651050865.7293494
4;20.0;1024000;1651050964.388487
5;20.0;1280000;1651051062.707659
6;20.0;1536000;1651051161.4326162
7;20.0;1792000;1651051260.2743897
8;20.0;2048000;1651051359.3255048
9;20.0;2304000;1651051458.2991073
10;20.0;2560000;1651051557.154262
11;20.0;2816000;1651051656.2256606
12;20.0;3072000;1651051755.2646165
13;20.0;3328000;1651051854.076881
14;20.0;3584000;1651051953.147536
15;20.0;3840000;1651052051.9353776
16;20.0;4096000;1651052151.074455
17;20.0;4352000;1651052249.9767945
18;20.0;4608000;1651052348.9075694
19;20.0;4864000;1651052447.8911169
20;20.0;5120000;1651052547.0862
21;20.0;5376000;1651052645.8509388
22;20.0;5632000;1651052744.9087892
23;20.0;5888000;1651052843.9290605
24;20.0;6144000;1651052942.810326
25;20.0;6400000;1651053042.1797626
26;20.0;6656000;1651053140.934374
27;20.0;6912000;1651053239.0632303
28;20.0;7168000;1651053337.295998
29;20.0;7424000;1651053435.379229
30;20.0;7680000;1651053533.6823626
31;20.0;7936000;1651053632.5357366
32;20.0;8192000;1651053731.106598
33;20.0;8448000;1651053829.1704829
34;20.0;8704000;1651053927.9356372
35;20.0;8960000;1651054027.1280704
36;20.0;9216000;1651054126.439268
37;20.0;9472000;1651054225.5848212
38;20.0;9728000;1651054324.4645317
39;20.0;9984000;1651054422.875328
40;20.0;10240000;1651054520.986557
41;20.0;10496000;1651054619.3167403
42;20.0;10752000;1651054717.8605363
43;20.0;11008000;1651054816.4994745
44;20.0;11264000;1651054914.7414343
45;20.0;11520000;1651055013.465745
46;20.0;11776000;1651055112.5922608
47;20.0;12032000;1651055211.7207725
48;20.0;12288000;1651055310.9881833
49;20.0;12544000;1651055410.1638584
50;20.0;12800000;1651055509.4253137
