;test/length;Steps;Wall_Time
0;20.0;0;1650877735.0324185
1;20.0;256000;1650877836.6038609
2;20.0;512000;1650877937.85057
3;20.0;768000;1650878038.899467
4;20.0;1024000;1650878139.9081986
5;20.0;1280000;1650878241.1312833
6;20.0;1536000;1650878342.1075654
7;20.0;1792000;1650878442.6417818
8;20.0;2048000;1650878543.8089
9;20.0;2304000;1650878644.804064
10;20.0;2560000;1650878745.5876026
11;20.0;2816000;1650878846.321401
12;20.0;3072000;1650878947.0747786
13;20.0;3328000;1650879047.8764186
14;20.0;3584000;1650879148.691571
15;20.0;3840000;1650879249.5521462
16;20.0;4096000;1650879350.1343808
17;20.0;4352000;1650879450.5470386
18;20.0;4608000;1650879551.2309637
19;20.0;4864000;1650879652.0060682
20;20.0;5120000;1650879752.9438567
21;20.0;5376000;1650879853.8875492
22;20.0;5632000;1650879954.7874024
23;20.0;5888000;1650880055.8277612
24;20.0;6144000;1650880156.8892329
25;20.0;6400000;1650880258.110754
26;20.0;6656000;1650880358.9780178
27;20.0;6912000;1650880460.297107
28;20.0;7168000;1650880561.3827693
29;20.0;7424000;1650880662.4175215
30;20.0;7680000;1650880763.2814608
31;20.0;7936000;1650880864.5034206
32;20.0;8192000;1650880965.5790713
33;20.0;8448000;1650881066.6238742
34;20.0;8704000;1650881167.686178
35;20.0;8960000;1650881268.6687717
36;20.0;9216000;1650881369.164821
37;20.0;9472000;1650881469.741801
38;20.0;9728000;1650881570.5708764
39;20.0;9984000;1650881671.4683774
40;20.0;10240000;1650881772.058787
41;20.0;10496000;1650881872.838359
42;20.0;10752000;1650881973.7144804
43;20.0;11008000;1650882074.6665812
44;20.0;11264000;1650882175.3170793
45;20.0;11520000;1650882276.01994
46;20.0;11776000;1650882376.5982492
47;20.0;12032000;1650882477.2822351
48;20.0;12288000;1650882578.148349
49;20.0;12544000;1650882678.6508896
50;20.0;12800000;1650882778.9875302
