;train/length;Steps;Wall_Time
0;20.0;2560;1651065759.7070673
1;20.0;5120;1651065760.6230721
2;20.0;7680;1651065761.5111785
3;20.0;10240;1651065762.3959556
4;20.0;12800;1651065763.2875419
5;20.0;15360;1651065764.189689
6;20.0;17920;1651065765.0833051
7;20.0;20480;1651065765.986147
8;20.0;23040;1651065766.8968189
9;20.0;25600;1651065767.8003945
10;20.0;28160;1651065768.7054803
11;20.0;30720;1651065769.6049285
12;20.0;33280;1651065770.5154104
13;20.0;35840;1651065771.4013872
14;20.0;38400;1651065772.3061013
15;20.0;40960;1651065773.1991632
16;20.0;43520;1651065774.1044497
17;20.0;46080;1651065774.988123
18;20.0;48640;1651065775.873046
19;20.0;51200;1651065776.759433
20;20.0;53760;1651065777.6468828
21;20.0;56320;1651065778.5372765
22;20.0;58880;1651065779.4238226
23;20.0;61440;1651065780.3198125
24;20.0;64000;1651065781.218351
25;20.0;66560;1651065782.114527
26;20.0;69120;1651065783.019576
27;20.0;71680;1651065783.9357607
28;20.0;74240;1651065784.8488839
29;20.0;76800;1651065785.7545898
30;20.0;79360;1651065786.6547475
31;20.0;81920;1651065787.5566137
32;20.0;84480;1651065788.4571397
33;20.0;87040;1651065789.3602028
34;20.0;89600;1651065790.2618237
35;20.0;92160;1651065791.1674423
36;20.0;94720;1651065792.0638218
37;20.0;97280;1651065792.9595952
38;20.0;99840;1651065793.8601675
39;20.0;102400;1651065794.757287
40;20.0;104960;1651065795.6450624
41;20.0;107520;1651065796.53563
42;20.0;110080;1651065797.4262319
43;20.0;112640;1651065798.32832
44;20.0;115200;1651065799.2141044
45;20.0;117760;1651065800.1076732
46;20.0;120320;1651065800.9992223
47;20.0;122880;1651065801.9018397
48;20.0;125440;1651065802.8040237
49;20.0;128000;1651065803.7054236
50;20.0;130560;1651065804.6064258
51;20.0;133120;1651065805.512308
52;20.0;135680;1651065806.414308
53;20.0;138240;1651065807.2983773
54;20.0;140800;1651065808.1825843
55;20.0;143360;1651065809.066174
56;20.0;145920;1651065809.956782
57;20.0;148480;1651065810.8443863
58;20.0;151040;1651065811.737533
59;20.0;153600;1651065812.6244867
60;20.0;156160;1651065813.511199
61;20.0;158720;1651065814.398194
62;20.0;161280;1651065815.2977505
63;20.0;163840;1651065816.2073555
64;20.0;166400;1651065817.0954158
65;20.0;168960;1651065817.9868836
66;20.0;171520;1651065818.870247
67;20.0;174080;1651065819.7534325
68;20.0;176640;1651065820.6451776
69;20.0;179200;1651065821.5320609
70;20.0;181760;1651065822.44809
71;20.0;184320;1651065823.3522873
72;20.0;186880;1651065824.260978
73;20.0;189440;1651065825.168163
74;20.0;192000;1651065826.078266
75;20.0;194560;1651065826.9886453
76;20.0;197120;1651065827.8926914
77;20.0;199680;1651065828.7991908
78;20.0;202240;1651065829.7047448
79;20.0;204800;1651065830.5959842
80;20.0;207360;1651065831.4907315
81;20.0;209920;1651065832.3934972
82;20.0;212480;1651065833.3020542
83;20.0;215040;1651065834.1889498
84;20.0;217600;1651065835.0905704
85;20.0;220160;1651065835.9937568
86;20.0;222720;1651065836.9038332
87;20.0;225280;1651065837.8118443
88;20.0;227840;1651065838.6980886
89;20.0;230400;1651065839.581068
90;20.0;232960;1651065840.4779618
91;20.0;235520;1651065841.3680446
92;20.0;238080;1651065842.2541401
93;20.0;240640;1651065843.1498466
94;20.0;243200;1651065844.0449102
95;20.0;245760;1651065844.9378407
96;20.0;248320;1651065845.841706
97;20.0;250880;1651065846.7421365
98;20.0;253440;1651065847.6248224
99;20.0;256000;1651065848.5154483
100;20.0;258560;1651065856.8537142
