;train/length;Steps;Wall_Time
0;20.0;2560;1649528415.6214526
1;20.0;5120;1649528416.77313
2;20.0;7680;1649528417.8971727
3;20.0;10240;1649528419.0260134
4;20.0;12800;1649528420.1508744
5;20.0;15360;1649528421.2760046
6;20.0;17920;1649528422.40165
7;20.0;20480;1649528423.5451941
8;20.0;23040;1649528424.674071
9;20.0;25600;1649528425.804466
10;20.0;28160;1649528426.9308388
11;20.0;30720;1649528428.0579288
12;20.0;33280;1649528429.1878865
13;20.0;35840;1649528430.3144007
14;20.0;38400;1649528431.4402165
15;20.0;40960;1649528432.567807
16;20.0;43520;1649528433.694161
17;20.0;46080;1649528434.8357713
18;20.0;48640;1649528435.9607565
19;20.0;51200;1649528437.0880492
20;20.0;53760;1649528438.2166324
21;20.0;56320;1649528439.3406222
22;20.0;58880;1649528440.4664242
23;20.0;61440;1649528441.5966296
24;20.0;64000;1649528442.72568
25;20.0;66560;1649528443.8516662
26;20.0;69120;1649528445.003471
27;20.0;71680;1649528446.1333723
28;20.0;74240;1649528447.2576773
29;20.0;76800;1649528448.3827894
30;20.0;79360;1649528449.5075653
31;20.0;81920;1649528450.6373167
32;20.0;84480;1649528451.767303
33;20.0;87040;1649528452.894574
34;20.0;89600;1649528454.0224552
35;20.0;92160;1649528455.1719642
36;20.0;94720;1649528456.2967095
37;20.0;97280;1649528457.425654
38;20.0;99840;1649528458.5537376
39;20.0;102400;1649528459.6805713
40;20.0;104960;1649528460.8089843
41;20.0;107520;1649528461.9399397
42;20.0;110080;1649528463.064948
43;20.0;112640;1649528464.1945302
44;20.0;115200;1649528465.327858
45;20.0;117760;1649528466.4685268
46;20.0;120320;1649528467.5976067
47;20.0;122880;1649528468.7241685
48;20.0;125440;1649528469.8539927
49;20.0;128000;1649528470.9829059
50;20.0;130560;1649528472.116611
51;20.0;133120;1649528473.248158
52;20.0;135680;1649528474.3814938
53;20.0;138240;1649528475.5089612
54;20.0;140800;1649528476.656961
55;20.0;143360;1649528477.7788794
56;20.0;145920;1649528478.9066308
57;20.0;148480;1649528480.0309534
58;20.0;151040;1649528481.1541433
59;20.0;153600;1649528482.2789366
60;20.0;156160;1649528483.4095397
61;20.0;158720;1649528484.532119
62;20.0;161280;1649528485.6590474
63;20.0;163840;1649528486.813251
64;20.0;166400;1649528487.9360423
65;20.0;168960;1649528489.0659788
66;20.0;171520;1649528490.1936743
67;20.0;174080;1649528491.3263965
68;20.0;176640;1649528492.4543974
69;20.0;179200;1649528493.5771425
70;20.0;181760;1649528494.7049022
71;20.0;184320;1649528495.826803
72;20.0;186880;1649528496.9637945
73;20.0;189440;1649528498.0924325
74;20.0;192000;1649528499.2171602
75;20.0;194560;1649528500.3414292
76;20.0;197120;1649528501.4675715
77;20.0;199680;1649528502.5945137
78;20.0;202240;1649528503.7189226
79;20.0;204800;1649528504.842826
80;20.0;207360;1649528505.9689498
81;20.0;209920;1649528507.0958946
82;20.0;212480;1649528508.2429786
83;20.0;215040;1649528509.3712296
84;20.0;217600;1649528510.5047283
85;20.0;220160;1649528511.6300077
86;20.0;222720;1649528512.7619846
87;20.0;225280;1649528513.88673
88;20.0;227840;1649528515.0089085
89;20.0;230400;1649528516.1303709
90;20.0;232960;1649528517.2524815
91;20.0;235520;1649528518.4054909
92;20.0;238080;1649528519.528828
93;20.0;240640;1649528520.6518614
94;20.0;243200;1649528521.772808
95;20.0;245760;1649528522.897614
96;20.0;248320;1649528524.0203543
97;20.0;250880;1649528525.1429842
98;20.0;253440;1649528526.2692277
99;20.0;256000;1649528527.3927698
100;20.0;258560;1649528536.2184532
101;20.0;261120;1649528537.380179
102;20.0;263680;1649528538.5106394
103;20.0;266240;1649528539.6570876
104;20.0;268800;1649528540.7811675
105;20.0;271360;1649528541.913308
106;20.0;273920;1649528543.0390913
107;20.0;276480;1649528544.1678264
108;20.0;279040;1649528545.3010871
109;20.0;281600;1649528546.4314873
110;20.0;284160;1649528547.556409
111;20.0;286720;1649528548.687802
112;20.0;289280;1649528549.8435395
113;20.0;291840;1649528550.9759092
114;20.0;294400;1649528552.1128745
115;20.0;296960;1649528553.2444959
116;20.0;299520;1649528554.3744276
117;20.0;302080;1649528555.4991798
118;20.0;304640;1649528556.6224725
119;20.0;307200;1649528557.7446368
120;20.0;309760;1649528558.8700593
121;20.0;312320;1649528560.008838
122;20.0;314880;1649528561.1385398
123;20.0;317440;1649528562.2687492
124;20.0;320000;1649528563.5358272
125;20.0;322560;1649528564.8078141
126;20.0;325120;1649528566.0833843
127;20.0;327680;1649528567.3593678
128;20.0;330240;1649528568.6383784
129;20.0;332800;1649528569.9110646
130;20.0;335360;1649528571.2129614
131;20.0;337920;1649528572.4930685
132;20.0;340480;1649528573.767651
133;20.0;343040;1649528575.0456724
134;20.0;345600;1649528576.3202047
135;20.0;348160;1649528577.5978563
136;20.0;350720;1649528578.8664188
137;20.0;353280;1649528580.1399767
138;20.0;355840;1649528581.4395645
139;20.0;358400;1649528582.714439
140;20.0;360960;1649528583.9818234
141;20.0;363520;1649528585.244732
142;20.0;366080;1649528586.5148025
143;20.0;368640;1649528587.7818837
144;20.0;371200;1649528589.0540922
145;20.0;373760;1649528590.3317838
146;20.0;376320;1649528591.6390383
147;20.0;378880;1649528592.9974577
148;20.0;381440;1649528594.2723238
149;20.0;384000;1649528595.5495782
150;20.0;386560;1649528596.815481
151;20.0;389120;1649528598.0797913
152;20.0;391680;1649528599.3460329
153;20.0;394240;1649528600.6103892
154;20.0;396800;1649528601.8877852
155;20.0;399360;1649528603.1708224
156;20.0;401920;1649528604.435112
157;20.0;404480;1649528605.7014825
158;20.0;407040;1649528606.9687378
159;20.0;409600;1649528608.2345345
160;20.0;412160;1649528609.5034242
161;20.0;414720;1649528610.7705154
162;20.0;417280;1649528612.034838
163;20.0;419840;1649528613.3337483
164;20.0;422400;1649528614.610349
165;20.0;424960;1649528615.8878083
166;20.0;427520;1649528617.1674576
167;20.0;430080;1649528618.442727
168;20.0;432640;1649528619.7079656
169;20.0;435200;1649528620.9739842
170;20.0;437760;1649528622.2418802
171;20.0;440320;1649528623.5422635
172;20.0;442880;1649528624.8098495
173;20.0;445440;1649528626.0744112
174;20.0;448000;1649528627.3497603
175;20.0;450560;1649528628.6244295
176;20.0;453120;1649528629.8941405
177;20.0;455680;1649528631.16525
178;20.0;458240;1649528632.4379919
179;20.0;460800;1649528633.7328553
180;20.0;463360;1649528635.0045903
181;20.0;465920;1649528636.2679524
182;20.0;468480;1649528637.529597
183;20.0;471040;1649528638.7964625
184;20.0;473600;1649528640.0692987
185;20.0;476160;1649528641.3339827
186;20.0;478720;1649528642.602776
187;20.0;481280;1649528643.876727
188;20.0;483840;1649528645.152566
189;20.0;486400;1649528646.425603
190;20.0;488960;1649528647.6923316
191;20.0;491520;1649528648.959271
192;20.0;494080;1649528650.225714
193;20.0;496640;1649528651.4899476
194;20.0;499200;1649528652.7580254
195;20.0;501760;1649528654.026608
196;20.0;504320;1649528655.3101542
197;20.0;506880;1649528656.5788755
198;20.0;509440;1649528657.8530228
199;20.0;512000;1649528659.122964
200;20.0;514560;1649528669.4760926
201;20.0;517120;1649528670.7814267
202;20.0;519680;1649528672.0540798
203;20.0;522240;1649528673.3268523
204;20.0;524800;1649528674.596561
205;20.0;527360;1649528675.8879719
206;20.0;529920;1649528677.1622758
207;20.0;532480;1649528678.4356298
208;20.0;535040;1649528679.71078
209;20.0;537600;1649528680.978359
210;20.0;540160;1649528682.251241
211;20.0;542720;1649528683.5259774
212;20.0;545280;1649528684.7938817
213;20.0;547840;1649528686.0699813
214;20.0;550400;1649528687.3402514
215;20.0;552960;1649528688.6171246
216;20.0;555520;1649528689.8899202
217;20.0;558080;1649528691.1645923
218;20.0;560640;1649528692.4318786
219;20.0;563200;1649528693.7086868
220;20.0;565760;1649528694.9777503
221;20.0;568320;1649528696.2516015
222;20.0;570880;1649528697.5281622
223;20.0;573440;1649528698.802205
224;20.0;576000;1649528700.0691166
225;20.0;578560;1649528701.3354766
226;20.0;581120;1649528702.6274612
227;20.0;583680;1649528703.9020295
228;20.0;586240;1649528705.173084
229;20.0;588800;1649528706.4485447
230;20.0;591360;1649528707.750225
231;20.0;593920;1649528709.0224812
232;20.0;596480;1649528710.2936373
233;20.0;599040;1649528711.5699933
234;20.0;601600;1649528712.8415663
235;20.0;604160;1649528714.1108668
236;20.0;606720;1649528715.3837652
237;20.0;609280;1649528716.6592565
238;20.0;611840;1649528717.9618285
239;20.0;614400;1649528719.2306352
240;20.0;616960;1649528720.5053194
241;20.0;619520;1649528721.775053
242;20.0;622080;1649528723.0487318
243;20.0;624640;1649528724.3208914
244;20.0;627200;1649528725.5856538
245;20.0;629760;1649528726.8575413
246;20.0;632320;1649528728.1518703
247;20.0;634880;1649528729.4293022
248;20.0;637440;1649528730.7068255
249;20.0;640000;1649528731.981826
250;20.0;642560;1649528733.2503989
251;20.0;645120;1649528734.5213048
252;20.0;647680;1649528735.7997744
253;20.0;650240;1649528737.076464
254;20.0;652800;1649528738.3606577
255;20.0;655360;1649528739.641589
256;20.0;657920;1649528740.9198725
257;20.0;660480;1649528742.196307
258;20.0;663040;1649528743.4659648
259;20.0;665600;1649528744.7380655
260;20.0;668160;1649528746.0140054
261;20.0;670720;1649528747.2865324
262;20.0;673280;1649528748.5554614
263;20.0;675840;1649528749.8508086
264;20.0;678400;1649528751.1254444
265;20.0;680960;1649528752.397517
266;20.0;683520;1649528753.6675558
267;20.0;686080;1649528754.9398322
268;20.0;688640;1649528756.2113945
269;20.0;691200;1649528757.4784586
270;20.0;693760;1649528758.7495708
271;20.0;696320;1649528760.049233
272;20.0;698880;1649528761.3173645
273;20.0;701440;1649528762.5883439
274;20.0;704000;1649528763.8581538
275;20.0;706560;1649528765.1340766
276;20.0;709120;1649528766.4081287
277;20.0;711680;1649528767.6778567
278;20.0;714240;1649528768.9474607
279;20.0;716800;1649528770.2512698
280;20.0;719360;1649528771.5224435
281;20.0;721920;1649528772.7964454
282;20.0;724480;1649528774.064406
283;20.0;727040;1649528775.3330421
284;20.0;729600;1649528776.5981865
285;20.0;732160;1649528777.865725
286;20.0;734720;1649528779.1318939
287;20.0;737280;1649528780.415968
288;20.0;739840;1649528781.6938243
289;20.0;742400;1649528782.9612055
290;20.0;744960;1649528784.230089
291;20.0;747520;1649528785.4987245
292;20.0;750080;1649528786.768584
293;20.0;752640;1649528788.042222
294;20.0;755200;1649528789.3061442
295;20.0;757760;1649528790.5765715
296;20.0;760320;1649528791.8671792
297;20.0;762880;1649528793.1415002
298;20.0;765440;1649528794.4119964
299;20.0;768000;1649528795.6852393
300;20.0;770560;1649528806.0411627
301;20.0;773120;1649528807.3401482
302;20.0;775680;1649528808.6129327
303;20.0;778240;1649528809.8899004
304;20.0;780800;1649528811.1616366
305;20.0;783360;1649528812.458991
306;20.0;785920;1649528813.7305686
307;20.0;788480;1649528815.004278
308;20.0;791040;1649528816.2791471
309;20.0;793600;1649528817.5548754
310;20.0;796160;1649528818.82506
311;20.0;798720;1649528820.0929265
312;20.0;801280;1649528821.363368
313;20.0;803840;1649528822.6622367
314;20.0;806400;1649528823.9340897
315;20.0;808960;1649528825.2037103
316;20.0;811520;1649528826.4762995
317;20.0;814080;1649528827.7440238
318;20.0;816640;1649528829.0132127
319;20.0;819200;1649528830.280809
320;20.0;821760;1649528831.550465
321;20.0;824320;1649528832.8238974
322;20.0;826880;1649528834.106328
323;20.0;829440;1649528835.380891
324;20.0;832000;1649528836.6511004
325;20.0;834560;1649528837.9231484
326;20.0;837120;1649528839.1919997
327;20.0;839680;1649528840.4655643
328;20.0;842240;1649528841.7362068
329;20.0;844800;1649528843.0127487
330;20.0;847360;1649528844.3081217
331;20.0;849920;1649528845.5733867
332;20.0;852480;1649528846.8415573
333;20.0;855040;1649528848.1068048
334;20.0;857600;1649528849.3776646
335;20.0;860160;1649528850.644755
336;20.0;862720;1649528851.9112072
337;20.0;865280;1649528853.1837583
338;20.0;867840;1649528854.4875698
339;20.0;870400;1649528855.7642927
340;20.0;872960;1649528857.0389087
341;20.0;875520;1649528858.3137493
342;20.0;878080;1649528859.5873551
343;20.0;880640;1649528860.8604298
344;20.0;883200;1649528862.1397266
345;20.0;885760;1649528863.4182515
346;20.0;888320;1649528864.720844
347;20.0;890880;1649528865.9891076
348;20.0;893440;1649528867.2613118
349;20.0;896000;1649528868.6107852
350;20.0;898560;1649528869.8815107
351;20.0;901120;1649528871.1523817
352;20.0;903680;1649528872.4293778
353;20.0;906240;1649528873.7089448
354;20.0;908800;1649528874.9978755
355;20.0;911360;1649528876.2693415
356;20.0;913920;1649528877.5339928
357;20.0;916480;1649528878.8031874
358;20.0;919040;1649528880.075502
359;20.0;921600;1649528881.3510473
360;20.0;924160;1649528882.6222715
361;20.0;926720;1649528883.8987653
362;20.0;929280;1649528885.1722052
363;20.0;931840;1649528886.4628649
364;20.0;934400;1649528887.7378914
365;20.0;936960;1649528889.0103672
366;20.0;939520;1649528890.276091
367;20.0;942080;1649528891.5421984
368;20.0;944640;1649528892.81672
369;20.0;947200;1649528894.0909026
370;20.0;949760;1649528895.3631408
371;20.0;952320;1649528896.6671526
372;20.0;954880;1649528897.940709
373;20.0;957440;1649528899.2179656
374;20.0;960000;1649528900.4925404
375;20.0;962560;1649528901.7673275
376;20.0;965120;1649528903.0410442
377;20.0;967680;1649528904.308808
378;20.0;970240;1649528905.582671
379;20.0;972800;1649528906.884252
380;20.0;975360;1649528908.160991
381;20.0;977920;1649528909.43509
382;20.0;980480;1649528910.7111988
383;20.0;983040;1649528911.9866612
384;20.0;985600;1649528913.2615602
385;20.0;988160;1649528914.5325577
386;20.0;990720;1649528915.806807
387;20.0;993280;1649528917.093036
388;20.0;995840;1649528918.3655298
389;20.0;998400;1649528919.6311097
390;20.0;1000960;1649528920.8962893
391;20.0;1003520;1649528922.1636477
392;20.0;1006080;1649528923.43354
393;20.0;1008640;1649528924.7063758
394;20.0;1011200;1649528925.972365
395;20.0;1013760;1649528927.2423334
396;20.0;1016320;1649528928.5261598
397;20.0;1018880;1649528929.7955906
398;20.0;1021440;1649528931.064499
399;20.0;1024000;1649528932.3355703
400;20.0;1026560;1649528942.7259808
401;20.0;1029120;1649528944.032442
402;20.0;1031680;1649528945.30901
403;20.0;1034240;1649528946.5841773
404;20.0;1036800;1649528947.8610623
405;20.0;1039360;1649528949.1617143
406;20.0;1041920;1649528950.4365318
407;20.0;1044480;1649528951.7136073
408;20.0;1047040;1649528952.9843268
409;20.0;1049600;1649528954.2496052
410;20.0;1052160;1649528955.5144734
411;20.0;1054720;1649528956.7867644
412;20.0;1057280;1649528958.0602965
413;20.0;1059840;1649528959.3558087
414;20.0;1062400;1649528960.6257915
415;20.0;1064960;1649528961.8996565
416;20.0;1067520;1649528963.1831412
417;20.0;1070080;1649528964.4489446
418;20.0;1072640;1649528965.7152889
419;20.0;1075200;1649528966.9876997
420;20.0;1077760;1649528968.2609344
421;20.0;1080320;1649528969.5499012
422;20.0;1082880;1649528970.824298
423;20.0;1085440;1649528972.1015399
424;20.0;1088000;1649528973.369112
425;20.0;1090560;1649528974.6355858
426;20.0;1093120;1649528975.9015007
427;20.0;1095680;1649528977.1780639
428;20.0;1098240;1649528978.4497452
429;20.0;1100800;1649528979.720998
430;20.0;1103360;1649528981.0050948
431;20.0;1105920;1649528982.2749512
432;20.0;1108480;1649528983.5462866
433;20.0;1111040;1649528984.8120983
434;20.0;1113600;1649528986.0861578
435;20.0;1116160;1649528987.3621151
436;20.0;1118720;1649528988.6330042
437;20.0;1121280;1649528989.9001868
438;20.0;1123840;1649528991.2040982
439;20.0;1126400;1649528992.4787858
440;20.0;1128960;1649528993.7497962
441;20.0;1131520;1649528995.0166385
442;20.0;1134080;1649528996.289258
443;20.0;1136640;1649528997.5600324
444;20.0;1139200;1649528998.835081
445;20.0;1141760;1649529000.1059856
446;20.0;1144320;1649529001.4061415
447;20.0;1146880;1649529002.684602
448;20.0;1149440;1649529003.9524114
449;20.0;1152000;1649529005.225514
450;20.0;1154560;1649529006.4995055
451;20.0;1157120;1649529007.7720504
452;20.0;1159680;1649529009.043888
453;20.0;1162240;1649529010.3196046
454;20.0;1164800;1649529011.621323
455;20.0;1167360;1649529012.9004295
456;20.0;1169920;1649529014.1711247
457;20.0;1172480;1649529015.444531
458;20.0;1175040;1649529016.712076
459;20.0;1177600;1649529017.9775457
460;20.0;1180160;1649529019.2451813
461;20.0;1182720;1649529020.5157635
462;20.0;1185280;1649529021.7921615
463;20.0;1187840;1649529023.07076
464;20.0;1190400;1649529024.3392804
465;20.0;1192960;1649529025.6095462
466;20.0;1195520;1649529026.8889084
467;20.0;1198080;1649529028.163152
468;20.0;1200640;1649529029.4355133
469;20.0;1203200;1649529030.7105122
470;20.0;1205760;1649529031.9836361
471;20.0;1208320;1649529033.2603412
472;20.0;1210880;1649529034.5276277
473;20.0;1213440;1649529035.7947845
474;20.0;1216000;1649529037.0690763
475;20.0;1218560;1649529038.3401556
476;20.0;1221120;1649529039.6113346
477;20.0;1223680;1649529040.8754792
478;20.0;1226240;1649529042.1484106
479;20.0;1228800;1649529043.426166
480;20.0;1231360;1649529044.6961215
481;20.0;1233920;1649529045.9664772
482;20.0;1236480;1649529047.2401857
483;20.0;1239040;1649529048.5120397
484;20.0;1241600;1649529049.7804487
485;20.0;1244160;1649529051.053856
486;20.0;1246720;1649529052.3259003
487;20.0;1249280;1649529053.6025178
488;20.0;1251840;1649529054.8754065
489;20.0;1254400;1649529056.1450295
490;20.0;1256960;1649529057.4119704
491;20.0;1259520;1649529058.6800597
492;20.0;1262080;1649529059.9492188
493;20.0;1264640;1649529061.218828
494;20.0;1267200;1649529062.4949183
495;20.0;1269760;1649529063.7644553
496;20.0;1272320;1649529065.0360553
497;20.0;1274880;1649529066.3100193
498;20.0;1277440;1649529067.5799713
499;20.0;1280000;1649529068.8478367
500;20.0;1282560;1649529079.1879566
501;20.0;1285120;1649529080.4885557
502;20.0;1287680;1649529081.7535927
503;20.0;1290240;1649529083.0279322
504;20.0;1292800;1649529084.2937305
505;20.0;1295360;1649529085.5818424
506;20.0;1297920;1649529086.8474753
507;20.0;1300480;1649529088.111935
508;20.0;1303040;1649529089.381662
509;20.0;1305600;1649529090.6627564
510;20.0;1308160;1649529092.0104678
511;20.0;1310720;1649529093.2861524
512;20.0;1313280;1649529094.5523422
513;20.0;1315840;1649529095.8423157
514;20.0;1318400;1649529097.1095
515;20.0;1320960;1649529098.3841424
516;20.0;1323520;1649529099.6483562
517;20.0;1326080;1649529100.913145
518;20.0;1328640;1649529102.176835
519;20.0;1331200;1649529103.4496026
520;20.0;1333760;1649529104.7129254
521;20.0;1336320;1649529105.989263
522;20.0;1338880;1649529107.258396
523;20.0;1341440;1649529108.5242188
524;20.0;1344000;1649529109.78855
525;20.0;1346560;1649529111.0562372
526;20.0;1349120;1649529112.3199575
527;20.0;1351680;1649529113.58525
528;20.0;1354240;1649529114.8592627
529;20.0;1356800;1649529116.1317074
530;20.0;1359360;1649529117.4152749
531;20.0;1361920;1649529118.6889381
532;20.0;1364480;1649529119.9584882
533;20.0;1367040;1649529121.2224517
534;20.0;1369600;1649529122.4932516
