;train/length;Steps;Wall_Time
0;20.0;2560;1651110274.7392
1;20.0;5120;1651110275.6268141
2;20.0;7680;1651110276.4851995
3;20.0;10240;1651110277.3369615
4;20.0;12800;1651110278.1953533
5;20.0;15360;1651110279.0335617
6;20.0;17920;1651110279.8913698
7;20.0;20480;1651110280.759691
8;20.0;23040;1651110281.617184
9;20.0;25600;1651110282.4878218
10;20.0;28160;1651110283.3373818
11;20.0;30720;1651110284.1928647
12;20.0;33280;1651110285.0471265
13;20.0;35840;1651110285.9247453
14;20.0;38400;1651110286.77298
15;20.0;40960;1651110287.616252
16;20.0;43520;1651110288.4787643
17;20.0;46080;1651110289.3447065
18;20.0;48640;1651110290.203642
19;20.0;51200;1651110291.0784438
20;20.0;53760;1651110291.9436083
21;20.0;56320;1651110292.7996361
22;20.0;58880;1651110293.6548197
23;20.0;61440;1651110294.5006628
24;20.0;64000;1651110295.3446772
25;20.0;66560;1651110296.2165492
26;20.0;69120;1651110297.0665054
27;20.0;71680;1651110297.9126027
28;20.0;74240;1651110298.757163
29;20.0;76800;1651110299.6030712
30;20.0;79360;1651110300.4716034
31;20.0;81920;1651110301.3397195
32;20.0;84480;1651110302.221041
33;20.0;87040;1651110303.0767007
34;20.0;89600;1651110303.9334514
35;20.0;92160;1651110304.7894607
36;20.0;94720;1651110305.647134
37;20.0;97280;1651110306.52655
38;20.0;99840;1651110307.3715005
39;20.0;102400;1651110308.2180035
40;20.0;104960;1651110309.0547452
41;20.0;107520;1651110309.8986275
42;20.0;110080;1651110310.7488859
43;20.0;112640;1651110311.5902705
44;20.0;115200;1651110312.4551392
45;20.0;117760;1651110313.3218634
46;20.0;120320;1651110314.2045062
47;20.0;122880;1651110315.073744
48;20.0;125440;1651110315.9252965
49;20.0;128000;1651110316.7892828
50;20.0;130560;1651110317.6297038
51;20.0;133120;1651110318.4790251
52;20.0;135680;1651110319.3275073
53;20.0;138240;1651110320.1771662
54;20.0;140800;1651110321.0354006
55;20.0;143360;1651110321.8969336
56;20.0;145920;1651110322.736161
57;20.0;148480;1651110323.5728757
58;20.0;151040;1651110324.407284
59;20.0;153600;1651110325.2484252
60;20.0;156160;1651110326.0877452
61;20.0;158720;1651110326.9314127
