;train/length;Steps;Wall_Time
0;4.400390625;2253;1649753742.8876681
1;4.697265625;4658;1649753744.6105106
2;4.7421875;7086;1649753746.3579848
3;5.09375;9694;1649753748.1772335
4;5.119140625;12315;1649753750.0072145
5;5.11328125;14933;1649753751.8375778
6;5.201171875;17596;1649753753.6551938
7;5.2109375;20264;1649753755.4836664
8;5.3203125;22988;1649753757.3454096
9;5.232421875;25667;1649753759.21109
10;5.298828125;28380;1649753761.094913
11;5.296875;31092;1649753762.973675
12;5.533203125;33925;1649753764.874931
13;5.5234375;36753;1649753766.803724
14;5.53125;39585;1649753768.7608721
15;5.580078125;42442;1649753770.7214167
16;5.7421875;45382;1649753772.7391632
17;5.734375;48318;1649753774.7218597
18;5.689453125;51231;1649753776.6950595
19;5.822265625;54212;1649753778.6945713
20;5.73828125;57150;1649753780.6888628
21;5.904296875;60173;1649753782.7301075
22;5.990234375;63240;1649753784.8251042
23;6.095703125;66361;1649753786.9041476
24;6.0078125;69437;1649753788.9955413
25;5.943359375;72480;1649753791.0733898
26;5.869140625;75485;1649753793.1160023
27;6.029296875;78572;1649753795.2293816
28;5.923828125;81605;1649753797.3371933
29;6.07421875;84715;1649753799.4178252
30;6.025390625;87800;1649753801.522069
31;6.099609375;90923;1649753803.682575
32;6.107421875;94050;1649753805.8216972
33;6.212890625;97231;1649753807.9654815
34;6.234375;100423;1649753810.1043901
35;6.158203125;103576;1649753812.2912767
36;6.119140625;106709;1649753814.4649262
37;6.19140625;109879;1649753816.6207495
38;6.23046875;113069;1649753818.789874
39;6.16796875;116227;1649753820.97452
40;6.224609375;119414;1649753823.1464355
41;6.31640625;122648;1649753825.3325458
42;6.279296875;125863;1649753827.4815116
43;6.330078125;129104;1649753829.6587234
44;6.5234375;132444;1649753831.9376378
45;6.275390625;135657;1649753834.1215808
46;6.39453125;138931;1649753836.3313134
47;6.484375;142251;1649753838.577233
48;6.30078125;145477;1649753840.8105075
49;6.52734375;148819;1649753843.0710156
50;6.498046875;152146;1649753845.289415
51;6.51953125;155484;1649753847.5725546
52;6.462890625;158793;1649753849.8489
53;6.47265625;162107;1649753852.0794318
54;6.533203125;165452;1649753854.314382
55;6.552734375;168807;1649753856.606428
56;6.55859375;172165;1649753858.895534
57;6.646484375;175568;1649753861.234935
58;6.623046875;178959;1649753863.537143
59;6.591796875;182334;1649753865.824252
60;6.67578125;185752;1649753868.104662
61;6.599609375;189131;1649753870.3713467
