;train/length;Steps;Wall_Time
0;20.0;10240;1651158871.0994778
1;20.0;20480;1651158875.6638613
2;20.0;30720;1651158880.2163196
3;20.0;40960;1651158884.692445
4;20.0;51200;1651158889.2159426
5;20.0;61440;1651158893.7592936
6;20.0;71680;1651158898.2316628
7;20.0;81920;1651158902.735442
8;20.0;92160;1651158907.2125692
9;20.0;102400;1651158911.7331295
10;20.0;112640;1651158916.2405062
11;20.0;122880;1651158920.771821
12;20.0;133120;1651158925.237155
13;20.0;143360;1651158929.7551794
14;20.0;153600;1651158934.232907
15;20.0;163840;1651158938.8597808
16;20.0;174080;1651158943.5611782
17;20.0;184320;1651158954.517874
18;20.0;194560;1651158965.4203625
19;20.0;204800;1651158976.1521428
20;20.0;215040;1651158988.85717
21;20.0;225280;1651159001.3722174
22;20.0;235520;1651159013.9838505
23;20.0;245760;1651159026.5019116
24;20.0;256000;1651159039.1529307
25;20.0;266240;1651159051.7231581
26;20.0;276480;1651159064.152655
27;20.0;286720;1651159077.357662
28;20.0;296960;1651159090.3452766
29;20.0;307200;1651159103.1179872
30;20.0;317440;1651159115.5033705
31;20.0;327680;1651159127.9664433
32;20.0;337920;1651159140.70564
33;20.0;348160;1651159153.4832919
34;20.0;358400;1651159166.004182
35;20.0;368640;1651159178.7186496
36;20.0;378880;1651159191.4596128
37;20.0;389120;1651159204.0508144
38;20.0;399360;1651159216.6440613
39;20.0;409600;1651159229.2982118
40;20.0;419840;1651159241.9546447
41;20.0;430080;1651159254.55505
42;20.0;440320;1651159267.1584823
43;20.0;450560;1651159279.8269372
44;20.0;460800;1651159292.6147783
45;20.0;471040;1651159305.4729347
46;20.0;481280;1651159318.1447604
47;20.0;491520;1651159330.9371955
48;20.0;501760;1651159343.445845
49;20.0;512000;1651159356.2433233
50;20.0;522240;1651159368.832465
51;20.0;532480;1651159381.7973716
52;20.0;542720;1651159394.4144096
53;20.0;552960;1651159407.1239047
54;20.0;563200;1651159419.9981308
55;20.0;573440;1651159433.039452
56;20.0;583680;1651159446.01521
57;20.0;593920;1651159459.0839353
58;20.0;604160;1651159471.2311995
59;20.0;614400;1651159484.2597334
60;20.0;624640;1651159496.8747692
61;20.0;634880;1651159508.977429
62;20.0;645120;1651159521.9619474
63;20.0;655360;1651159534.5297167
64;20.0;665600;1651159547.6635282
65;20.0;675840;1651159561.0013018
66;20.0;686080;1651159574.3342748
67;20.0;696320;1651159587.565265
68;20.0;706560;1651159600.750148
69;20.0;716800;1651159614.0041425
70;20.0;727040;1651159627.1074004
71;20.0;737280;1651159640.2365518
72;20.0;747520;1651159653.564368
73;20.0;757760;1651159665.8043723
74;20.0;768000;1651159679.0211859
75;20.0;778240;1651159692.0136874
76;20.0;788480;1651159704.6607347
77;20.0;798720;1651159717.5446887
78;20.0;808960;1651159730.6897879
79;20.0;819200;1651159743.7839117
80;20.0;829440;1651159756.3377872
81;20.0;839680;1651159769.0616996
82;20.0;849920;1651159781.998381
83;20.0;860160;1651159794.9806037
84;20.0;870400;1651159807.9681225
85;20.0;880640;1651159820.9423444
86;20.0;890880;1651159833.40226
87;20.0;901120;1651159846.2628648
88;20.0;911360;1651159859.2073784
89;20.0;921600;1651159872.1609159
90;20.0;931840;1651159885.1723042
91;20.0;942080;1651159898.028191
92;20.0;952320;1651159910.937771
93;20.0;962560;1651159923.3698328
94;20.0;972800;1651159936.038777
95;20.0;983040;1651159948.3921335
96;20.0;993280;1651159961.1274107
97;20.0;1003520;1651159973.8626473
98;20.0;1013760;1651159986.3447087
99;20.0;1024000;1651159998.936569
100;20.0;1034240;1651160038.469762
101;20.0;1044480;1651160051.313559
102;20.0;1054720;1651160063.5374298
103;20.0;1064960;1651160075.9773595
104;20.0;1075200;1651160089.2134159
105;20.0;1085440;1651160101.9558969
106;20.0;1095680;1651160114.815317
107;20.0;1105920;1651160128.0436766
108;20.0;1116160;1651160140.8729553
109;20.0;1126400;1651160153.9182296
110;20.0;1136640;1651160166.568629
111;20.0;1146880;1651160179.4681208
112;20.0;1157120;1651160192.3937235
113;20.0;1167360;1651160205.090365
114;20.0;1177600;1651160217.6845305
115;20.0;1187840;1651160230.9430995
116;20.0;1198080;1651160244.2121685
117;20.0;1208320;1651160257.49886
