;update/loss/actor;Steps;Wall_Time
0;-1.9605432748794556;3;1651286973.06905
1;-1.973151683807373;6;1651286977.7520332
2;-1.9741041660308838;8;1651286980.8584201
3;-1.9875389337539673;16;1651286993.24753
4;-1.9881114959716797;17;1651286994.796239
5;-1.9873944520950317;18;1651286996.3466115
6;-1.9931632280349731;22;1651287002.5597749
7;-1.9943363666534424;23;1651287004.1175313
8;-1.9943629503250122;24;1651287005.6604643
9;-1.9964065551757812;29;1651287013.3922043
10;-1.9965633153915405;31;1651287016.4740353
11;-1.9976922273635864;33;1651287019.5666792
12;-1.9998500347137451;38;1651287027.2771447
13;-2.000246047973633;40;1651287030.3700016
14;-2.002054452896118;43;1651287035.039631
15;-2.004049062728882;50;1651287045.9083686
16;-2.0041751861572266;52;1651287048.9987924
17;-2.004347324371338;53;1651287050.574205
18;-2.00455641746521;57;1651287056.7597249
19;-2.004668712615967;67;1651287070.7395685
20;-2.0046873092651367;68;1651287072.1561418
21;-2.0051889419555664;70;1651287074.938259
22;-2.003918409347534;73;1651287079.1085505
23;-2.0041286945343018;79;1651287087.499264
24;-2.004333019256592;82;1651287091.6595874
25;-2.0040290355682373;83;1651287093.065679
26;-2.004732370376587;85;1651287095.8821847
27;-2.004209041595459;86;1651287097.279973
28;-2.0071022510528564;90;1651287102.8558395
29;-2.0215728282928467;95;1651287109.8811312
30;-2.0261082649230957;96;1651287111.2910705
31;-2.0315446853637695;97;1651287112.7022371
32;-2.0487825870513916;100;1651287116.9201734
33;-2.0645577907562256;102;1651287127.5742574
34;-2.092649221420288;105;1651287131.7575707
35;-2.1133315563201904;107;1651287134.5851762
36;-2.1249217987060547;108;1651287135.9945047
37;-2.1696207523345947;112;1651287141.629909
38;-2.2252681255340576;117;1651287148.663832
39;-2.2490572929382324;119;1651287151.4824665
40;-2.2836925983428955;122;1651287155.7045217
41;-2.2959325313568115;123;1651287157.0997427
42;-2.3571479320526123;128;1651287164.092261
43;-2.4051222801208496;132;1651287169.7211788
44;-2.441004753112793;135;1651287173.9349802
45;-2.465376377105713;137;1651287176.7623703
46;-2.489542245864868;139;1651287179.6108584
47;-2.5014431476593018;140;1651287181.0360427
48;-2.5377163887023926;143;1651287185.21374
49;-2.5738720893859863;146;1651287189.4065046
50;-2.5864715576171875;147;1651287190.8243275
51;-2.6229987144470215;150;1651287195.0396454
52;-2.64752197265625;152;1651287197.8790827
53;-2.6841771602630615;155;1651287202.149358
54;-2.708540916442871;157;1651287204.9210777
55;-2.757982015609741;161;1651287210.5335839
56;-2.770385503768921;162;1651287211.929572
57;-2.820787191390991;166;1651287217.500096
58;-2.8453497886657715;168;1651287220.3132195
59;-2.8937652111053467;172;1651287225.9174612
60;-2.9417612552642822;176;1651287231.5478473
61;-3.1003541946411133;189;1651287249.785797
62;-3.121161699295044;191;1651287252.5639071
63;-3.1569912433624268;195;1651287258.131878
64;-3.1850812435150146;199;1651287263.7234437
65;-3.198760986328125;202;1651287275.860642
66;-3.201505661010742;203;1651287277.2479823
67;-3.2035531997680664;204;1651287278.6556935
68;-3.206602096557617;206;1651287281.4302998
69;-3.208314895629883;207;1651287282.8399026
70;-3.212104320526123;212;1651287289.8145266
71;-3.213127374649048;213;1651287291.199553
72;-3.2144124507904053;214;1651287292.5940893
73;-3.2150228023529053;215;1651287293.996641
74;-3.2179884910583496;217;1651287296.8076649
75;-3.2189531326293945;220;1651287301.013916
76;-3.2189886569976807;221;1651287302.4270325
77;-3.219076156616211;222;1651287303.8096533
78;-3.2190144062042236;224;1651287306.5958128
79;-3.218348741531372;226;1651287309.3780365
80;-3.2190651893615723;228;1651287312.1762798
81;-3.221064329147339;230;1651287314.9857936
82;-3.222536325454712;233;1651287319.2155385
83;-3.22308087348938;236;1651287323.4410899
84;-3.2242519855499268;240;1651287329.080943
85;-3.2258050441741943;243;1651287333.2861776
86;-3.2295913696289062;251;1651287344.6097183
87;-3.2312910556793213;253;1651287347.3822422
88;-3.2338733673095703;256;1651287351.5737514
89;-3.2357800006866455;258;1651287354.388353
90;-3.236344337463379;261;1651287358.5792906
91;-3.2444000244140625;272;1651287374.0201554
92;-3.2484569549560547;276;1651287379.6224523
93;-3.2501981258392334;278;1651287382.422703
94;-3.2513363361358643;281;1651287386.5974321
95;-3.251615524291992;282;1651287388.0024893
96;-3.2537848949432373;285;1651287392.2279348
97;-3.25736665725708;287;1651287395.0479088
98;-3.2736027240753174;298;1651287410.4859881
99;-3.277448892593384;300;1651287413.2781038
100;-3.2821054458618164;302;1651287424.0693042
101;-3.2846617698669434;303;1651287425.455859
102;-3.2908401489257812;306;1651287429.6881793
103;-3.2938787937164307;308;1651287432.5246785
104;-3.3041064739227295;314;1651287440.9104729
105;-3.3177614212036133;322;1651287452.1014569
106;-3.3211843967437744;324;1651287454.9195626
107;-3.323186159133911;325;1651287456.3222976
108;-3.3247909545898438;326;1651287457.7437623
109;-3.3256399631500244;327;1651287459.1525187
110;-3.3268778324127197;328;1651287460.5594184
111;-3.3272531032562256;329;1651287461.9566839
112;-3.333596706390381;333;1651287467.5792093
113;-3.335293769836426;334;1651287468.9856296
114;-3.344590425491333;339;1651287475.99314
115;-3.345484733581543;340;1651287477.3772056
116;-3.3467860221862793;341;1651287478.7788737
117;-3.3481781482696533;342;1651287480.186079
118;-3.3499038219451904;343;1651287481.5987134
119;-3.351814031600952;344;1651287482.9984355
120;-3.3654356002807617;353;1651287495.6243753
121;-3.3669378757476807;354;1651287497.0336468
122;-3.3698177337646484;356;1651287499.851829
123;-3.3712680339813232;357;1651287501.2475355
124;-3.383258581161499;364;1651287511.1215656
125;-3.3929309844970703;371;1651287520.9276118
126;-3.3976340293884277;373;1651287523.7107356
127;-3.402033805847168;375;1651287526.5018196
128;-3.4071967601776123;377;1651287529.2737637
129;-3.411710739135742;379;1651287532.0880215
130;-3.4185400009155273;382;1651287536.4095383
131;-3.4206600189208984;383;1651287537.81652
132;-3.430629253387451;388;1651287544.8341746
133;-3.4317922592163086;389;1651287546.2432222
134;-3.436952829360962;392;1651287550.4836574
135;-3.448120355606079;396;1651287556.1096098
136;-3.4526004791259766;399;1651287560.2932577
137;-3.4622247219085693;405;1651287576.5739136
138;-3.4648241996765137;406;1651287577.993615
139;-3.4788589477539062;412;1651287586.4087906
140;-3.4809255599975586;413;1651287587.8249028
141;-3.4832823276519775;414;1651287589.2422934
142;-3.4856762886047363;415;1651287590.7709606
143;-3.497323513031006;420;1651287598.4753284
144;-3.4993221759796143;421;1651287600.0384576
145;-3.5082449913024902;425;1651287606.2399044
146;-3.5138912200927734;427;1651287609.3042147
147;-3.523406744003296;430;1651287613.9193213
148;-3.538992404937744;437;1651287624.7856157
149;-3.5543711185455322;443;1651287634.0025754
150;-3.557109832763672;444;1651287635.5585194
151;-3.559525489807129;445;1651287637.1249206
152;-3.56416654586792;447;1651287640.2097325
153;-3.5747950077056885;451;1651287646.377763
154;-3.5861992835998535;455;1651287652.5755718
155;-3.5922441482543945;457;1651287655.6871147
156;-3.6182522773742676;466;1651287669.5893955
157;-3.6320080757141113;470;1651287675.7655034
158;-3.6491215229034424;477;1651287686.6736917
159;-3.672386646270752;486;1651287700.6167824
160;-3.6924891471862793;493;1651287711.4673126
161;-3.6949026584625244;494;1651287713.0056012
162;-3.7010626792907715;497;1651287717.3360748
163;-3.710222005844116;500;1651287721.5650873
164;-3.725198745727539;505;1651287736.4640326
165;-3.727586030960083;506;1651287737.8817244
166;-3.7326035499572754;508;1651287740.664955
167;-3.7428317070007324;512;1651287746.2439487
168;-3.7486751079559326;514;1651287749.059381
169;-3.769735813140869;521;1651287758.8322957
170;-3.775705099105835;523;1651287761.599965
171;-3.7884833812713623;527;1651287767.7454984
172;-3.7971832752227783;531;1651287774.002991
173;-3.8032188415527344;533;1651287777.0969596
174;-3.817248582839966;538;1651287784.8709435
175;-3.820603132247925;539;1651287786.4340472
176;-3.835635185241699;544;1651287794.278631
177;-3.839099884033203;545;1651287795.813046
178;-3.842332124710083;546;1651287797.3429065
179;-3.845532178878784;547;1651287798.889378
180;-3.8482139110565186;548;1651287800.4206367
181;-3.850667715072632;549;1651287801.9855816
182;-3.8545312881469727;551;1651287805.0898137
183;-3.8568220138549805;552;1651287806.6281402
184;-3.8593578338623047;553;1651287808.1581755
185;-3.869825601577759;556;1651287812.7839391
186;-3.882708787918091;561;1651287820.617523
187;-3.894472360610962;565;1651287826.8005235
188;-3.910688877105713;572;1651287837.6517136
189;-3.926635980606079;578;1651287846.9481905
190;-3.9287877082824707;579;1651287848.5016115
191;-3.9347569942474365;581;1651287851.644392
192;-3.9611291885375977;591;1651287867.0828972
193;-3.975224018096924;597;1651287876.3618143
194;-3.978891372680664;598;1651287877.909423
195;-3.9815597534179688;599;1651287879.472039
196;-3.9862945079803467;601;1651287891.963557
197;-4.001862049102783;607;1651287901.2935212
198;-4.004090785980225;608;1651287902.8577776
199;-4.0064377784729;609;1651287904.414832
200;-4.0209197998046875;616;1651287915.2052615
201;-4.027751445770264;619;1651287919.44859
202;-4.036165714263916;623;1651287925.1006706
203;-4.041611194610596;626;1651287929.319681
204;-4.0552191734313965;631;1651287936.3859186
205;-4.056784629821777;632;1651287937.803069
206;-4.061450958251953;634;1651287940.6355488
207;-4.07357120513916;639;1651287947.7011125
208;-4.081878662109375;644;1651287954.7417135
209;-4.0977959632873535;651;1651287964.5947034
210;-4.101012229919434;653;1651287967.39578
211;-4.101383686065674;654;1651287968.7950065
212;-4.102014541625977;656;1651287971.6160257
213;-4.1057329177856445;658;1651287974.4310122
214;-4.114292144775391;665;1651287984.2456565
215;-4.11724328994751;667;1651287987.0768116
216;-4.118211269378662;668;1651287988.4666853
217;-4.1201653480529785;669;1651287989.859793
218;-4.121245861053467;670;1651287991.2522466
219;-4.1223344802856445;672;1651287994.040021
220;-4.123631000518799;673;1651287995.4527633
221;-4.133751392364502;679;1651288003.8917668
222;-4.144675254821777;686;1651288013.6916852
223;-4.145907402038574;687;1651288015.098801
224;-4.15574836730957;692;1651288022.0913198
225;-4.159836292266846;695;1651288026.3215785
226;-4.161258697509766;696;1651288027.7106082
227;-4.167559623718262;700;1651288033.3128138
228;-4.16826057434082;701;1651288042.5946128
229;-4.175174236297607;705;1651288048.2276964
230;-4.179470539093018;707;1651288051.0502715
231;-4.180877685546875;708;1651288052.438576
232;-4.184861660003662;710;1651288055.2449782
233;-4.186679840087891;711;1651288056.6662464
234;-4.188201427459717;712;1651288058.0891232
235;-4.190884113311768;714;1651288060.9381385
236;-4.194529056549072;716;1651288063.7280662
237;-4.208983421325684;724;1651288075.0100958
238;-4.2133378982543945;728;1651288080.580303
239;-4.213554859161377;729;1651288081.9929469
240;-4.219940662384033;734;1651288089.0272503
241;-4.221428871154785;736;1651288091.8084214
242;-4.228456020355225;741;1651288098.8415372
243;-4.236608505249023;747;1651288107.2652197
244;-4.238471031188965;749;1651288110.0639274
245;-4.243142127990723;753;1651288115.696953
246;-4.249436378479004;755;1651288118.510471
247;-4.251497745513916;756;1651288119.9002862
248;-4.253077983856201;758;1651288122.6923797
249;-4.256508827209473;760;1651288125.4894125
250;-4.27040958404541;766;1651288133.9376395
251;-4.278541564941406;769;1651288138.212366
252;-4.284903049468994;772;1651288142.430874
253;-4.28665018081665;774;1651288145.2501094
254;-4.2950873374938965;779;1651288152.2438939
255;-4.3003621101379395;782;1651288156.4469554
256;-4.301262855529785;783;1651288157.8573813
257;-4.306800365447998;786;1651288162.0881815
258;-4.315735816955566;794;1651288173.3293502
259;-4.3215651512146;800;1651288181.796423
260;-4.3283867835998535;804;1651288195.3922932
261;-4.328170299530029;805;1651288196.8204439
262;-4.329892158508301;809;1651288202.41362
263;-4.333927631378174;812;1651288206.597058
264;-4.334920883178711;813;1651288207.9892478
265;-4.338890075683594;816;1651288212.177471
266;-4.341124534606934;818;1651288215.010155
267;-4.351450443267822;824;1651288223.453858
268;-4.355891704559326;827;1651288227.7168264
269;-4.357771873474121;828;1651288229.109792
270;-4.362452983856201;830;1651288231.9193985
271;-4.370006561279297;835;1651288238.9270074
272;-4.374179840087891;840;1651288245.9404063
273;-4.378224849700928;844;1651288251.522602
274;-4.3777995109558105;845;1651288252.9261034
275;-4.379946231842041;848;1651288257.1629043
276;-4.382495880126953;850;1651288259.9741426
277;-4.382853031158447;851;1651288261.3609195
278;-4.382510662078857;852;1651288262.755554
279;-4.38309907913208;853;1651288264.1470237
280;-4.383927345275879;855;1651288266.936215
281;-4.389707088470459;861;1651288275.38658
282;-4.393768787384033;866;1651288282.44093
283;-4.3936920166015625;867;1651288283.852782
284;-4.3936309814453125;868;1651288285.2676191
285;-4.393306255340576;870;1651288288.0555654
286;-4.39555025100708;872;1651288290.8558488
287;-4.398737907409668;875;1651288295.0738041
288;-4.399183750152588;876;1651288296.4870021
289;-4.400383472442627;878;1651288299.304478
290;-4.4050726890563965;883;1651288306.3201885
291;-4.405213356018066;885;1651288309.1317544
292;-4.40549898147583;886;1651288310.5353827
293;-4.4058027267456055;888;1651288313.3658075
294;-4.408038139343262;890;1651288316.1777432
295;-4.410056114196777;895;1651288323.1962495
296;-4.412507057189941;898;1651288327.4025197
297;-4.4153523445129395;901;1651288339.5399396
298;-4.4158549308776855;903;1651288342.3597493
299;-4.415682792663574;904;1651288343.7655332
300;-4.417100429534912;905;1651288345.1592216
301;-4.418503761291504;906;1651288346.562094
302;-4.4209513664245605;910;1651288352.1941173
303;-4.422669410705566;915;1651288359.2054198
304;-4.425473213195801;922;1651288369.090571
305;-4.420864582061768;926;1651288374.6843758
306;-4.4196929931640625;927;1651288376.0737758
307;-4.4195733070373535;928;1651288377.4994988
308;-4.41674280166626;932;1651288383.109117
309;-4.41676139831543;933;1651288384.5145135
310;-4.416098594665527;934;1651288385.9276261
311;-4.417036056518555;936;1651288388.8066473
312;-4.41730260848999;937;1651288390.19292
313;-4.421220302581787;942;1651288397.2133589
314;-4.426926612854004;945;1651288401.4221773
315;-4.428294658660889;946;1651288402.8161874
316;-4.4286723136901855;948;1651288405.5991032
317;-4.4293928146362305;950;1651288408.377701
318;-4.4313645362854;952;1651288411.1916964
319;-4.43287992477417;958;1651288419.6211832
320;-4.434533596038818;961;1651288423.8354342
321;-4.4422430992126465;973;1651288440.6437895
322;-4.44209623336792;976;1651288444.8223555
323;-4.443325042724609;977;1651288446.2382147
324;-4.4440813064575195;983;1651288454.6933315
325;-4.443193435668945;984;1651288456.1043458
326;-4.446894645690918;988;1651288461.7260447
327;-4.44669246673584;989;1651288463.1329207
328;-4.449005126953125;991;1651288465.9059615
329;-4.44832181930542;992;1651288467.2866013
330;-4.449386119842529;994;1651288470.0842066
331;-4.448697090148926;997;1651288474.3451416
332;-4.450233459472656;1000;1651288478.5997047
333;-4.449434757232666;1001;1651288487.870008
334;-4.452291011810303;1005;1651288493.473058
335;-4.453106880187988;1008;1651288497.6929014
336;-4.454573154449463;1012;1651288503.3633897
337;-4.457520961761475;1014;1651288506.1735854
338;-4.455436706542969;1018;1651288511.7797968
339;-4.460324764251709;1027;1651288524.429944
340;-4.4666266441345215;1035;1651288535.7958431
341;-4.467255592346191;1040;1651288542.8007164
342;-4.4668073654174805;1041;1651288544.1915538
343;-4.466954231262207;1044;1651288548.3877683
344;-4.465851783752441;1050;1651288556.7962177
345;-4.468079090118408;1053;1651288561.0136216
346;-4.467432498931885;1057;1651288566.6511188
347;-4.468145370483398;1058;1651288568.0535362
348;-4.4714035987854;1060;1651288570.864753
349;-4.472906112670898;1061;1651288572.2561197
350;-4.471860885620117;1062;1651288573.6725607
351;-4.472373962402344;1063;1651288575.0880554
352;-4.471166610717773;1065;1651288577.9118106
353;-4.472303867340088;1070;1651288584.8862782
354;-4.4712815284729;1076;1651288593.3170059
355;-4.469614028930664;1078;1651288596.166853
356;-4.472714900970459;1081;1651288600.3741965
357;-4.472418785095215;1082;1651288601.778587
358;-4.4711012840271;1085;1651288605.9675493
359;-4.471683979034424;1086;1651288607.377878
360;-4.471384525299072;1088;1651288610.201368
361;-4.47509241104126;1093;1651288617.1694238
362;-4.477371692657471;1095;1651288619.9768107
363;-4.477427959442139;1096;1651288621.381352
364;-4.478335380554199;1097;1651288622.7905605
365;-4.478662014007568;1099;1651288625.6152234
