;update/loss/actor;Steps;Wall_Time
0;-0.02948576770722866;999;1649276184.4463687
1;-0.005461260676383972;1999;1649277483.4718242
2;-0.005704097915440798;2999;1649278784.500746
3;-0.005324291996657848;3999;1649280084.207312
4;-0.005078471265733242;4999;1649281382.9204981
5;-0.005245494656264782;5999;1649282678.0188944
6;-0.005390377715229988;6999;1649283972.9555013
7;-0.00595194473862648;7999;1649285267.2571402
8;-0.005653830245137215;8999;1649286561.3160114
9;-0.005979292094707489;9999;1649287856.0426803
10;-0.005873486399650574;10999;1649289153.198168
11;-0.0058971275575459;11999;1649290449.1586423
12;-0.006121848244220018;12999;1649291741.2555978
13;-0.005809455644339323;13999;1649293034.6333792
14;-0.0061549656093120575;14999;1649294334.6345053
15;-0.005919933784753084;15999;1649295634.28527
16;-0.005856320261955261;16999;1649296933.804442
17;-0.006008101161569357;17999;1649298232.1615279
18;-0.005981401540338993;18999;1649299529.6343248
19;-0.005908417981117964;19999;1649300825.1111329
20;-0.005712163634598255;20999;1649302126.0677683
21;-0.006332662887871265;21999;1649303422.8397171
22;-0.005941753275692463;22999;1649304722.513707
23;-0.006002322770655155;23999;1649306023.0908537
24;-0.006297070998698473;24999;1649307328.0284367
25;-0.006148377433419228;25999;1649308631.181576
26;-0.006060729268938303;26999;1649309934.5200589
27;-0.005654351320117712;27999;1649311234.808554
28;-0.006073226686567068;28999;1649312535.833195
29;-0.005790099035948515;29999;1649313840.424058
