;update/loss/actor;Steps;Wall_Time
0;0.15975673496723175;3;1651182021.260248
1;0.1463855355978012;6;1651182023.597746
2;0.14072924852371216;8;1651182025.131565
3;0.1393069475889206;9;1651182027.4989786
4;0.13804024457931519;11;1651182029.0471728
5;0.13470575213432312;16;1651182032.8701727
6;0.1334439516067505;17;1651182033.633013
7;0.13204285502433777;18;1651182034.4113657
8;0.12851665914058685;22;1651182037.453766
9;0.12731119990348816;23;1651182038.8630345
10;0.12699587643146515;24;1651182040.5761225
11;0.1224105954170227;29;1651182044.3959577
12;0.1218191385269165;30;1651182045.1578584
13;0.12146817147731781;31;1651182045.897979
14;0.12061522901058197;33;1651182047.4365041
15;0.11749720573425293;38;1651182052.91374
16;0.11646156758069992;40;1651182054.4485488
17;0.11544320732355118;43;1651182056.7118154
18;0.11330422013998032;50;1651182062.1018817
19;0.11239057034254074;52;1651182064.0169413
20;0.11171991378068924;53;1651182065.943985
21;0.11055287718772888;56;1651182068.2461782
22;0.11012982577085495;57;1651182068.9952636
23;0.10941185802221298;61;1651182072.0621169
24;0.1085541844367981;64;1651182074.373813
25;0.10734807699918747;67;1651182077.9159331
26;0.10720854997634888;68;1651182078.9914906
27;0.106843501329422;69;1651182079.772697
28;0.10630790144205093;70;1651182080.5315742
29;0.10514906793832779;73;1651182082.8428416
30;0.10339198261499405;79;1651182087.440361
31;0.10251067578792572;82;1651182091.336372
32;0.1022963672876358;83;1651182092.0906906
33;0.10173656791448593;85;1651182093.5794365
34;0.10157850384712219;86;1651182094.3520763
35;0.10113036632537842;88;1651182095.8923738
36;0.10072457045316696;90;1651182097.435085
37;0.09981834143400192;93;1651182099.761446
38;0.09936623275279999;95;1651182101.292298
39;0.09921956062316895;96;1651182102.455042
40;0.09884770214557648;97;1651182104.395384
41;0.09809878468513489;100;1651182106.7028644
42;0.09715664386749268;101;1651182135.198398
43;0.09633515030145645;102;1651182135.948497
44;0.09479822963476181;104;1651182137.4877977
45;0.094080351293087;105;1651182138.8307154
46;0.09310704469680786;107;1651182141.3811758
47;0.09268324077129364;108;1651182142.1550915
48;0.09023335576057434;112;1651182145.2004218
49;0.08790665864944458;117;1651182149.0022533
50;0.08726558834314346;119;1651182150.5273225
51;0.08695058524608612;120;1651182152.9164495
52;0.08597618341445923;122;1651182154.4518049
53;0.08573132753372192;123;1651182155.2096312
54;0.08481383323669434;126;1651182157.495091
55;0.08435969799757004;128;1651182159.024364
56;0.08430276066064835;129;1651182159.7939515
57;0.08326787501573563;132;1651182162.1062572
58;0.08302740007638931;133;1651182162.8581202
59;0.08259648084640503;135;1651182165.9688385
60;0.08215945959091187;137;1651182167.5056267
61;0.08155738562345505;139;1651182169.0152826
62;0.08148179203271866;140;1651182169.76349
63;0.08114764839410782;141;1651182170.5114233
64;0.08071765303611755;143;1651182172.0410235
65;0.08049003779888153;145;1651182173.5695684
66;0.08014629781246185;146;1651182174.327097
67;0.07988372445106506;147;1651182175.0862577
68;0.07926332205533981;150;1651182178.960001
69;0.07905978709459305;152;1651182180.49202
70;0.07925188541412354;153;1651182181.24849
71;0.07889357209205627;155;1651182182.7909322
72;0.07849191129207611;157;1651182184.3388197
73;0.0779675766825676;159;1651182185.8632607
74;0.07738035172224045;161;1651182187.3897755
75;0.07731565088033676;162;1651182188.1672504
76;0.07700005173683167;166;1651182192.793022
77;0.07669216394424438;168;1651182194.3255525
78;0.07678133249282837;172;1651182197.3515139
79;0.07705269753932953;176;1651182200.3782241
80;0.07698286324739456;177;1651182201.1502512
81;0.07652686536312103;183;1651182207.3544774
82;0.0757635310292244;189;1651182211.9052548
83;0.07566007971763611;191;1651182213.4321911
84;0.07549797743558884;195;1651182218.0972126
85;0.07540512084960938;198;1651182220.4158986
86;0.07529772073030472;199;1651182221.19001
87;0.07509808242321014;202;1651182247.5020647
88;0.07513384521007538;203;1651182248.2659595
89;0.07505086064338684;204;1651182249.0210102
90;0.07511045783758163;206;1651182250.5312552
91;0.07501505315303802;207;1651182251.2764509
92;0.07472708821296692;212;1651182255.090333
93;0.07469046115875244;213;1651182255.8636553
94;0.07452623546123505;214;1651182256.6343124
95;0.0745057612657547;215;1651182257.4154902
96;0.0744190588593483;216;1651182258.1633081
97;0.07423907518386841;217;1651182258.9337268
98;0.07407822459936142;219;1651182260.4593604
99;0.07400708645582199;220;1651182261.229722
100;0.073924720287323;221;1651182261.9982517
101;0.0738293007016182;222;1651182262.768157
102;0.0733700692653656;224;1651182264.285819
103;0.0732705220580101;226;1651182265.825651
104;0.07306403666734695;228;1651182267.354144
105;0.07277612388134003;230;1651182268.8677022
106;0.0724315345287323;233;1651182271.1390018
107;0.07205984741449356;236;1651182273.421693
108;0.07196232676506042;237;1651182274.2028296
109;0.07142304629087448;240;1651182276.4852653
110;0.07125125080347061;241;1651182277.2313602
111;0.07093217968940735;243;1651182278.753737
112;0.0697467029094696;249;1651182283.341986
113;0.06928905099630356;251;1651182284.862536
114;0.06914300471544266;252;1651182285.6232076
115;0.06872650235891342;253;1651182286.3780587
116;0.06847936660051346;254;1651182287.1392086
117;0.06823369115591049;256;1651182288.6408021
118;0.06795398890972137;258;1651182290.1690557
119;0.0675649419426918;260;1651182291.6795475
120;0.0674053281545639;261;1651182292.4464521
121;0.06624117493629456;266;1651182296.2771783
122;0.06598331779241562;267;1651182297.037111
123;0.06562427431344986;269;1651182298.5812974
124;0.06489916145801544;272;1651182300.8496904
125;0.06427256762981415;274;1651182302.3829174
126;0.06391201168298721;275;1651182303.1427479
127;0.06368037313222885;276;1651182303.9033992
128;0.06325663626194;278;1651182305.420899
129;0.06287827342748642;281;1651182307.7114828
130;0.06257597357034683;282;1651182308.4877398
131;0.062063068151474;285;1651182310.7727127
132;0.06200294569134712;286;1651182311.5311596
133;0.061768196523189545;287;1651182312.307564
134;0.06145942956209183;289;1651182313.794445
135;0.06090928614139557;292;1651182316.0956755
136;0.06079338490962982;293;1651182316.8548028
137;0.060694459825754166;294;1651182317.6208813
138;0.060508329421281815;298;1651182320.6564937
139;0.06047239154577255;300;1651182322.16936
