;test/reward_std;Steps;Wall_Time
0;1.2327021360397339;0;1648917444.4304323
1;1.2073637247085571;256000;1648917590.1861806
2;1.0332399606704712;512000;1648917735.5192835
3;0.9812692403793335;768000;1648917880.8969584
4;0.946289598941803;1024000;1648918026.5983675
5;0.9610345959663391;1280000;1648918172.1134443
6;0.9837924838066101;1536000;1648918317.6738322
7;1.0062470436096191;1792000;1648918463.2948618
8;1.0287381410598755;2048000;1648918609.0393279
9;1.0211377143859863;2304000;1648918754.6111994
10;1.0984662771224976;2560000;1648918899.8409772
11;1.1138280630111694;2816000;1648919045.2642288
12;1.0699858665466309;3072000;1648919190.3049462
13;1.082087755203247;3328000;1648919335.3177066
14;1.0814751386642456;3584000;1648919480.2425218
15;1.0698344707489014;3840000;1648919624.9734411
16;1.0840307474136353;4096000;1648919769.212343
17;1.0792782306671143;4352000;1648919913.8542058
18;1.0931490659713745;4608000;1648920058.8398292
19;1.1136500835418701;4864000;1648920203.8954334
20;1.1104118824005127;5120000;1648920349.1821089
21;1.116141438484192;5376000;1648920494.2510786
22;1.1161415576934814;5632000;1648920639.3492124
23;1.096472978591919;5888000;1648920784.3272645
24;1.1212855577468872;6144000;1648920929.3980687
25;1.1357507705688477;6400000;1648921074.3863485
26;1.0869171619415283;6656000;1648921219.5618174
27;1.101833462715149;6912000;1648921364.663705
28;1.1245310306549072;7168000;1648921509.9599698
29;1.1340230703353882;7424000;1648921655.2567644
30;1.1855285167694092;7680000;1648921800.296037
31;1.1170657873153687;7936000;1648921945.3966036
32;1.1532930135726929;8192000;1648922090.4697604
33;1.1613144874572754;8448000;1648922235.6582894
34;1.1331819295883179;8704000;1648922381.1209552
35;1.070600986480713;8960000;1648922526.3652742
36;1.093959927558899;9216000;1648922671.6367927
37;1.0970005989074707;9472000;1648922817.7437418
38;1.1365381479263306;9728000;1648922963.4699535
39;1.0980980396270752;9984000;1648923108.467193
40;1.1140172481536865;10240000;1648923253.2856762
41;1.126171350479126;10496000;1648923398.4766548
42;1.1137363910675049;10752000;1648923544.4493384
43;1.1090240478515625;11008000;1648923690.3681812
44;1.1315430402755737;11264000;1648923836.0222633
45;1.1244094371795654;11520000;1648923980.9282966
46;1.1312094926834106;11776000;1648924125.87892
47;1.1515742540359497;12032000;1648924271.0807402
48;1.1130433082580566;12288000;1648924416.1508758
49;1.0863630771636963;12544000;1648924561.0705564
50;1.1172698736190796;12800000;1648924705.9247665
