;test/reward_std;Steps;Wall_Time
0;1.2045369148254395;0;1651376889.6656387
1;0.6510028839111328;256000;1651377029.8712735
2;0.6036716103553772;512000;1651377169.940222
3;0.5933178067207336;768000;1651377310.013347
4;0.6102195978164673;1024000;1651377450.088503
5;0.6230255961418152;1280000;1651377589.5582845
6;0.6064370274543762;1536000;1651377732.7485278
7;0.6130194067955017;1792000;1651377873.6467843
8;0.5772057175636292;2048000;1651378014.5381114
9;0.5858837962150574;2304000;1651378153.7449694
10;0.5860448479652405;2560000;1651378293.0213013
11;0.5882955193519592;2816000;1651378433.2120757
12;0.5670385956764221;3072000;1651378573.6513567
13;0.5423128008842468;3328000;1651378713.745641
14;0.517087996006012;3584000;1651378853.382481
15;0.5137946605682373;3840000;1651378993.5486188
16;0.5311007499694824;4096000;1651379139.1025631
17;0.518718957901001;4352000;1651379281.003231
18;0.49341467022895813;4608000;1651379420.793003
19;0.5037710666656494;4864000;1651379565.131582
20;0.46877333521842957;5120000;1651379705.1839404
21;0.48706337809562683;5376000;1651379846.7911224
22;0.4675876200199127;5632000;1651379987.2141914
23;0.4536488950252533;5888000;1651380127.3865688
24;0.4517408609390259;6144000;1651380267.5697558
25;0.44387394189834595;6400000;1651380407.6275856
26;0.4328458309173584;6656000;1651380547.1443655
27;0.4340304434299469;6912000;1651380688.6916041
28;0.4465729892253876;7168000;1651380828.288386
29;0.4504077732563019;7424000;1651380967.703934
30;0.43704456090927124;7680000;1651381107.3431268
31;0.4182412028312683;7936000;1651381248.415946
32;0.43425554037094116;8192000;1651381391.7794833
33;0.41698142886161804;8448000;1651381532.7934926
34;0.41762208938598633;8704000;1651381672.477082
35;0.4207647740840912;8960000;1651381811.5905447
36;0.4140406847000122;9216000;1651381950.6506894
37;0.4163358211517334;9472000;1651382091.093829
38;0.4064696729183197;9728000;1651382232.3654156
39;0.4220118820667267;9984000;1651382371.830899
40;0.40345603227615356;10240000;1651382510.698135
41;0.4060801565647125;10496000;1651382650.5747757
42;0.403023362159729;10752000;1651382790.3963523
43;0.41401407122612;11008000;1651382929.6430118
44;0.40689483284950256;11264000;1651383072.1132448
45;0.39666756987571716;11520000;1651383212.9532473
46;0.41664332151412964;11776000;1651383354.0228417
47;0.40491819381713867;12032000;1651383494.4885523
48;0.404659241437912;12288000;1651383634.175586
49;0.4042704403400421;12544000;1651383773.3217976
50;0.38546696305274963;12800000;1651383913.0796456
