;update/loss/clip;Steps;Wall_Time
0;0.008094720542430878;999;1649106512.8541052
1;0.00376894767396152;1999;1649107850.103933
2;0.0030427579768002033;2999;1649109189.3274581
3;0.0018029327038675547;3999;1649110533.41071
4;0.0007374499691650271;4999;1649111867.7110126
5;0.001388239092193544;5999;1649113205.4108794
6;0.0014432650059461594;6999;1649114548.1487858
7;0.0009769402677193284;7999;1649115904.5467072
8;0.00048134312964975834;8999;1649117256.7945797
9;0.00016087568656075746;9999;1649118609.5832016
10;0.0014201701851561666;10999;1649119959.0489388
11;0.00017542127170599997;11999;1649121310.8198671
12;0.000672546389978379;12999;1649122659.3207557
13;0.0009465147159062326;13999;1649124006.7994235
14;0.0003738579398486763;14999;1649125355.416335
15;0.00011524037108756602;15999;1649126704.1442986
16;0.0005875544156879187;16999;1649128057.930319
17;0.0004881059576291591;17999;1649129414.3968446
18;0.0008026304421946406;18999;1649130774.680365
19;0.0006486221682280302;19999;1649132134.6375275
20;0.00021461248979903758;20999;1649133491.2928836
21;0.00020554590446408838;21999;1649134839.6292968
22;0.0004476090834941715;22999;1649136190.7614512
23;0.000724281941074878;23999;1649137540.6181066
24;-0.00010335224942537025;24999;1649138889.6128757
25;0.00110319210216403;25999;1649140240.4967701
26;0.0005843948456458747;26999;1649141594.1948423
27;0.0003167878312524408;27999;1649142940.464007
28;0.0006793257780373096;28999;1649144295.1901162
29;0.0006590287666767836;29999;1649145644.6552505
