;actor_loss;Steps;Wall_Time
0;-436.237548828125;0;1649620791.5936923
1;-435.4482421875;2560;1649620791.6632318
2;-437.14202880859375;5120;1649620791.7209976
3;-442.9532470703125;7680;1649620791.777242
4;-440.7469482421875;10240;1649620791.8449082
5;-439.9959716796875;12800;1649620791.9069443
6;-448.36492919921875;15360;1649620791.9649496
7;-433.31951904296875;17920;1649620792.0194004
8;-433.7012023925781;20480;1649620792.0892673
9;-439.55615234375;23040;1649620792.1507225
10;-446.55517578125;25600;1649620792.212785
11;-435.54248046875;28160;1649620792.2753582
12;-439.4617919921875;30720;1649620792.341264
13;-440.13311767578125;33280;1649620792.4058292
14;-432.0055236816406;35840;1649620792.4675014
15;-435.494384765625;38400;1649620792.5229707
16;-448.02392578125;40960;1649620792.5886776
17;-439.8741455078125;43520;1649620792.6452603
18;-438.36956787109375;46080;1649620792.711593
19;-440.94146728515625;48640;1649620792.773748
20;-437.33013916015625;51200;1649620792.8331192
21;-433.1441955566406;53760;1649620792.891809
22;-432.3954772949219;56320;1649620792.9459224
23;-436.31927490234375;58880;1649620793.005793
24;-433.2989501953125;61440;1649620793.0648184
25;-436.6156921386719;64000;1649620793.1217618
26;-435.4967041015625;66560;1649620793.2518344
27;-436.3696594238281;69120;1649620793.3138583
28;-436.3724365234375;71680;1649620793.3668616
29;-435.5013427734375;74240;1649620793.423787
30;-438.6507263183594;76800;1649620793.4789321
31;-439.814697265625;79360;1649620793.5340111
32;-438.7500305175781;81920;1649620793.5816627
33;-444.6739196777344;84480;1649620793.634533
34;-445.62432861328125;87040;1649620793.6946847
35;-429.7325439453125;89600;1649620793.7600594
36;-430.98504638671875;92160;1649620793.8198721
37;-437.3685302734375;94720;1649620793.8743758
38;-434.5534362792969;97280;1649620793.9394186
39;-437.34912109375;99840;1649620794.0034013
40;-434.951416015625;102400;1649620794.0618699
41;-435.20623779296875;104960;1649620794.120403
42;-437.69134521484375;107520;1649620794.1898127
43;-436.079833984375;110080;1649620794.2561438
44;-438.43438720703125;112640;1649620794.3305452
45;-440.298583984375;115200;1649620794.395309
46;-432.58245849609375;117760;1649620794.4604537
47;-445.72222900390625;120320;1649620794.5241902
48;-442.53955078125;122880;1649620794.5784552
49;-435.89501953125;125440;1649620794.6354477
50;-438.8494873046875;128000;1649620794.6885452
51;-442.1673583984375;130560;1649620794.7439926
52;-437.968505859375;133120;1649620794.7998736
53;-444.1766052246094;135680;1649620794.857485
54;-438.62109375;138240;1649620794.9110765
55;-442.38623046875;140800;1649620794.9676213
56;-439.1675720214844;143360;1649620795.0207922
57;-440.98388671875;145920;1649620795.0787446
58;-434.8536376953125;148480;1649620795.1311934
59;-433.56182861328125;151040;1649620795.191957
60;-438.96966552734375;153600;1649620795.2449484
61;-439.79248046875;156160;1649620795.3040519
62;-446.6798095703125;158720;1649620795.3610342
63;-435.91082763671875;161280;1649620795.419641
64;-440.31201171875;163840;1649620795.4725378
65;-441.8861083984375;166400;1649620795.5333557
66;-440.89276123046875;168960;1649620795.5899897
67;-433.4999084472656;171520;1649620795.655655
68;-428.523681640625;174080;1649620795.7118554
69;-436.4885559082031;176640;1649620795.7768025
70;-438.59039306640625;179200;1649620795.8330488
71;-445.91448974609375;181760;1649620795.8913677
72;-432.4603271484375;184320;1649620795.9558694
73;-437.83502197265625;186880;1649620796.018982
74;-429.1085205078125;189440;1649620796.0787342
75;-436.6209716796875;192000;1649620796.1306849
76;-443.15557861328125;194560;1649620796.1806357
77;-434.53369140625;197120;1649620796.237736
78;-437.99810791015625;199680;1649620796.2962215
79;-439.058837890625;202240;1649620796.357821
80;-438.82073974609375;204800;1649620796.4199936
81;-441.91741943359375;207360;1649620796.4839754
82;-439.47113037109375;209920;1649620796.5483284
83;-442.3114929199219;212480;1649620796.6086347
84;-439.7051696777344;215040;1649620796.6604402
85;-433.64117431640625;217600;1649620796.7136247
86;-434.64422607421875;220160;1649620796.7669196
87;-431.04364013671875;222720;1649620796.824253
88;-444.5716552734375;225280;1649620796.8789349
89;-440.7607116699219;227840;1649620796.9388282
90;-442.840576171875;230400;1649620797.0040786
91;-441.04547119140625;232960;1649620797.0658183
92;-435.38726806640625;235520;1649620797.1221406
93;-432.2423400878906;238080;1649620797.1890502
94;-439.66571044921875;240640;1649620797.2532513
95;-437.3379821777344;243200;1649620797.3154323
96;-440.76007080078125;245760;1649620797.368547
97;-433.26263427734375;248320;1649620797.4278092
98;-438.71258544921875;250880;1649620797.4823203
99;-442.72784423828125;253440;1649620797.5391357
100;-438.374267578125;256000;1649620797.9411173
101;-446.53564453125;258560;1649620798.0177822
102;-446.81378173828125;261120;1649620798.0830097
103;-439.63360595703125;263680;1649620798.1454303
104;-440.3885498046875;266240;1649620798.2079322
105;-445.9976501464844;268800;1649620798.2755466
106;-442.782958984375;271360;1649620798.3397462
107;-435.10870361328125;273920;1649620798.4047816
108;-431.9583435058594;276480;1649620798.4661152
109;-432.33770751953125;279040;1649620798.5292096
110;-443.75982666015625;281600;1649620798.5936024
111;-438.1931457519531;284160;1649620798.6558778
112;-447.0538330078125;286720;1649620798.7100031
113;-444.9048156738281;289280;1649620798.771104
114;-437.65826416015625;291840;1649620798.8299534
115;-439.0795593261719;294400;1649620798.8876436
116;-445.29205322265625;296960;1649620798.941285
117;-448.3441162109375;299520;1649620799.0004036
118;-440.81524658203125;302080;1649620799.0547116
119;-436.91015625;304640;1649620799.1084642
120;-439.96527099609375;307200;1649620799.1612194
121;-437.67584228515625;309760;1649620799.2200832
122;-440.98626708984375;312320;1649620799.2724743
123;-438.6165771484375;314880;1649620799.3371546
124;-443.848388671875;317440;1649620799.401147
125;-441.656494140625;320000;1649620799.4602246
126;-435.02301025390625;322560;1649620799.5185797
127;-437.49969482421875;325120;1649620799.585964
128;-432.30950927734375;327680;1649620799.645182
129;-439.7184143066406;330240;1649620799.7047436
130;-439.7365417480469;332800;1649620799.7610884
131;-439.724365234375;335360;1649620799.8303752
132;-429.2503662109375;337920;1649620799.8916724
133;-441.48321533203125;340480;1649620799.9624815
134;-434.3807067871094;343040;1649620800.027885
135;-447.50048828125;345600;1649620800.0898685
136;-442.3885803222656;348160;1649620800.1482966
137;-439.5524597167969;350720;1649620800.2017665
138;-434.9321594238281;353280;1649620800.2585073
139;-441.753173828125;355840;1649620800.3103669
140;-435.5384216308594;358400;1649620800.3632245
141;-436.2903747558594;360960;1649620800.4272285
142;-436.77764892578125;363520;1649620800.4900517
143;-438.4354248046875;366080;1649620800.5447564
144;-442.698486328125;368640;1649620800.6033092
145;-437.7673034667969;371200;1649620800.6641192
