;test/length_std;Steps;Wall_Time
0;0.0;0;1651288489.1366274
1;0.0;256000;1651288635.8268075
2;0.0;512000;1651288782.6479406
3;0.0;768000;1651288929.2224572
4;0.0;1024000;1651289075.6608403
5;0.0;1280000;1651289222.1881433
6;0.0;1536000;1651289368.3282094
7;0.0;1792000;1651289530.1074479
8;0.0;2048000;1651289680.6896577
9;0.0;2304000;1651289826.861542
10;0.0;2560000;1651289972.6754968
11;0.0;2816000;1651290118.954697
12;0.0;3072000;1651290265.873791
13;0.0;3328000;1651290412.0453722
14;0.0;3584000;1651290558.0060227
15;0.0;3840000;1651290704.2176902
16;0.0;4096000;1651290850.7730942
17;0.0;4352000;1651291013.0433886
18;0.0;4608000;1651291174.4233358
19;0.0;4864000;1651291323.4207482
20;0.0;5120000;1651291470.208668
21;0.0;5376000;1651291617.3408709
22;0.0;5632000;1651291764.4690816
23;0.0;5888000;1651291911.372074
24;0.0;6144000;1651292057.925639
25;0.0;6400000;1651292204.349923
26;0.0;6656000;1651292351.4523041
27;0.0;6912000;1651292498.0719156
28;0.0;7168000;1651292644.0755374
29;0.0;7424000;1651292790.6492832
30;0.0;7680000;1651292936.7994087
31;0.0;7936000;1651293082.8299828
32;0.0;8192000;1651293228.9899492
33;0.0;8448000;1651293374.9666657
34;0.0;8704000;1651293520.9830427
35;0.0;8960000;1651293666.8869543
36;0.0;9216000;1651293813.531856
37;0.0;9472000;1651293971.5843318
38;0.0;9728000;1651294122.2051208
39;0.0;9984000;1651294280.6737657
40;0.0;10240000;1651294432.9902225
41;0.0;10496000;1651294586.7271428
42;0.0;10752000;1651294733.4443266
43;0.0;11008000;1651294880.4679472
44;0.0;11264000;1651295027.308847
45;0.0;11520000;1651295174.2664409
46;0.0;11776000;1651295321.0615427
47;0.0;12032000;1651295467.2949438
48;0.0;12288000;1651295613.4341242
49;0.0;12544000;1651295759.6719863
50;0.0;12800000;1651295905.4261885
